target,source,train_session,test_session,direction_index,direction,heldout_class,heldout_index,raw_error,action_error,gain,D_eq,D_split,D_threshold,identifiability
3,2,1test,0train,1,1test->0train,feet,2,2.124702888131068,1.370060200754361,0.7546426873767069,0.0,1.337177472183776,1.337177472183776,PREDICTIVELY_IDENTIFIABLE
3,2,1test,0train,1,1test->0train,tongue,3,1.2965971226263466,1.3216711719377368,-0.025074049311390123,0.0,1.4719974639664646,1.4719974639664646,PREDICTIVELY_IDENTIFIABLE
3,4,0train,1test,0,0train->1test,left_hand,0,0.5127268403887805,0.5634110657942628,-0.05068422540548234,0.0,0.7708254823845251,0.7708254823845251,PREDICTIVELY_IDENTIFIABLE
3,4,0train,1test,0,0train->1test,right_hand,1,0.8243099601333356,0.6230183502380178,0.2012916098953178,0.0,1.005230655751219,1.005230655751219,PREDICTIVELY_IDENTIFIABLE
3,4,0train,1test,0,0train->1test,feet,2,1.8767996484514828,1.1384389397243055,0.7383607087271773,0.0,0.8311442950317461,0.8311442950317461,PREDICTIVELY_IDENTIFIABLE
3,4,0train,1test,0,0train->1test,tongue,3,0.5423176238422827,0.5372447054270888,0.005072918415193861,0.0,0.9515449824744964,0.9515449824744964,PREDICTIVELY_IDENTIFIABLE
3,4,1test,0train,1,1test->0train,left_hand,0,0.5111962286029269,0.6798293469841392,-0.1686331183812123,0.0,1.2054080714358553,1.2054080714358553,PREDICTIVELY_IDENTIFIABLE
3,4,1test,0train,1,1test->0train,right_hand,1,0.7766747547347259,0.8864083626919866,-0.10973360795726073,0.0,1.3963328377430115,1.3963328377430115,PREDICTIVELY_IDENTIFIABLE
3,4,1test,0train,1,1test->0train,feet,2,0.924297242082002,0.8859530744800855,0.0383441676019165,0.0,1.5828234979451008,1.5828234979451008,PREDICTIVELY_IDENTIFIABLE
3,4,1test,0train,1,1test->0train,tongue,3,0.6706073743484876,0.6345331042355911,0.036074270112896545,0.0,1.094433208723173,1.094433208723173,PREDICTIVELY_IDENTIFIABLE
3,5,0train,1test,0,0train->1test,left_hand,0,0.862329527916733,0.9443144980298253,-0.08198497011309225,0.0,1.4620784906329367,1.4620784906329367,PREDICTIVELY_IDENTIFIABLE
3,5,0train,1test,0,0train->1test,right_hand,1,0.7514404766700264,0.9737909667399031,-0.22235049006987662,0.0,1.5040159812756062,1.5040159812756062,PREDICTIVELY_IDENTIFIABLE
3,5,0train,1test,0,0train->1test,feet,2,0.8831070018024864,0.9884617909278505,-0.10535478912536411,0.0,1.6027058349998144,1.6027058349998144,PREDICTIVELY_IDENTIFIABLE
3,5,0train,1test,0,0train->1test,tongue,3,0.904591646717874,0.905037183217389,-0.0004455364995150646,0.0,1.4972361167940416,1.4972361167940416,PREDICTIVELY_IDENTIFIABLE
3,5,1test,0train,1,1test->0train,left_hand,0,0.8701322456605426,0.8152184384913957,0.054913807169146844,0.0,1.4776896213945196,1.4776896213945196,PREDICTIVELY_IDENTIFIABLE
3,5,1test,0train,1,1test->0train,right_hand,1,0.875120848170246,0.9867761719147459,-0.11165532374449982,0.0,1.5701093420431707,1.5701093420431707,PREDICTIVELY_IDENTIFIABLE
3,5,1test,0train,1,1test->0train,feet,2,0.8110729468974079,0.9145493226573234,-0.10347637575991542,0.0,1.9090824952809693,1.9090824952809693,PREDICTIVELY_IDENTIFIABLE
3,5,1test,0train,1,1test->0train,tongue,3,0.7729281603163721,0.7729840607717441,-5.590045537195998e-05,0.0,1.5347203961805942,1.5347203961805942,PREDICTIVELY_IDENTIFIABLE
3,6,0train,1test,0,0train->1test,left_hand,0,0.5488794842173002,0.5801531146414745,-0.031273630424174303,0.0,1.246944631851476,1.246944631851476,PREDICTIVELY_IDENTIFIABLE
3,6,0train,1test,0,0train->1test,right_hand,1,0.7876518084138744,0.8113866361407425,-0.02373482772686808,0.0,1.4686670270607276,1.4686670270607276,PREDICTIVELY_IDENTIFIABLE
3,6,0train,1test,0,0train->1test,feet,2,1.4979476878816462,1.0054025046763513,0.49254518320529495,0.0,1.1475771830232249,1.1475771830232249,PREDICTIVELY_IDENTIFIABLE
3,6,0train,1test,0,0train->1test,tongue,3,1.0220887153683538,1.0774562248835837,-0.05536750951522995,0.0,1.6313528207581773,1.6313528207581773,PREDICTIVELY_IDENTIFIABLE
3,6,1test,0train,1,1test->0train,left_hand,0,0.5059953049725265,0.5452950863414914,-0.03929978136896484,0.0,1.1421982592678819,1.1421982592678819,PREDICTIVELY_IDENTIFIABLE
3,6,1test,0train,1,1test->0train,right_hand,1,0.760776308020697,0.6518771103209787,0.10889919769971823,0.0,1.555343493775324,1.555343493775324,PREDICTIVELY_IDENTIFIABLE
3,6,1test,0train,1,1test->0train,feet,2,1.4007369384671964,1.0664953975629847,0.33424154090421165,0.0,1.329448124830756,1.329448124830756,PREDICTIVELY_IDENTIFIABLE
3,6,1test,0train,1,1test->0train,tongue,3,0.674585934513405,0.6565131364175388,0.01807279809586615,0.0,1.4135015926751175,1.4135015926751175,PREDICTIVELY_IDENTIFIABLE
3,7,0train,1test,0,0train->1test,left_hand,0,0.5723378865840869,0.8653768847016905,-0.2930389981176036,0.0,0.9589303610092484,0.9589303610092484,PREDICTIVELY_IDENTIFIABLE
3,7,0train,1test,0,0train->1test,right_hand,1,0.46153752660260366,0.44164618754801327,0.019891339054590396,0.0,0.8534188092728068,0.8534188092728068,PREDICTIVELY_IDENTIFIABLE
3,7,0train,1test,0,0train->1test,feet,2,0.9699225883597389,0.8601946890722729,0.10972789928746596,0.0,1.1547854994341056,1.1547854994341056,PREDICTIVELY_IDENTIFIABLE
3,7,0train,1test,0,0train->1test,tongue,3,0.26948578814815477,0.28622079465286576,-0.016735006504710992,0.0,0.7449584999261958,0.7449584999261958,PREDICTIVELY_IDENTIFIABLE
3,7,1test,0train,1,1test->0train,left_hand,0,0.6121377145683514,0.5059802999091978,0.10615741465915363,0.0,0.834387113578117,0.834387113578117,PREDICTIVELY_IDENTIFIABLE
3,7,1test,0train,1,1test->0train,right_hand,1,0.5922013814916778,0.5337752397448574,0.05842614174682037,0.0,0.9082302572709797,0.9082302572709797,PREDICTIVELY_IDENTIFIABLE
3,7,1test,0train,1,1test->0train,feet,2,0.8091931836409428,0.798948433131953,0.010244750508989875,0.0,1.0427854979163345,1.0427854979163345,PREDICTIVELY_IDENTIFIABLE
3,7,1test,0train,1,1test->0train,tongue,3,0.3204464097030609,0.38505693371197613,-0.06461052400891526,0.0,0.8853714388354396,0.8853714388354396,PREDICTIVELY_IDENTIFIABLE
3,8,0train,1test,0,0train->1test,left_hand,0,0.5427746185727017,0.46471666374463133,0.07805795482807037,0.0,0.80695047947138,0.80695047947138,PREDICTIVELY_IDENTIFIABLE
3,8,0train,1test,0,0train->1test,right_hand,1,0.8083040658696573,0.7237397145055067,0.08456435136415064,0.0,1.302815412386541,1.302815412386541,PREDICTIVELY_IDENTIFIABLE
3,8,0train,1test,0,0train->1test,feet,2,1.1529252988198857,1.2665588166611812,-0.1136335178412955,0.0,1.3759114491947573,1.3759114491947573,PREDICTIVELY_IDENTIFIABLE
3,8,0train,1test,0,0train->1test,tongue,3,0.5362642592474758,0.40945240682653145,0.12681185242094434,0.0,0.7086756211406458,0.7086756211406458,PREDICTIVELY_IDENTIFIABLE
3,8,1test,0train,1,1test->0train,left_hand,0,0.4494451430562647,0.529932803357998,-0.08048766030173327,0.0,1.0688697283089146,1.0688697283089146,PREDICTIVELY_IDENTIFIABLE
3,8,1test,0train,1,1test->0train,right_hand,1,0.7564788021492524,0.6162029606154612,0.14027584153379125,0.0,1.1088623254750745,1.1088623254750745,PREDICTIVELY_IDENTIFIABLE
3,8,1test,0train,1,1test->0train,feet,2,1.317987811513802,1.864570864684846,-0.546583053171044,0.0,1.0394709673997014,1.0394709673997014,PREDICTIVELY_IDENTIFIABLE
3,8,1test,0train,1,1test->0train,tongue,3,0.4670577993547983,0.49800270737644153,-0.030944908021643236,0.0,0.8488781841424561,0.8488781841424561,PREDICTIVELY_IDENTIFIABLE
3,9,0train,1test,0,0train->1test,left_hand,0,2.7958256727869,2.942582678334424,-0.1467570055475238,0.0,0.6127698711657171,0.6127698711657171,PREDICTIVELY_IDENTIFIABLE
3,9,0train,1test,0,0train->1test,right_hand,1,1.1962248274991025,1.0145746289670214,0.1816501985320811,0.0,1.4222486053499261,1.4222486053499261,PREDICTIVELY_IDENTIFIABLE
3,9,0train,1test,0,0train->1test,feet,2,1.283401390212179,1.4453816956223429,-0.16198030541016384,0.0,1.2033886785862213,1.2033886785862213,PREDICTIVELY_IDENTIFIABLE
3,9,0train,1test,0,0train->1test,tongue,3,0.964262443639393,0.9101120156267061,0.05415042801268688,0.0,0.6813641765078191,0.6813641765078191,PREDICTIVELY_IDENTIFIABLE
3,9,1test,0train,1,1test->0train,left_hand,0,0.4826034993087858,0.5818378407546964,-0.09923434144591053,0.0,0.95474504614402,0.95474504614402,PREDICTIVELY_IDENTIFIABLE
3,9,1test,0train,1,1test->0train,right_hand,1,0.569683859672413,0.4719921558602633,0.0976917038121497,0.0,1.1398540863591102,1.1398540863591102,PREDICTIVELY_IDENTIFIABLE
3,9,1test,0train,1,1test->0train,feet,2,0.7892291245090781,1.3108207213414707,-0.5215915968323925,0.0,1.3122238873721452,1.3122238873721452,PREDICTIVELY_IDENTIFIABLE
3,9,1test,0train,1,1test->0train,tongue,3,0.35378693124034954,0.40623302130657635,-0.0524460900662268,0.0,0.6303796452815567,0.6303796452815567,PREDICTIVELY_IDENTIFIABLE
4,1,0train,1test,0,0train->1test,left_hand,0,1.0768910846758626,1.0742790643486342,0.0026120203272284037,0.0,1.1810282123651443,1.1810282123651443,PREDICTIVELY_IDENTIFIABLE
4,1,0train,1test,0,0train->1test,right_hand,1,2.656217628077865,2.6488429401786693,0.00737468789919582,0.0,0.9138443088703915,0.9138443088703915,PREDICTIVELY_IDENTIFIABLE
4,1,0train,1test,0,0train->1test,feet,2,1.1861420275911199,0.7092044492815404,0.4769375783095795,0.0,0.9012843435803126,0.9012843435803126,PREDICTIVELY_IDENTIFIABLE
4,1,0train,1test,0,0train->1test,tongue,3,2.3047168631095136,2.125055710527484,0.17966115258202953,0.0,0.8463667034162595,0.8463667034162595,PREDICTIVELY_IDENTIFIABLE
4,1,1test,0train,1,1test->0train,left_hand,0,2.9320494135108133,2.9856304596603005,-0.05358104614948722,0.0,0.8432445495641259,0.8432445495641259,PREDICTIVELY_IDENTIFIABLE
4,1,1test,0train,1,1test->0train,right_hand,1,11.225085152790175,10.892152132450317,0.3329330203398584,0.0,0.9639031717002715,0.9639031717002715,PREDICTIVELY_IDENTIFIABLE
4,1,1test,0train,1,1test->0train,feet,2,4.564270317148537,4.445072057384726,0.11919825976381127,0.0,0.7084422867808757,0.7084422867808757,PREDICTIVELY_IDENTIFIABLE
4,1,1test,0train,1,1test->0train,tongue,3,9.09427392487625,7.39444497382855,1.6998289510476994,0.0,0.7676435976869324,0.7676435976869324,PREDICTIVELY_IDENTIFIABLE
4,2,0train,1test,0,0train->1test,left_hand,0,1.6143085989566437,1.7277791806766707,-0.113470581720027,0.0,1.5015581258882598,1.5015581258882598,PREDICTIVELY_IDENTIFIABLE
4,2,0train,1test,0,0train->1test,right_hand,1,0.8321860775129192,0.9175242709744442,-0.08533819346152505,0.0,1.5133965647123577,1.5133965647123577,PREDICTIVELY_IDENTIFIABLE
4,2,0train,1test,0,0train->1test,feet,2,1.0344178963725719,1.150257417024831,-0.11583952065225911,0.0,1.4768232971732076,1.4768232971732076,PREDICTIVELY_IDENTIFIABLE
4,2,0train,1test,0,0train->1test,tongue,3,2.1645455693996563,2.333996713372967,-0.16945114397331063,0.0,1.1777706026926107,1.1777706026926107,PREDICTIVELY_IDENTIFIABLE
4,2,1test,0train,1,1test->0train,left_hand,0,1.053998177923433,0.952719345120263,0.10127883280317007,0.0,1.5653090645742238,1.5653090645742238,PREDICTIVELY_IDENTIFIABLE
4,2,1test,0train,1,1test->0train,right_hand,1,1.6093929666916114,1.406187144564231,0.20320582212738025,0.0,1.490909558886256,1.490909558886256,PREDICTIVELY_IDENTIFIABLE
4,2,1test,0train,1,1test->0train,feet,2,4.398760042921445,3.782188398370091,0.6165716445513545,0.0,1.3090712552336858,1.3090712552336858,PREDICTIVELY_IDENTIFIABLE
4,2,1test,0train,1,1test->0train,tongue,3,2.0525698455730748,2.437183940988103,-0.38461409541502833,0.0,1.2638908080670184,1.2638908080670184,PREDICTIVELY_IDENTIFIABLE
4,3,0train,1test,0,0train->1test,left_hand,0,0.8693148876758187,0.9552415210660098,-0.08592663339019113,0.0,1.0156855339091495,1.0156855339091495,PREDICTIVELY_IDENTIFIABLE
4,3,0train,1test,0,0train->1test,right_hand,1,2.3994575127146236,1.8135248684230814,0.5859326442915422,0.0,0.9327023157368328,0.9327023157368328,PREDICTIVELY_IDENTIFIABLE
4,3,0train,1test,0,0train->1test,feet,2,1.4393929703843407,0.8731132628912457,0.566279707493095,0.0,1.1786324547701288,1.1786324547701288,PREDICTIVELY_IDENTIFIABLE
4,3,0train,1test,0,0train->1test,tongue,3,1.9222007197597404,1.706708502811713,0.21549221694802734,0.0,0.8052689511061483,0.8052689511061483,PREDICTIVELY_IDENTIFIABLE
4,3,1test,0train,1,1test->0train,left_hand,0,2.6995156187726757,3.539149418607899,-0.8396337998352235,0.0,1.036943329018871,1.036943329018871,PREDICTIVELY_IDENTIFIABLE
4,3,1test,0train,1,1test->0train,right_hand,1,6.760553115138541,7.715727546239543,-0.9551744311010015,0.0,1.0376431780794613,1.0376431780794613,PREDICTIVELY_IDENTIFIABLE
4,3,1test,0train,1,1test->0train,feet,2,3.13443716349066,2.8551052212915478,0.27933194219911206,0.0,1.1961328378411724,1.1961328378411724,PREDICTIVELY_IDENTIFIABLE
4,3,1test,0train,1,1test->0train,tongue,3,5.955195047290311,5.465059895061834,0.49013515222847737,0.0,0.8192781760046906,0.8192781760046906,PREDICTIVELY_IDENTIFIABLE
4,5,0train,1test,0,0train->1test,left_hand,0,0.9562663380918636,0.8163539239210199,0.13991241417084366,0.0,1.5418728651889253,1.5418728651889253,PREDICTIVELY_IDENTIFIABLE
4,5,0train,1test,0,0train->1test,right_hand,1,0.9090137794313427,0.8465152490437425,0.062498530387600115,0.0,1.604398142326954,1.604398142326954,PREDICTIVELY_IDENTIFIABLE
4,5,0train,1test,0,0train->1test,feet,2,0.9787301114499378,0.897843420479442,0.08088669097049583,0.0,1.5586914500769458,1.5586914500769458,PREDICTIVELY_IDENTIFIABLE
4,5,0train,1test,0,0train->1test,tongue,3,1.28157839320209,1.0569698806305854,0.22460851257150471,0.0,1.5715798249205977,1.5715798249205977,PREDICTIVELY_IDENTIFIABLE
4,5,1test,0train,1,1test->0train,left_hand,0,0.8505494377170957,0.7124544293842802,0.13809500833281552,0.0,1.4235862846832101,1.4235862846832101,PREDICTIVELY_IDENTIFIABLE
4,5,1test,0train,1,1test->0train,right_hand,1,1.1830456483303449,1.5181504090197804,-0.3351047606894355,0.0,1.7370702565504539,1.7370702565504539,PREDICTIVELY_IDENTIFIABLE
4,5,1test,0train,1,1test->0train,feet,2,1.1441204871227144,1.301056965421505,-0.15693647829879054,0.0,1.8532066135480756,1.8532066135480756,PREDICTIVELY_IDENTIFIABLE
4,5,1test,0train,1,1test->0train,tongue,3,1.1608187942239168,0.9570823667530701,0.20373642747084664,0.0,1.4305773374631439,1.4305773374631439,PREDICTIVELY_IDENTIFIABLE
4,6,0train,1test,0,0train->1test,left_hand,0,0.44290137774555477,0.5358946162861032,-0.09299323854054847,0.0,1.189614410525085,1.189614410525085,PREDICTIVELY_IDENTIFIABLE
4,6,0train,1test,0,0train->1test,right_hand,1,0.9200101122152549,0.9084281268342239,0.011581985381030946,0.0,1.5662682230750269,1.5662682230750269,PREDICTIVELY_IDENTIFIABLE
4,6,0train,1test,0,0train->1test,feet,2,0.42568722037471185,0.6045736291609024,-0.17888640878619055,0.0,0.9734453963001686,0.9734453963001686,PREDICTIVELY_IDENTIFIABLE
4,6,0train,1test,0,0train->1test,tongue,3,1.4038806737715153,1.3593641411981174,0.04451653257339783,0.0,1.6706916022752545,1.6706916022752545,PREDICTIVELY_IDENTIFIABLE
4,6,1test,0train,1,1test->0train,left_hand,0,0.6054785613944926,0.8422526051675774,-0.23677404377308475,0.0,1.1631958413503958,1.1631958413503958,PREDICTIVELY_IDENTIFIABLE
4,6,1test,0train,1,1test->0train,right_hand,1,1.441972482398466,1.5561789091563005,-0.11420642675783443,0.0,1.420289973371939,1.420289973371939,PREDICTIVELY_IDENTIFIABLE
4,6,1test,0train,1,1test->0train,feet,2,1.9416092191519856,1.978999901647343,-0.037390682495357375,0.0,1.322709518877649,1.322709518877649,PREDICTIVELY_IDENTIFIABLE
4,6,1test,0train,1,1test->0train,tongue,3,1.1234931176418828,1.0862871041514066,0.03720601349047614,0.0,1.3927665815468695,1.3927665815468695,PREDICTIVELY_IDENTIFIABLE
4,7,0train,1test,0,0train->1test,left_hand,0,1.0117230039107477,0.573478663585615,0.4382443403251327,0.0,1.1015088013514276,1.1015088013514276,PREDICTIVELY_IDENTIFIABLE
4,7,0train,1test,0,0train->1test,right_hand,1,1.1403484855239276,0.8661621863292995,0.2741862991946281,0.0,1.0985926362336789,1.0985926362336789,PREDICTIVELY_IDENTIFIABLE
4,7,0train,1test,0,0train->1test,feet,2,1.9319344611518032,1.0475208837993528,0.8844135773524504,0.0,1.3417399399753087,1.3417399399753087,PREDICTIVELY_IDENTIFIABLE
4,7,0train,1test,0,0train->1test,tongue,3,1.2198331612738047,0.9140933004458074,0.3057398608279973,0.0,0.8211668791552001,0.8211668791552001,PREDICTIVELY_IDENTIFIABLE
4,7,1test,0train,1,1test->0train,left_hand,0,2.3488624079594755,1.959532195229142,0.3893302127303335,0.0,0.8940143003315834,0.8940143003315834,PREDICTIVELY_IDENTIFIABLE
4,7,1test,0train,1,1test->0train,right_hand,1,2.677612667262524,1.9187974747716974,0.7588151924908264,0.0,1.0079394347265525,1.0079394347265525,PREDICTIVELY_IDENTIFIABLE
4,7,1test,0train,1,1test->0train,feet,2,3.058574818490536,2.6751388898836264,0.38343592860690956,0.0,1.303797093731879,1.303797093731879,PREDICTIVELY_IDENTIFIABLE
4,7,1test,0train,1,1test->0train,tongue,3,4.442633623536055,3.7215512601616516,0.721082363374403,0.0,0.8994382117778134,0.8994382117778134,PREDICTIVELY_IDENTIFIABLE
4,8,0train,1test,0,0train->1test,left_hand,0,0.8349991337719941,1.1661192167059167,-0.3311200829339226,0.0,1.0623443865508315,1.0623443865508315,PREDICTIVELY_IDENTIFIABLE
4,8,0train,1test,0,0train->1test,right_hand,1,1.0903743371115895,1.4291562726654403,-0.33878193555385083,0.0,1.3163330607168602,1.3163330607168602,PREDICTIVELY_IDENTIFIABLE
4,8,0train,1test,0,0train->1test,feet,2,1.6896502071478523,1.516807646953595,0.17284256019425737,0.0,1.3832554542516307,1.3832554542516307,PREDICTIVELY_IDENTIFIABLE
4,8,0train,1test,0,0train->1test,tongue,3,1.406584414415601,1.6030377127568194,-0.19645329834121839,0.0,0.8413733702955692,0.8413733702955692,PREDICTIVELY_IDENTIFIABLE
4,8,1test,0train,1,1test->0train,left_hand,0,1.8885813543190122,2.3586114859969887,-0.47003013167797647,0.0,1.1655852547290646,1.1655852547290646,PREDICTIVELY_IDENTIFIABLE
4,8,1test,0train,1,1test->0train,right_hand,1,2.9952216181483347,4.905749773592726,-1.9105281554443914,0.0,1.2004783367192162,1.2004783367192162,PREDICTIVELY_IDENTIFIABLE
4,8,1test,0train,1,1test->0train,feet,2,4.032674605952779,4.135086034374126,-0.10241142842134732,0.0,1.3067163742929266,1.3067163742929266,PREDICTIVELY_IDENTIFIABLE
4,8,1test,0train,1,1test->0train,tongue,3,7.520420226978039,8.181771356746323,-0.6613511297682839,0.0,0.8393429538454502,0.8393429538454502,PREDICTIVELY_IDENTIFIABLE
4,9,0train,1test,0,0train->1test,left_hand,0,5.5289000169543385,5.539363274097333,-0.010463257142994564,0.0,0.7471342690163734,0.7471342690163734,PREDICTIVELY_IDENTIFIABLE
4,9,0train,1test,0,0train->1test,right_hand,1,1.4393899113659083,1.8847179571770087,-0.4453280458111004,0.0,1.4440789225341062,1.4440789225341062,PREDICTIVELY_IDENTIFIABLE
4,9,0train,1test,0,0train->1test,feet,2,2.5794696406512627,1.844517020635491,0.7349526200157717,0.0,1.3827556161757208,1.3827556161757208,PREDICTIVELY_IDENTIFIABLE
4,9,0train,1test,0,0train->1test,tongue,3,5.516266661847986,5.669043928462499,-0.15277726661451307,0.0,0.7399757266331164,0.7399757266331164,PREDICTIVELY_IDENTIFIABLE
4,9,1test,0train,1,1test->0train,left_hand,0,3.183431590688041,3.215643689866836,-0.032212099178795306,0.0,1.0852735506809246,1.0852735506809246,PREDICTIVELY_IDENTIFIABLE
4,9,1test,0train,1,1test->0train,right_hand,1,2.7854837450463203,3.4093520402962665,-0.6238682952499461,0.0,1.3347512490471083,1.3347512490471083,PREDICTIVELY_IDENTIFIABLE
4,9,1test,0train,1,1test->0train,feet,2,3.078012079634556,3.169252418372515,-0.091240338737959,0.0,1.4585604334628994,1.4585604334628994,PREDICTIVELY_IDENTIFIABLE
4,9,1test,0train,1,1test->0train,tongue,3,9.046412803522148,9.090985952549383,-0.04457314902723475,0.0,0.7098432737937282,0.7098432737937282,PREDICTIVELY_IDENTIFIABLE
5,1,0train,1test,0,0train->1test,left_hand,0,13.937028807907154,14.567973087618805,-0.6309442797116507,0.0,1.1322667507176023,1.1322667507176023,PREDICTIVELY_IDENTIFIABLE
5,1,0train,1test,0,0train->1test,right_hand,1,18.76827636667813,19.31162092058587,-0.5433445539077404,0.0,1.066079447466405,1.066079447466405,PREDICTIVELY_IDENTIFIABLE
5,1,0train,1test,0,0train->1test,feet,2,9.041541144677785,9.704196518279533,-0.6626553736017478,0.0,0.9309195080887152,0.9309195080887152,PREDICTIVELY_IDENTIFIABLE
5,1,0train,1test,0,0train->1test,tongue,3,11.03720724080064,9.607781853230989,1.4294253875696512,0.0,0.9792342967028014,0.9792342967028014,PREDICTIVELY_IDENTIFIABLE
5,1,1test,0train,1,1test->0train,left_hand,0,7.355515264016248,7.358033230873598,-0.0025179668573507286,0.0,1.004936784501303,1.004936784501303,PREDICTIVELY_IDENTIFIABLE
5,1,1test,0train,1,1test->0train,right_hand,1,25.747323571959125,24.434829856734996,1.3124937152241287,0.0,0.9967688741392525,0.9967688741392525,PREDICTIVELY_IDENTIFIABLE
5,1,1test,0train,1,1test->0train,feet,2,10.68040434512669,10.358604548371911,0.3217997967547781,0.0,0.9983405998240548,0.9983405998240548,PREDICTIVELY_IDENTIFIABLE
5,1,1test,0train,1,1test->0train,tongue,3,12.09043634618706,11.297212548713746,0.7932237974733134,0.0,0.8846097955305169,0.8846097955305169,PREDICTIVELY_IDENTIFIABLE
5,2,0train,1test,0,0train->1test,left_hand,0,3.3835468281478827,3.1465503524643768,0.2369964756835059,0.0,1.4348697558865853,1.4348697558865853,PREDICTIVELY_IDENTIFIABLE
5,2,0train,1test,0,0train->1test,right_hand,1,2.0779643115219057,1.7163069850568156,0.3616573264650902,0.0,1.4958970909312268,1.4958970909312268,PREDICTIVELY_IDENTIFIABLE
5,2,0train,1test,0,0train->1test,feet,2,2.6236214909165243,3.303319065012662,-0.6796975740961377,0.0,1.4767207563268638,1.4767207563268638,PREDICTIVELY_IDENTIFIABLE
5,2,0train,1test,0,0train->1test,tongue,3,2.9518386733690036,3.0204064446217154,-0.06856777125271174,0.0,1.2108451889911929,1.2108451889911929,PREDICTIVELY_IDENTIFIABLE
5,2,1test,0train,1,1test->0train,left_hand,0,1.2637472311946802,1.0647278250479992,0.199019406146681,0.0,1.5170040288927211,1.5170040288927211,PREDICTIVELY_IDENTIFIABLE
5,2,1test,0train,1,1test->0train,right_hand,1,3.36846933886585,2.8138918764731384,0.5545774623927118,0.0,1.4866031396746502,1.4866031396746502,PREDICTIVELY_IDENTIFIABLE
5,2,1test,0train,1,1test->0train,feet,2,8.081277012926108,7.430943619116205,0.6503333938099036,0.0,1.0581428809562636,1.0581428809562636,PREDICTIVELY_IDENTIFIABLE
5,2,1test,0train,1,1test->0train,tongue,3,2.416157002796998,2.547133330916068,-0.13097632811907012,0.0,1.3005753268591433,1.3005753268591433,PREDICTIVELY_IDENTIFIABLE
5,3,0train,1test,0,0train->1test,left_hand,0,10.946813202561023,11.987576688094569,-1.040763485533546,0.0,1.1401672236020632,1.1401672236020632,PREDICTIVELY_IDENTIFIABLE
5,3,0train,1test,0,0train->1test,right_hand,1,11.484395816283499,14.562776730234015,-3.0783809139505163,0.0,1.2422949482214671,1.2422949482214671,PREDICTIVELY_IDENTIFIABLE
5,3,0train,1test,0,0train->1test,feet,2,4.198725793013498,4.753056253978402,-0.5543304609649038,0.0,1.27123149189951,1.27123149189951,PREDICTIVELY_IDENTIFIABLE
5,3,0train,1test,0,0train->1test,tongue,3,8.982666307302273,8.822495313513153,0.16017099378911936,0.0,0.7994288580672326,0.7994288580672326,PREDICTIVELY_IDENTIFIABLE
5,3,1test,0train,1,1test->0train,left_hand,0,9.224193226926918,8.642056922643249,0.5821363042836687,0.0,1.1488615285904817,1.1488615285904817,PREDICTIVELY_IDENTIFIABLE
5,3,1test,0train,1,1test->0train,right_hand,1,15.086259199006568,16.933496718919763,-1.847237519913195,0.0,1.408491236820065,1.408491236820065,PREDICTIVELY_IDENTIFIABLE
5,3,1test,0train,1,1test->0train,feet,2,5.6035980630747515,6.318502956382853,-0.7149048933081019,0.0,1.2146321733326733,1.2146321733326733,PREDICTIVELY_IDENTIFIABLE
5,3,1test,0train,1,1test->0train,tongue,3,8.752597166231524,8.851947769475922,-0.09935060324439782,0.0,0.8950150281714282,0.8950150281714282,PREDICTIVELY_IDENTIFIABLE
5,4,0train,1test,0,0train->1test,left_hand,0,7.159822460666272,6.1122575937006145,1.0475648669656579,0.0,0.8642208410883055,0.8642208410883055,PREDICTIVELY_IDENTIFIABLE
5,4,0train,1test,0,0train->1test,right_hand,1,4.772671215092482,4.410970189565975,0.3617010255265072,0.0,1.0876906777130935,1.0876906777130935,PREDICTIVELY_IDENTIFIABLE
5,4,0train,1test,0,0train->1test,feet,2,6.0674425222168535,5.465718223676466,0.6017242985403879,0.0,0.9444666192249612,0.9444666192249612,PREDICTIVELY_IDENTIFIABLE
5,4,0train,1test,0,0train->1test,tongue,3,3.5904828188785727,2.924732289001679,0.6657505298768935,0.0,0.9940772659731973,0.9940772659731973,PREDICTIVELY_IDENTIFIABLE
5,4,1test,0train,1,1test->0train,left_hand,0,1.7074362089736503,1.3767770937735606,0.3306591152000897,0.0,1.2672090065236141,1.2672090065236141,PREDICTIVELY_IDENTIFIABLE
5,4,1test,0train,1,1test->0train,right_hand,1,2.3429984267461643,3.00666344645677,-0.6636650197106055,0.0,1.4012292709526684,1.4012292709526684,PREDICTIVELY_IDENTIFIABLE
5,4,1test,0train,1,1test->0train,feet,2,2.3309390211717265,2.595584714488801,-0.26464569331707466,0.0,1.6083077356438968,1.6083077356438968,PREDICTIVELY_IDENTIFIABLE
5,4,1test,0train,1,1test->0train,tongue,3,1.4802483167293112,1.1807020544200286,0.2995462623092826,0.0,1.2068786058981433,1.2068786058981433,PREDICTIVELY_IDENTIFIABLE
5,6,0train,1test,0,0train->1test,left_hand,0,3.2164455177970184,2.695851816878281,0.5205937009187376,0.0,1.2605611874707938,1.2605611874707938,PREDICTIVELY_IDENTIFIABLE
5,6,0train,1test,0,0train->1test,right_hand,1,1.9472504064615819,2.1470729535114703,-0.19982254704988844,0.0,1.5518049761964208,1.5518049761964208,PREDICTIVELY_IDENTIFIABLE
