target,source,train_session,test_session,heldout_class,permutation_index,gain
7,8,0train,1test,left_hand,2,-0.36326558540820053
7,8,0train,1test,left_hand,3,0.7931023593286369
7,8,0train,1test,left_hand,4,-0.26607619673398464
7,8,0train,1test,right_hand,0,-0.49121399873596405
7,8,0train,1test,right_hand,1,0.377725145474446
7,8,0train,1test,right_hand,2,-0.20553216335936586
7,8,0train,1test,right_hand,3,0.40571459892136574
7,8,0train,1test,right_hand,4,-0.10929598929121842
7,8,0train,1test,feet,0,0.10469649926110192
7,8,0train,1test,feet,1,-0.03689280315868304
7,8,0train,1test,feet,2,-0.10482574979309267
7,8,0train,1test,feet,3,0.21383739099126986
7,8,0train,1test,feet,4,-0.05809082494825679
7,8,0train,1test,tongue,0,0.1464413166961046
7,8,0train,1test,tongue,1,0.05672896197697397
7,8,0train,1test,tongue,2,0.07677430121620488
7,8,0train,1test,tongue,3,0.07360735975241739
7,8,0train,1test,tongue,4,0.025586115690119593
7,8,1test,0train,left_hand,0,-0.21461905885254362
7,8,1test,0train,left_hand,1,0.4247475655080849
7,8,1test,0train,left_hand,2,-0.23340691516177037
7,8,1test,0train,left_hand,3,0.3216019182824077
7,8,1test,0train,left_hand,4,-0.0800605627717037
7,8,1test,0train,right_hand,0,-0.23536436064131494
7,8,1test,0train,right_hand,1,0.7980365698629972
7,8,1test,0train,right_hand,2,0.09149317149024006
7,8,1test,0train,right_hand,3,0.795367196192271
7,8,1test,0train,right_hand,4,-0.20932511064175707
7,8,1test,0train,feet,0,-0.5707778836316932
7,8,1test,0train,feet,1,-0.6118495356722817
7,8,1test,0train,feet,2,-0.4312747539904396
7,8,1test,0train,feet,3,-0.07481370981905089
7,8,1test,0train,feet,4,-0.3058489291744497
7,8,1test,0train,tongue,0,0.2272747325313761
7,8,1test,0train,tongue,1,0.14334855514044353
7,8,1test,0train,tongue,2,0.06921549773711821
7,8,1test,0train,tongue,3,-0.0623656226141962
7,8,1test,0train,tongue,4,-0.060839766569009246
7,9,0train,1test,left_hand,0,-0.28914613749028284
7,9,0train,1test,left_hand,1,-0.4777398170884304
7,9,0train,1test,left_hand,2,-1.870608718929522
7,9,0train,1test,left_hand,3,-0.839486968563123
7,9,0train,1test,left_hand,4,-1.8506943782410055
7,9,0train,1test,right_hand,0,-0.05458032530877821
7,9,0train,1test,right_hand,1,0.4955275652564366
7,9,0train,1test,right_hand,2,-0.0051069877059202184
7,9,0train,1test,right_hand,3,0.4479892471672673
7,9,0train,1test,right_hand,4,-0.12205811320070681
7,9,0train,1test,feet,0,0.02664534589533485
7,9,0train,1test,feet,1,-0.0442692176268773
7,9,0train,1test,feet,2,-0.48923099580140406
7,9,0train,1test,feet,3,-0.6869451176130137
7,9,0train,1test,feet,4,-0.6711563991414029
7,9,0train,1test,tongue,0,-0.10472183922784173
7,9,0train,1test,tongue,1,-0.11331538310645084
7,9,0train,1test,tongue,2,-0.3168381642157816
7,9,0train,1test,tongue,3,-0.48051113861421757
7,9,0train,1test,tongue,4,-0.5717186046222642
7,9,1test,0train,left_hand,0,-0.3925831286994602
7,9,1test,0train,left_hand,1,-0.12303720331569379
7,9,1test,0train,left_hand,2,-0.569578091665132
7,9,1test,0train,left_hand,3,-0.27183529388200967
7,9,1test,0train,left_hand,4,-0.5947246034465251
7,9,1test,0train,right_hand,0,0.22193512359406786
7,9,1test,0train,right_hand,1,-0.3471176482417544
7,9,1test,0train,right_hand,2,-0.5615698509037552
7,9,1test,0train,right_hand,3,-0.5440905247494858
7,9,1test,0train,right_hand,4,-0.4455748663755863
7,9,1test,0train,feet,0,-0.21800444105663408
7,9,1test,0train,feet,1,-0.27364312935490587
7,9,1test,0train,feet,2,-0.11498814467726814
7,9,1test,0train,feet,3,-0.6664516096846177
7,9,1test,0train,feet,4,-0.48736994021505786
7,9,1test,0train,tongue,0,-0.09860764568324643
7,9,1test,0train,tongue,1,-0.04603082557520388
7,9,1test,0train,tongue,2,-0.18460866260519604
7,9,1test,0train,tongue,3,-0.42864535855647934
7,9,1test,0train,tongue,4,-0.4052762443495108
8,1,0train,1test,left_hand,0,-0.53070869592163
8,1,0train,1test,left_hand,1,0.10521057373670928
8,1,0train,1test,left_hand,2,0.07216558520862448
8,1,0train,1test,left_hand,3,-0.794009785472927
8,1,0train,1test,left_hand,4,-0.7169383163050608
8,1,0train,1test,right_hand,0,-1.424353084845528
8,1,0train,1test,right_hand,1,-0.7927288216527906
8,1,0train,1test,right_hand,2,-0.012607999745708476
8,1,0train,1test,right_hand,3,-1.4426295549028278
8,1,0train,1test,right_hand,4,-0.8824140596069028
8,1,0train,1test,feet,0,0.2795407388426616
8,1,0train,1test,feet,1,-0.42980735475525655
8,1,0train,1test,feet,2,0.39902171636453865
8,1,0train,1test,feet,3,0.332373285169103
8,1,0train,1test,feet,4,0.2986839471484668
8,1,0train,1test,tongue,0,0.2317914379190239
8,1,0train,1test,tongue,1,0.09344887036291871
8,1,0train,1test,tongue,2,0.09514937538754276
8,1,0train,1test,tongue,3,0.1755424180386529
8,1,0train,1test,tongue,4,0.04635682913900907
8,1,1test,0train,left_hand,0,-0.4083413895794191
8,1,1test,0train,left_hand,1,0.13954684177059407
8,1,1test,0train,left_hand,2,0.22663695951263996
8,1,1test,0train,left_hand,3,-0.6248415846123273
8,1,1test,0train,left_hand,4,-0.47023157100587476
8,1,1test,0train,right_hand,0,-0.4438708764119126
8,1,1test,0train,right_hand,1,0.28569139739388993
8,1,1test,0train,right_hand,2,0.4163957508424396
8,1,1test,0train,right_hand,3,-0.40330167994276045
8,1,1test,0train,right_hand,4,-0.16854738231144029
8,1,1test,0train,feet,0,-0.4732081384226934
8,1,1test,0train,feet,1,-0.7460654947643564
8,1,1test,0train,feet,2,0.3517164274652975
8,1,1test,0train,feet,3,-0.35362877789889113
8,1,1test,0train,feet,4,0.33762075624667176
8,1,1test,0train,tongue,0,0.16236781215156082
8,1,1test,0train,tongue,1,0.2633870105874004
8,1,1test,0train,tongue,2,-0.1834212900579969
8,1,1test,0train,tongue,3,0.2766141127486787
8,1,1test,0train,tongue,4,-0.20105290807599108
8,2,0train,1test,left_hand,0,4.067306342836474e-06
8,2,0train,1test,left_hand,1,0.10800489415852366
8,2,0train,1test,left_hand,2,0.13331947376178377
8,2,0train,1test,left_hand,3,-0.029248672637500084
8,2,0train,1test,left_hand,4,-0.17066276331921748
8,2,0train,1test,right_hand,0,-0.3408416259442377
8,2,0train,1test,right_hand,1,0.04044179304195572
8,2,0train,1test,right_hand,2,-0.03558515097802306
8,2,0train,1test,right_hand,3,-0.13415321520452328
8,2,0train,1test,right_hand,4,-0.1641286670009574
8,2,0train,1test,feet,0,0.8900896054785972
8,2,0train,1test,feet,1,0.7952989761562295
8,2,0train,1test,feet,2,0.9935855695828364
8,2,0train,1test,feet,3,1.0886470361312475
8,2,0train,1test,feet,4,0.9595174850174035
8,2,0train,1test,tongue,0,-0.0071105856759936525
8,2,0train,1test,tongue,1,0.062295670986603824
8,2,0train,1test,tongue,2,0.02064796933703783
8,2,0train,1test,tongue,3,-0.027555911693249335
8,2,0train,1test,tongue,4,-0.04471313406972466
8,2,1test,0train,left_hand,0,-0.07698623824953055
8,2,1test,0train,left_hand,1,0.09892332494037515
8,2,1test,0train,left_hand,2,0.1426294552827435
8,2,1test,0train,left_hand,3,-0.06912526003580988
8,2,1test,0train,left_hand,4,-0.17423053625867735
8,2,1test,0train,right_hand,0,-0.17889073911288667
8,2,1test,0train,right_hand,1,0.016692572935683825
8,2,1test,0train,right_hand,2,0.02814727664722605
8,2,1test,0train,right_hand,3,-0.0588744224519866
8,2,1test,0train,right_hand,4,-0.10870362433965197
8,2,1test,0train,feet,0,0.9739369329636722
8,2,1test,0train,feet,1,0.7564498268300754
8,2,1test,0train,feet,2,1.0265714396539427
8,2,1test,0train,feet,3,0.9430868806228161
8,2,1test,0train,feet,4,1.1093250904421015
8,2,1test,0train,tongue,0,-0.09475109538847049
8,2,1test,0train,tongue,1,-0.04709109359667374
8,2,1test,0train,tongue,2,-0.0666728280495914
8,2,1test,0train,tongue,3,-0.06485902108136843
8,2,1test,0train,tongue,4,-0.0674317440804737
8,3,0train,1test,left_hand,0,-0.2620579202052067
8,3,0train,1test,left_hand,1,-0.1471921170669649
8,3,0train,1test,left_hand,2,-0.11445596590500051
8,3,0train,1test,left_hand,3,-0.21901367290696772
8,3,0train,1test,left_hand,4,0.033234629642660996
8,3,0train,1test,right_hand,0,0.12280088060341088
8,3,0train,1test,right_hand,1,0.45597689797511687
8,3,0train,1test,right_hand,2,0.560524047737224
8,3,0train,1test,right_hand,3,0.2902747639585863
8,3,0train,1test,right_hand,4,0.20002164199052386
8,3,0train,1test,feet,0,-0.2644826816885688
8,3,0train,1test,feet,1,-0.31659727046587127
8,3,0train,1test,feet,2,-0.00399676864868681
8,3,0train,1test,feet,3,-0.1371179388306354
8,3,0train,1test,feet,4,-0.10407940444539632
8,3,0train,1test,tongue,0,0.20173868391786393
8,3,0train,1test,tongue,1,0.18643722238002525
8,3,0train,1test,tongue,2,0.19482256704815343
8,3,0train,1test,tongue,3,0.19130235256681938
8,3,0train,1test,tongue,4,0.12027910762140304
8,3,1test,0train,left_hand,0,-0.19453837490604275
8,3,1test,0train,left_hand,1,0.002684691493541891
8,3,1test,0train,left_hand,2,-0.06154381508053319
8,3,1test,0train,left_hand,3,-0.16448848416292416
8,3,1test,0train,left_hand,4,-0.22029756081536878
8,3,1test,0train,right_hand,0,0.10414599617225506
8,3,1test,0train,right_hand,1,0.509298882603427
8,3,1test,0train,right_hand,2,0.5065469583934818
8,3,1test,0train,right_hand,3,0.0258048994989033
8,3,1test,0train,right_hand,4,0.20151500004471057
8,3,1test,0train,feet,0,-0.5725668698648032
8,3,1test,0train,feet,1,-1.082403087444005
8,3,1test,0train,feet,2,-0.4392022190738014
8,3,1test,0train,feet,3,-1.1585176545315428
8,3,1test,0train,feet,4,-0.3931452847185313
8,3,1test,0train,tongue,0,0.07021729622511669
8,3,1test,0train,tongue,1,-0.02892686807288719
8,3,1test,0train,tongue,2,-0.12525909830278403
8,3,1test,0train,tongue,3,0.05726873004389449
8,3,1test,0train,tongue,4,-0.08056198282414195
8,4,0train,1test,left_hand,0,-0.4885477094222601
8,4,0train,1test,left_hand,1,-0.027957857417569176
8,4,0train,1test,left_hand,2,-0.039985073322585496
8,4,0train,1test,left_hand,3,-0.412044836982859
8,4,0train,1test,left_hand,4,-0.14217740375493948
8,4,0train,1test,right_hand,0,-0.5242749945674379
8,4,0train,1test,right_hand,1,-0.15895132665151968
8,4,0train,1test,right_hand,2,-0.1889245359294045
8,4,0train,1test,right_hand,3,-0.22376976679953775
8,4,0train,1test,right_hand,4,-0.1462754400422177
8,4,0train,1test,feet,0,0.9341382888201202
8,4,0train,1test,feet,1,0.08157410691113576
8,4,0train,1test,feet,2,0.8036985635884633
8,4,0train,1test,feet,3,0.6057250541746528
8,4,0train,1test,feet,4,0.31029489511439134
8,4,0train,1test,tongue,0,-0.0055319894680050385
8,4,0train,1test,tongue,1,-0.1047764162080781
8,4,0train,1test,tongue,2,-0.03183598881598121
8,4,0train,1test,tongue,3,-0.026602368707190127
8,4,0train,1test,tongue,4,-0.01950133294171269
8,4,1test,0train,left_hand,0,-0.19446355434107687
8,4,1test,0train,left_hand,1,-0.12156871165342675
8,4,1test,0train,left_hand,2,-0.12245269170522066
8,4,1test,0train,left_hand,3,-0.1905525062549157
8,4,1test,0train,left_hand,4,-0.1405708400173562
8,4,1test,0train,right_hand,0,-0.3472280581610857
8,4,1test,0train,right_hand,1,-0.10455510501444709
8,4,1test,0train,right_hand,2,-0.30074729837835723
8,4,1test,0train,right_hand,3,-0.16998465009778851
8,4,1test,0train,right_hand,4,-0.41026536822772963
8,4,1test,0train,feet,0,0.15751808744355245
8,4,1test,0train,feet,1,-0.086996591221296
8,4,1test,0train,feet,2,0.005827395280205261
8,4,1test,0train,feet,3,-0.10454914337322996
8,4,1test,0train,feet,4,-0.017275996692631024
8,4,1test,0train,tongue,0,-0.039542793219714545
8,4,1test,0train,tongue,1,-0.10319444322339888
8,4,1test,0train,tongue,2,-0.15140166401149358
8,4,1test,0train,tongue,3,-0.0719506919270092
8,4,1test,0train,tongue,4,-0.15801013334988256
8,5,0train,1test,left_hand,0,-0.20510699504323537
8,5,0train,1test,left_hand,1,-0.02614520328326908
8,5,0train,1test,left_hand,2,-0.024133382262160774
8,5,0train,1test,left_hand,3,-0.1309196849770924
8,5,0train,1test,left_hand,4,-0.08076974980497376
8,5,0train,1test,right_hand,0,-0.3565590052429197
8,5,0train,1test,right_hand,1,-0.1983451223702124
8,5,0train,1test,right_hand,2,-0.22837728634883625
8,5,0train,1test,right_hand,3,-0.16128413911487782
8,5,0train,1test,right_hand,4,-0.10642874062998764
8,5,0train,1test,feet,0,-0.10985144650585887
8,5,0train,1test,feet,1,-0.21036133859004225
8,5,0train,1test,feet,2,-0.264196615243651
8,5,0train,1test,feet,3,0.02138470803184145
8,5,0train,1test,feet,4,-0.06914168322665515
8,5,0train,1test,tongue,0,0.13096899311362142
8,5,0train,1test,tongue,1,0.10579847322019265
8,5,0train,1test,tongue,2,0.11804917426503647
8,5,0train,1test,tongue,3,0.10461025287261072
8,5,0train,1test,tongue,4,0.13295959069511942
8,5,1test,0train,left_hand,0,0.006255664376979442
8,5,1test,0train,left_hand,1,0.10916264701245382
8,5,1test,0train,left_hand,2,0.1824709309353505
8,5,1test,0train,left_hand,3,0.024892301961841667
8,5,1test,0train,left_hand,4,0.03679639720074179
8,5,1test,0train,right_hand,0,0.022745125002899158
8,5,1test,0train,right_hand,1,0.004346569422439828
8,5,1test,0train,right_hand,2,0.17532486309470474
8,5,1test,0train,right_hand,3,-0.0252913629215894
8,5,1test,0train,right_hand,4,0.0670538681638202
8,5,1test,0train,feet,0,-0.03714163725044628
8,5,1test,0train,feet,1,-0.1326665837869998
8,5,1test,0train,feet,2,-0.03087983939431549
8,5,1test,0train,feet,3,-0.13896011807986208
8,5,1test,0train,feet,4,-0.12394679252646923
8,5,1test,0train,tongue,0,0.06577167609000922
8,5,1test,0train,tongue,1,0.07007064842567601
8,5,1test,0train,tongue,2,0.03284800189483672
8,5,1test,0train,tongue,3,0.04829750172679459
8,5,1test,0train,tongue,4,0.02242003055729136
8,6,0train,1test,left_hand,0,-0.12887510494258692
8,6,0train,1test,left_hand,1,-0.10618709258889392
8,6,0train,1test,left_hand,2,-0.14671874805901675
8,6,0train,1test,left_hand,3,-0.11933086754399247
8,6,0train,1test,left_hand,4,-0.06591636895916575
8,6,0train,1test,right_hand,0,-0.16102092164762927
8,6,0train,1test,right_hand,1,-0.26828882249541464
8,6,0train,1test,right_hand,2,-0.17780631276551306
8,6,0train,1test,right_hand,3,-0.37689372234187146
8,6,0train,1test,right_hand,4,-0.19391953652512284
8,6,0train,1test,feet,0,0.4284432387486867
8,6,0train,1test,feet,1,0.07519902685981528
8,6,0train,1test,feet,2,0.5349129048498988
8,6,0train,1test,feet,3,0.646473522226108
8,6,0train,1test,feet,4,0.4762266791348426
8,6,0train,1test,tongue,0,0.09767890511312105
8,6,0train,1test,tongue,1,0.17406770197383703
8,6,0train,1test,tongue,2,0.19208616193839756
8,6,0train,1test,tongue,3,0.18037627006551538
8,6,0train,1test,tongue,4,0.22950593578569145
8,6,1test,0train,left_hand,0,-0.15182488521602
8,6,1test,0train,left_hand,1,-0.13727987959523968
8,6,1test,0train,left_hand,2,-0.13608974471624136
8,6,1test,0train,left_hand,3,-0.179611188326396
8,6,1test,0train,left_hand,4,-0.2649321157886053
8,6,1test,0train,right_hand,0,-0.19006624315715326
8,6,1test,0train,right_hand,1,-0.012389660390997537
8,6,1test,0train,right_hand,2,-0.3751745917250867
8,6,1test,0train,right_hand,3,0.12274259206384375
8,6,1test,0train,right_hand,4,-0.220807123638736
8,6,1test,0train,feet,0,0.46696014109528106
8,6,1test,0train,feet,1,0.5794652451724147
8,6,1test,0train,feet,2,0.27339026915491305
8,6,1test,0train,feet,3,0.4929734482998289
8,6,1test,0train,feet,4,0.4384957835896386
8,6,1test,0train,tongue,0,0.0354773308849653
8,6,1test,0train,tongue,1,0.02883852715416879
8,6,1test,0train,tongue,2,-0.00881644329017206
8,6,1test,0train,tongue,3,0.029203739044090904
8,6,1test,0train,tongue,4,-0.020291013070272035
8,7,0train,1test,left_hand,0,-0.060739239344782536
8,7,0train,1test,left_hand,1,0.4330095107208771
8,7,0train,1test,left_hand,2,0.4526001585825239
8,7,0train,1test,left_hand,3,-0.18577426531476204
8,7,0train,1test,left_hand,4,-0.18194054806124282
8,7,0train,1test,right_hand,0,-0.4732416185462236
8,7,0train,1test,right_hand,1,0.3039678956459574
8,7,0train,1test,right_hand,2,0.3361714967075613
8,7,0train,1test,right_hand,3,-0.08875931238669388
8,7,0train,1test,right_hand,4,-0.2478342978955801
8,7,0train,1test,feet,0,0.1237990049899067
8,7,0train,1test,feet,1,0.07724386198338085
8,7,0train,1test,feet,2,0.1211585529343826
8,7,0train,1test,feet,3,-0.40491514018365127
8,7,0train,1test,feet,4,-0.2428811532873465
8,7,0train,1test,tongue,0,0.09562423853441909
8,7,0train,1test,tongue,1,-0.03874268271823994
8,7,0train,1test,tongue,2,0.04566607577035103
8,7,0train,1test,tongue,3,0.08898563325090714
8,7,0train,1test,tongue,4,0.013265456321104152
8,7,1test,0train,left_hand,0,-0.2832290222966558
8,7,1test,0train,left_hand,1,0.37122004658576213
8,7,1test,0train,left_hand,2,0.30755436324102603
8,7,1test,0train,left_hand,3,-0.30668303167345257
8,7,1test,0train,left_hand,4,-0.08153302847539057
8,7,1test,0train,right_hand,0,-0.16791626655580738
8,7,1test,0train,right_hand,1,0.50615820002465
8,7,1test,0train,right_hand,2,0.43678396610193215
8,7,1test,0train,right_hand,3,0.02685118395511399
8,7,1test,0train,right_hand,4,-0.038884416286266266
8,7,1test,0train,feet,0,-0.5886717591151016
8,7,1test,0train,feet,1,-0.6950846091166847
8,7,1test,0train,feet,2,-0.16007885871980787
8,7,1test,0train,feet,3,-0.5598543301188326
8,7,1test,0train,feet,4,-0.2603718328821256
8,7,1test,0train,tongue,0,0.11191807850100377
8,7,1test,0train,tongue,1,0.025807275962610565
8,7,1test,0train,tongue,2,-0.065877366559153
8,7,1test,0train,tongue,3,0.07148375091435727
8,7,1test,0train,tongue,4,-0.038018722395524396
8,9,0train,1test,left_hand,0,-0.23878908613398986
8,9,0train,1test,left_hand,1,0.83999414472204
8,9,0train,1test,left_hand,2,0.6700063635125781
8,9,0train,1test,left_hand,3,-0.08982423178550558
8,9,0train,1test,left_hand,4,0.11935227019571704
8,9,0train,1test,right_hand,0,-0.3247019557095794
8,9,0train,1test,right_hand,1,-0.3597453025879751
8,9,0train,1test,right_hand,2,-0.34647508363073576
8,9,0train,1test,right_hand,3,-0.5835899852902282
8,9,0train,1test,right_hand,4,-0.027726873649527084
8,9,0train,1test,feet,0,-0.29465149105643285
8,9,0train,1test,feet,1,-1.4091987283018046
8,9,0train,1test,feet,2,-0.4684809961200722
8,9,0train,1test,feet,3,-0.9257956707497064
8,9,0train,1test,feet,4,-1.2568556828265631
8,9,0train,1test,tongue,0,-0.14418201654562157
8,9,0train,1test,tongue,1,-0.1507043492521014
8,9,0train,1test,tongue,2,-0.11396437389962588
8,9,0train,1test,tongue,3,-0.22102649775787442
8,9,0train,1test,tongue,4,-0.24174608050627167
8,9,1test,0train,left_hand,0,-0.01847194754686099
8,9,1test,0train,left_hand,1,-0.043827506302731245
8,9,1test,0train,left_hand,2,-0.06346793897506631
8,9,1test,0train,left_hand,3,-0.16713311765017025
8,9,1test,0train,left_hand,4,0.0016890178468403905
8,9,1test,0train,right_hand,0,-0.6313595114110313
8,9,1test,0train,right_hand,1,-0.32581474734486027
8,9,1test,0train,right_hand,2,-0.33197377291997543
8,9,1test,0train,right_hand,3,-0.5229988648540009
8,9,1test,0train,right_hand,4,-0.5518869354856097
8,9,1test,0train,feet,0,-1.1446283213706163
8,9,1test,0train,feet,1,-0.6778012258529009
8,9,1test,0train,feet,2,-0.9283365686852365
8,9,1test,0train,feet,3,-0.34735209153434643
8,9,1test,0train,feet,4,-0.5735583022723623
8,9,1test,0train,tongue,0,-0.010860221211333732
8,9,1test,0train,tongue,1,-0.22010502051990338
8,9,1test,0train,tongue,2,-0.2632949928213914
8,9,1test,0train,tongue,3,-0.17184108670911613
8,9,1test,0train,tongue,4,-0.1465110018361337
9,1,0train,1test,left_hand,0,-0.0133944086849353
9,1,0train,1test,left_hand,1,-0.08221340805243743
9,1,0train,1test,left_hand,2,-0.11989903119449546
9,1,0train,1test,left_hand,3,-0.28651972615004023
9,1,0train,1test,left_hand,4,-0.31409123523872945
9,1,0train,1test,right_hand,0,0.017171933661424887
9,1,0train,1test,right_hand,1,1.5309824321277246
9,1,0train,1test,right_hand,2,0.7086396428102093
9,1,0train,1test,right_hand,3,-0.3344270481852947
9,1,0train,1test,right_hand,4,0.27694101641112034
9,1,0train,1test,feet,0,-0.18343751180405832
9,1,0train,1test,feet,1,0.1381080029862507
9,1,0train,1test,feet,2,-0.13323366357535837
9,1,0train,1test,feet,3,-0.19986437653095757
9,1,0train,1test,feet,4,-0.20035623567246974
9,1,0train,1test,tongue,0,-0.09097993999518211
9,1,0train,1test,tongue,1,0.020021382365372487
9,1,0train,1test,tongue,2,-0.2248564908098451
9,1,0train,1test,tongue,3,-0.11306952339357806
9,1,0train,1test,tongue,4,-0.1954765754924362
9,1,1test,0train,left_hand,0,-0.20183070483267546
9,1,1test,0train,left_hand,1,-0.07606870942874516
9,1,1test,0train,left_hand,2,-0.0383973605735064
9,1,1test,0train,left_hand,3,-0.4751435850568961
9,1,1test,0train,left_hand,4,-0.45842393542457766
9,1,1test,0train,right_hand,0,-0.09693326377344702
9,1,1test,0train,right_hand,1,-0.5425521185049411
9,1,1test,0train,right_hand,2,-1.0131115117741842
9,1,1test,0train,right_hand,3,-0.9081053551875096
9,1,1test,0train,right_hand,4,-0.9867736513348984
9,1,1test,0train,feet,0,-0.05981684236165474
9,1,1test,0train,feet,1,-0.4689401216685658
9,1,1test,0train,feet,2,-1.0740466705133298
9,1,1test,0train,feet,3,-0.16640159147259492
9,1,1test,0train,feet,4,-0.9945277807669508
9,1,1test,0train,tongue,0,-0.08572871830353646
9,1,1test,0train,tongue,1,-0.003966289791344946
9,1,1test,0train,tongue,2,-0.4622064246990136
9,1,1test,0train,tongue,3,-0.028511394383589905
9,1,1test,0train,tongue,4,-0.4077506468368513
9,2,0train,1test,left_hand,0,0.0650000276490148
9,2,0train,1test,left_hand,1,-0.00033103051644123305
9,2,0train,1test,left_hand,2,0.04330176725685919
9,2,0train,1test,left_hand,3,-0.017342134819620547
9,2,0train,1test,left_hand,4,0.033016619168674044
9,2,0train,1test,right_hand,0,-0.13341511665927452
9,2,0train,1test,right_hand,1,-0.10107715229200842
9,2,0train,1test,right_hand,2,-0.09807882980844274
9,2,0train,1test,right_hand,3,-0.28735820040620963
9,2,0train,1test,right_hand,4,-0.1573508363408107
9,2,0train,1test,feet,0,0.44269748455460656
9,2,0train,1test,feet,1,0.39892988635347737
9,2,0train,1test,feet,2,0.531369944429956
9,2,0train,1test,feet,3,0.5098377310825785
9,2,0train,1test,feet,4,0.5561177694346899
9,2,0train,1test,tongue,0,0.030484090398767094
9,2,0train,1test,tongue,1,0.015556327735909425
9,2,0train,1test,tongue,2,0.020547011510183122
9,2,0train,1test,tongue,3,0.03944306281806709
9,2,0train,1test,tongue,4,0.029134929864260695
9,2,1test,0train,left_hand,0,0.03540351622342053
9,2,1test,0train,left_hand,1,0.10294827011013064
9,2,1test,0train,left_hand,2,0.09934410869371979
9,2,1test,0train,left_hand,3,-0.09117351004370955
9,2,1test,0train,left_hand,4,-0.034968194393064755
9,2,1test,0train,right_hand,0,0.10267942994505441
9,2,1test,0train,right_hand,1,-0.017631430552600857
9,2,1test,0train,right_hand,2,0.017096416149528837
9,2,1test,0train,right_hand,3,-0.08511903299148171
9,2,1test,0train,right_hand,4,-0.2174682998392805
9,2,1test,0train,feet,0,0.35746314624041453
9,2,1test,0train,feet,1,0.5181693938166894
9,2,1test,0train,feet,2,0.6899859087037985
9,2,1test,0train,feet,3,0.4358513408812841
9,2,1test,0train,feet,4,0.8548957353083648
9,2,1test,0train,tongue,0,-0.025655261863666068
9,2,1test,0train,tongue,1,0.011036278043062397
9,2,1test,0train,tongue,2,-0.0001749049716224249
9,2,1test,0train,tongue,3,0.010329964785306789
9,2,1test,0train,tongue,4,-0.009960710034601306
9,3,0train,1test,left_hand,0,-0.05358411907125671
9,3,0train,1test,left_hand,1,-0.017465416856330074
9,3,0train,1test,left_hand,2,-0.07996536306399238
9,3,0train,1test,left_hand,3,-0.025686078796291922
9,3,0train,1test,left_hand,4,-0.08112993403052426
9,3,0train,1test,right_hand,0,0.11872735502620113
9,3,0train,1test,right_hand,1,0.7723846310859952
9,3,0train,1test,right_hand,2,0.7609625262933846
9,3,0train,1test,right_hand,3,0.08789604264860174
9,3,0train,1test,right_hand,4,0.45273809859427283
9,3,0train,1test,feet,0,-0.27758006513751576
9,3,0train,1test,feet,1,-0.12255849511694328
9,3,0train,1test,feet,2,-0.29897336758830284
9,3,0train,1test,feet,3,-0.292306310688626
9,3,0train,1test,feet,4,-0.18731134611658562
9,3,0train,1test,tongue,0,-0.07277954448438395
9,3,0train,1test,tongue,1,0.01874564989592986
9,3,0train,1test,tongue,2,-0.07524167552871869
9,3,0train,1test,tongue,3,-0.014422217146533411
9,3,0train,1test,tongue,4,-0.042301201081901274
9,3,1test,0train,left_hand,0,-0.00048288351688136055
9,3,1test,0train,left_hand,1,-0.02555061635110173
9,3,1test,0train,left_hand,2,-0.011501778257541784
9,3,1test,0train,left_hand,3,0.04466262815876859
9,3,1test,0train,left_hand,4,0.05910995975690386
9,3,1test,0train,right_hand,0,-0.2951601258463241
9,3,1test,0train,right_hand,1,-0.039805908242151355
9,3,1test,0train,right_hand,2,-0.7538528701471316
9,3,1test,0train,right_hand,3,-0.5190613443934249
9,3,1test,0train,right_hand,4,-0.9187533671372627
9,3,1test,0train,feet,0,-0.6511312929776778
9,3,1test,0train,feet,1,-0.36127493605366134
9,3,1test,0train,feet,2,-0.7677811714316121
9,3,1test,0train,feet,3,-0.31281657465303847
9,3,1test,0train,feet,4,-0.8250909118436334
9,3,1test,0train,tongue,0,-0.05882920707004363
9,3,1test,0train,tongue,1,-0.052849892965721956
9,3,1test,0train,tongue,2,-0.15325362411196408
9,3,1test,0train,tongue,3,-0.08609795034360646
9,3,1test,0train,tongue,4,-0.1313137489724749
9,4,0train,1test,left_hand,0,-0.0022384058782205507
9,4,0train,1test,left_hand,1,0.013382446940805148
9,4,0train,1test,left_hand,2,-0.10062987424589187
9,4,0train,1test,left_hand,3,-0.04736927965157467
9,4,0train,1test,left_hand,4,-0.13161912325105263
9,4,0train,1test,right_hand,0,-0.5855368946416142
9,4,0train,1test,right_hand,1,-0.2600694434707129
9,4,0train,1test,right_hand,2,-0.186191804952198
9,4,0train,1test,right_hand,3,-0.43762309006360467
9,4,0train,1test,right_hand,4,-0.26781888995045655
9,4,0train,1test,feet,0,0.13724426628234232
9,4,0train,1test,feet,1,0.41455999618506745
9,4,0train,1test,feet,2,0.2663514671718532
9,4,0train,1test,feet,3,0.25518667794945116
9,4,0train,1test,feet,4,0.33240422844238005
9,4,0train,1test,tongue,0,0.0011091065884802909
9,4,0train,1test,tongue,1,-0.013745347138166997
9,4,0train,1test,tongue,2,-0.01954053326608063
9,4,0train,1test,tongue,3,-0.03239941459660667
9,4,0train,1test,tongue,4,-0.042853506313694445
9,4,1test,0train,left_hand,0,-0.02998262039189692
9,4,1test,0train,left_hand,1,0.01602772088451887
