target,source,session,session_index,heldout_class,heldout_index,permutation_index,permutation,raw_error,action_error,gain
8,6,0train,0,feet,2,4,2|1|0,2.63203297876247,1.8622539402397753,0.7697790385226946
8,6,0train,0,tongue,3,0,0|2|1,0.751639293199008,0.6185179133117956,0.1331213798872124
8,6,0train,0,tongue,3,1,1|0|2,0.751639293199008,0.6281850788915411,0.12345421430746695
8,6,0train,0,tongue,3,2,1|2|0,0.751639293199008,0.619919009448919,0.13172028375008904
8,6,0train,0,tongue,3,3,2|0|1,0.751639293199008,0.6354874773294866,0.11615181586952139
8,6,0train,0,tongue,3,4,2|1|0,0.751639293199008,0.6377458564755146,0.11389343672349339
8,6,1test,1,left_hand,0,0,0|2|1,0.5928190048053446,0.5780025172964292,0.014816487508915399
8,6,1test,1,left_hand,0,1,1|0|2,0.5928190048053446,0.6049406770979309,-0.012121672292586316
8,6,1test,1,left_hand,0,2,1|2|0,0.5928190048053446,0.5302000891365023,0.06261891566884226
8,6,1test,1,left_hand,0,3,2|0|1,0.5928190048053446,0.6139413261585039,-0.02112232135315939
8,6,1test,1,left_hand,0,4,2|1|0,0.5928190048053446,0.6814712560890755,-0.088652251283731
8,6,1test,1,right_hand,1,0,0|2|1,0.8304069668557136,0.8731525948206126,-0.042745627964899
8,6,1test,1,right_hand,1,1,1|0|2,0.8304069668557136,0.8013061223381971,0.02910084451751649
8,6,1test,1,right_hand,1,2,1|2|0,0.8304069668557136,0.7167129312140481,0.11369403564166547
8,6,1test,1,right_hand,1,3,2|0|1,0.8304069668557136,0.762441941231459,0.06796502562425455
8,6,1test,1,right_hand,1,4,2|1|0,0.8304069668557136,0.7570037174809168,0.07340324937479681
8,6,1test,1,feet,2,0,0|2|1,3.9104055746981934,3.0134739850466494,0.896931589651544
8,6,1test,1,feet,2,1,1|0|2,3.9104055746981934,3.1320249480323654,0.778380626665828
8,6,1test,1,feet,2,2,1|2|0,3.9104055746981934,3.2528447645623517,0.6575608101358417
8,6,1test,1,feet,2,3,2|0|1,3.9104055746981934,3.146951090020792,0.7634544846774012
8,6,1test,1,feet,2,4,2|1|0,3.9104055746981934,3.1002376212423917,0.8101679534558017
8,6,1test,1,tongue,3,0,0|2|1,1.1807078121232004,0.8583023668101255,0.3224054453130749
8,6,1test,1,tongue,3,1,1|0|2,1.1807078121232004,0.8967917369107532,0.2839160752124472
8,6,1test,1,tongue,3,2,1|2|0,1.1807078121232004,0.9063366355088941,0.2743711766143063
8,6,1test,1,tongue,3,3,2|0|1,1.1807078121232004,0.886728624975002,0.2939791871481984
8,6,1test,1,tongue,3,4,2|1|0,1.1807078121232004,0.891948271574864,0.2887595405483364
8,7,0train,0,left_hand,0,0,0|2|1,1.0030748889323295,1.2593267146917144,-0.2562518257593849
8,7,0train,0,left_hand,0,1,1|0|2,1.0030748889323295,0.4159140881569532,0.5871608007753764
8,7,0train,0,left_hand,0,2,1|2|0,1.0030748889323295,0.4881684737244414,0.5149064152078882
8,7,0train,0,left_hand,0,3,2|0|1,1.0030748889323295,1.452034913297634,-0.44896002436530447
8,7,0train,0,left_hand,0,4,2|1|0,1.0030748889323295,1.2490700487119508,-0.24599515977962128
8,7,0train,0,right_hand,1,0,0|2|1,1.0744228880351725,1.262656944295224,-0.18823405626005152
8,7,0train,0,right_hand,1,1,1|0|2,1.0744228880351725,0.5867621474192877,0.4876607406158848
8,7,0train,0,right_hand,1,2,1|2|0,1.0744228880351725,0.6020183295783648,0.47240455845680773
8,7,0train,0,right_hand,1,3,2|0|1,1.0744228880351725,1.0822576572149254,-0.007834769179752898
8,7,0train,0,right_hand,1,4,2|1|0,1.0744228880351725,1.1416224944585296,-0.0671996064233571
8,7,0train,0,feet,2,0,0|2|1,1.4335792622912225,1.4520607312510958,-0.01848146895987335
8,7,0train,0,feet,2,1,1|0|2,1.4335792622912225,1.9962870958208512,-0.5627078335296287
8,7,0train,0,feet,2,2,1|2|0,1.4335792622912225,1.44147726619899,-0.007898003907767626
8,7,0train,0,feet,2,3,2|0|1,1.4335792622912225,1.6600144400024726,-0.2264351777112501
8,7,0train,0,feet,2,4,2|1|0,1.4335792622912225,1.6308998966843797,-0.19732063439315728
8,7,0train,0,tongue,3,0,0|2|1,0.49716722564203375,0.2330569740426584,0.26411025159937535
8,7,0train,0,tongue,3,1,1|0|2,0.49716722564203375,0.3410306178867728,0.15613660775526095
8,7,0train,0,tongue,3,2,1|2|0,0.49716722564203375,0.3256939903786362,0.17147323526339753
8,7,0train,0,tongue,3,3,2|0|1,0.49716722564203375,0.2488932840616185,0.24827394158041524
8,7,0train,0,tongue,3,4,2|1|0,0.49716722564203375,0.3456119741292303,0.15155525151280347
8,7,1test,1,left_hand,0,0,0|2|1,0.9028839157961566,0.7437957187891455,0.15908819700701105
8,7,1test,1,left_hand,0,1,1|0|2,0.9028839157961566,0.3558326718789848,0.5470512439171717
8,7,1test,1,left_hand,0,2,1|2|0,0.9028839157961566,0.39367998058762715,0.5092039352085294
8,7,1test,1,left_hand,0,3,2|0|1,0.9028839157961566,0.8922140067879399,0.010669909008216627
8,7,1test,1,left_hand,0,4,2|1|0,0.9028839157961566,0.8155784594797747,0.08730545631638187
8,7,1test,1,right_hand,1,0,0|2|1,1.2421938034516307,1.3756466309453053,-0.1334528274936746
8,7,1test,1,right_hand,1,1,1|0|2,1.2421938034516307,0.6062016177585609,0.6359921856930698
8,7,1test,1,right_hand,1,2,1|2|0,1.2421938034516307,0.7374114203649289,0.5047823830867018
8,7,1test,1,right_hand,1,3,2|0|1,1.2421938034516307,1.2261591187258862,0.01603468472574443
8,7,1test,1,right_hand,1,4,2|1|0,1.2421938034516307,1.2659564467964408,-0.023762643344810153
8,7,1test,1,feet,2,0,0|2|1,2.4790026445449853,2.3491174435117643,0.129885201033221
8,7,1test,1,feet,2,1,1|0|2,2.4790026445449853,2.1733915249636886,0.3056111195812967
8,7,1test,1,feet,2,2,1|2|0,2.4790026445449853,1.9342053081200608,0.5447973364249246
8,7,1test,1,feet,2,3,2|0|1,2.4790026445449853,2.5056577214990563,-0.02665507695407099
8,7,1test,1,feet,2,4,2|1|0,2.4790026445449853,2.18831732727615,0.2906853172688355
8,7,1test,1,tongue,3,0,0|2|1,0.43337893951485545,0.306768068812597,0.12661087070225846
8,7,1test,1,tongue,3,1,1|0|2,0.43337893951485545,0.3142005447247767,0.11917839479007875
8,7,1test,1,tongue,3,2,1|2|0,0.43337893951485545,0.3580681051345419,0.07531083438031355
8,7,1test,1,tongue,3,3,2|0|1,0.43337893951485545,0.3139006505099374,0.11947828900491808
8,7,1test,1,tongue,3,4,2|1|0,0.43337893951485545,0.31035554110884583,0.12302339840600962
8,9,0train,0,left_hand,0,0,0|2|1,0.8987701745390242,1.3128530567595416,-0.41408288222051737
8,9,0train,0,left_hand,0,1,1|0|2,0.8987701745390242,0.8438754183909958,0.05489475614802841
8,9,0train,0,left_hand,0,2,1|2|0,0.8987701745390242,0.8346247833406178,0.06414539119840634
8,9,0train,0,left_hand,0,3,2|0|1,0.8987701745390242,1.1200539815578965,-0.2212838070188723
