target,source,session,session_index,heldout_class,heldout_index,raw_error,action_error,gain,half_A_raw_error,half_A_action_error,half_A_gain,half_B_raw_error,half_B_action_error,half_B_gain,D_eq,D_split,D_threshold,prediction_normalization,equivalent_prediction_count,identifiability,best_objective,best_gradient_norm,best_determinant
5,6,0train,0,left_hand,0,2.3973013913606733,1.4851046022797267,0.9121967890809466,2.766151681239082,1.4580701770913467,1.3080815041477352,1.8817150813640247,1.3288083231266143,0.5529067582374103,0.0,1.1599391665765395,1.1599391665765395,0.5253317795425725,1,PREDICTIVELY_IDENTIFIABLE,0.25010760036794943,4.059386098464409e-06,-1.0000000000000018
5,6,0train,0,right_hand,1,3.4042855572898043,2.2125156066074374,1.191769950682367,4.193296231922122,2.770287733490802,1.4230084984313196,2.4347507710430594,1.9506013955157355,0.48414937552732384,0.0,1.5096474446649597,1.5096474446649597,0.40711274145212756,1,PREDICTIVELY_IDENTIFIABLE,0.270572102430277,3.134627208805142e-08,-0.9999999999999948
5,6,0train,0,feet,2,5.316103074629846,3.305843863871508,2.0102592107583384,3.892508376457902,1.8604208443916,2.032087532066302,4.243823626739654,2.9383760821005525,1.3054475446391014,0.0,1.284385194738103,1.284385194738103,0.5069328894161761,1,PREDICTIVELY_IDENTIFIABLE,0.21484397356856472,6.561013040861513e-06,-0.9999999999999928
5,6,0train,0,tongue,3,1.5774833138698046,1.061857575910301,0.5156257379595035,2.2939309197278672,1.8525762236867178,0.4413546960411494,1.499193070290726,0.7669520976518011,0.7322409726389248,0.0,1.322454996219631,1.322454996219631,0.4101959861134118,1,PREDICTIVELY_IDENTIFIABLE,0.29843352539214396,5.9323171934802126e-06,1.0000000000000022
5,6,1test,1,left_hand,0,3.2164455177970184,2.818932133317944,0.39751338447907436,4.308849005881974,3.1939484248329784,1.114900581048996,2.3963274633854414,1.946731813507594,0.4495956498778475,0.0,1.3233182893678261,1.3233182893678261,0.48367009916519077,1,PREDICTIVELY_IDENTIFIABLE,0.3327954501796828,1.2302516664395793e-07,1.0000000000000016
5,6,1test,1,right_hand,1,1.9472504064615819,1.8415405774883324,0.10570982897324943,2.81583046325406,2.2561744242544024,0.5596560389996577,1.8146102879893844,1.3955757224360106,0.4190345655533738,0.0,1.5020143403459372,1.5020143403459372,0.3873892698834139,1,PREDICTIVELY_IDENTIFIABLE,0.4010144580650241,2.0320350548621005e-06,-1.000000000000002
5,6,1test,1,feet,2,4.414319948103386,3.143719033183477,1.2706009149199091,3.2826742358505405,2.5912825307809313,0.6913917050696092,4.821321259249429,3.2584353477108814,1.5628859115385478,0.0,1.0878997752631658,1.0878997752631658,0.6659953985697825,1,PREDICTIVELY_IDENTIFIABLE,0.2600415301120923,1.7781001360366342e-06,1.0000000000000013
5,6,1test,1,tongue,3,2.2341682114316592,1.0999962996245336,1.1341719118071256,2.329914056393119,1.0939340731043363,1.2359799832887828,2.203761361087477,1.355922350937556,0.8478390101499209,0.0,1.649963818618253,1.649963818618253,0.394308034979529,1,PREDICTIVELY_IDENTIFIABLE,0.3990557572387029,8.370959222534169e-07,0.9999999999999956
5,7,0train,0,left_hand,0,4.438624816672624,3.8178676978879325,0.6207571187846912,8.263799409817718,6.613121783706,1.650677626111718,1.9994909231256852,1.3642975276269287,0.6351933954987565,0.0,1.0453667221814553,1.0453667221814553,0.8031896641999368,1,PREDICTIVELY_IDENTIFIABLE,0.8215760342096421,1.1248589379965206e-07,-1.0000000000000007
5,7,0train,0,right_hand,1,4.925192941599595,4.101830968722552,0.8233619728770432,4.026763951017349,3.450276217165487,0.5764877338518621,3.7066641094168227,2.5351863056095847,1.171477803807238,0.0,1.0941240806419086,1.0941240806419086,0.5399887550786341,1,PREDICTIVELY_IDENTIFIABLE,0.9653986683440279,3.2118243896097924e-08,1.0000000000000053
5,7,0train,0,feet,2,5.438526893728488,4.818009712288842,0.620517181439646,4.001088170333693,2.5185372367230725,1.4825509336106206,3.8952132803175266,3.1793572659971114,0.7158560143204151,0.0,1.2855463652181753,1.2855463652181753,0.5522335710478354,1,PREDICTIVELY_IDENTIFIABLE,0.9583797936481534,9.874298110049084e-06,0.9999999999999958
5,7,0train,0,tongue,3,5.7142907525480675,4.957488385369557,0.7568023671785102,10.766380759913533,9.898117287700078,0.8682634722134548,2.2906363688085127,1.6700295904756801,0.6206067783328326,0.0,0.9974330996372059,0.9974330996372059,0.9707402431657169,1,PREDICTIVELY_IDENTIFIABLE,0.6350553098600209,3.3516049684940447e-07,-1.0000000000000004
5,7,1test,1,left_hand,0,5.892565275569455,4.912765507658123,0.9797997679113317,7.025829293311667,5.885175455792255,1.1406538375194124,3.2184194926129077,2.8939984053749352,0.32442108723797247,0.0,1.1143426713888533,1.1143426713888533,0.718613949302855,1,PREDICTIVELY_IDENTIFIABLE,1.0610553250065689,2.57725100420599e-06,-1.0000000000000036
5,7,1test,1,right_hand,1,4.017655894038822,3.7067265523860553,0.31092934165276676,5.001336913184742,4.517505168668559,0.48383174451618327,2.5152298159076323,2.332785884897086,0.18244393101054612,0.0,1.0563939802749982,1.0563939802749982,0.6713737255228348,1,PREDICTIVELY_IDENTIFIABLE,1.1158594793982286,9.74004734664548e-07,-0.9999999999999982
5,7,1test,1,feet,2,4.947300813116311,3.5687611554444008,1.3785396576719107,4.586204090840969,3.477379559718181,1.1088245311227878,3.975302150925847,2.6508993223298765,1.3244028285959706,0.0,1.2493807273651942,1.2493807273651942,0.6255715859806181,1,PREDICTIVELY_IDENTIFIABLE,1.1148031950440989,2.6572906636813957e-06,-0.9999999999999987
5,7,1test,1,tongue,3,5.858624263380147,5.195668942730968,0.6629553206491785,6.408331984373664,5.05802036365386,1.350311620719804,3.4474548132418383,2.894773501235601,0.5526813120062375,0.0,0.8321450466543796,0.8321450466543796,0.9457638268527165,1,PREDICTIVELY_IDENTIFIABLE,0.7474314888259652,8.287152029593685e-07,0.9999999999999992
5,8,0train,0,left_hand,0,6.4922662331727,5.1840255108919395,1.3082407222807602,10.539268470151267,8.866041678804011,1.6732267913472558,2.7921980520566767,1.7911238044974787,1.001074247559198,0.0,1.22802647351939,1.22802647351939,0.8352877305506436,1,PREDICTIVELY_IDENTIFIABLE,1.711054486900359,1.5996230534632559e-06,-0.9999999999999939
5,8,0train,0,right_hand,1,9.098126540920227,9.691426912957713,-0.5933003720374863,8.06047765219922,7.433008620004588,0.6274690321946315,5.881409993060167,5.506922754541755,0.37448723851841237,0.0,1.3459095343592982,1.3459095343592982,0.7059854155661254,1,PREDICTIVELY_IDENTIFIABLE,1.720333605452879,4.341522368379549e-06,-0.9999999999999964
5,8,0train,0,feet,2,5.88341543306879,6.015453471100767,-0.13203803803197722,3.316255554564631,2.861416443340602,0.45483911122402887,5.330047036310743,5.637215936012196,-0.3071688997014528,0.0,1.2965407922041812,1.2965407922041812,0.5464265798769057,1,PREDICTIVELY_IDENTIFIABLE,1.8808598661677678,3.5120677702152975e-06,-1.0000000000000022
5,8,0train,0,tongue,3,12.594958000471289,10.75264158246299,1.8423164180082985,17.76073817631858,15.648424757890668,2.1123134184279113,6.452109962681117,5.210616550372201,1.241493412308916,0.0,0.9048480541435314,0.9048480541435314,1.321678905013761,1,PREDICTIVELY_IDENTIFIABLE,0.9640852778357385,1.97865462249706e-06,-1.0000000000000007
5,8,1test,1,left_hand,0,10.637702019356654,9.426869068403777,1.2108329509528772,8.745922203721559,7.987282615186502,0.7586395885350568,7.529715133061253,6.9887589112587225,0.5409562218025306,0.0,1.181530998966804,1.181530998966804,0.9495911194372049,1,PREDICTIVELY_IDENTIFIABLE,1.284119861748171,1.3057340232429546e-06,-0.9999999999999923
5,8,1test,1,right_hand,1,4.902890195579959,5.3068946879478185,-0.40400449236785985,4.7229870272377745,4.803168841238226,-0.08018181400045155,3.684504055917155,4.108920535661624,-0.42441647974446894,0.0,1.3077286642313541,1.3077286642313541,0.6824005035177121,1,PREDICTIVELY_IDENTIFIABLE,1.582310394933762,1.2833531436937433e-06,0.9999999999999979
5,8,1test,1,feet,2,2.8974047520534483,2.5295572126501966,0.36784753940325166,2.8710475434124008,2.2180245843740103,0.6530229590383905,2.516378130891869,2.079144612177097,0.437233518714772,0.0,1.404691907377842,1.404691907377842,0.4438359016715308,1,PREDICTIVELY_IDENTIFIABLE,1.7226337280814203,2.3671078004771546e-07,-1.0000000000000033
5,8,1test,1,tongue,3,9.64154341049567,7.546232873020023,2.0953105374756467,8.604726233837017,6.432515907475299,2.172210326361718,6.5298272964476824,4.39017052290445,2.1396567735432326,0.0,0.9751433474470343,0.9751433474470343,1.1466563785693846,1,PREDICTIVELY_IDENTIFIABLE,0.9893235881845537,7.339036817751314e-08,-0.999999999999999
5,9,0train,0,left_hand,0,7.845600629161811,6.586670001961042,1.258930627200769,7.909027597672773,6.370198069242646,1.538829528430127,5.239882990098842,4.493604002820615,0.7462789872782265,0.0,0.966284428816207,0.966284428816207,1.0183784158883498,1,PREDICTIVELY_IDENTIFIABLE,1.7980133361484592,1.2447121235964999e-08,1.0000000000000004
5,9,0train,0,right_hand,1,7.362617755351145,6.120049282826762,1.2425684725243835,7.960193902247981,6.656720767619832,1.303473134628149,4.429242505142867,4.226889945833152,0.2023525593097153,0.0,1.2663764145382936,1.2663764145382936,0.6445351809558066,1,PREDICTIVELY_IDENTIFIABLE,2.097806874093647,2.65512737757569e-08,1.0000000000000107
5,9,0train,0,feet,2,4.457574949552884,3.94191340660966,0.5156615429432234,3.080155168253111,2.5498611788322356,0.5302939894208754,3.7306889298831782,3.0632987368356597,0.6673901930475186,0.0,1.5634524573889905,1.5634524573889905,0.4935189988657449,1,PREDICTIVELY_IDENTIFIABLE,2.247802218757909,2.0728777631658778e-07,0.9999999999999971
5,9,0train,0,tongue,3,13.64791600799109,12.51177860136401,1.1361374066270802,19.961796837097115,18.38641340407404,1.5753834330230738,6.717663991143313,6.02251299345938,0.6951509976839327,0.0,0.707095306469797,0.707095306469797,1.3984166952598032,1,PREDICTIVELY_IDENTIFIABLE,1.0035856013228455,2.6997905150784713e-08,-1.0000000000000016
5,9,1test,1,left_hand,0,62.97769965999541,60.155662274391304,2.822037385604105,56.37161576748086,52.7427748778489,3.6288408896319595,37.37621178997593,35.397663226646905,1.9785485633290278,0.0,0.8106608405807557,0.8106608405807557,2.227574545553498,1,PREDICTIVELY_IDENTIFIABLE,3.825691594512959,4.574473402476796e-06,-1.0000000000000024
5,9,1test,1,right_hand,1,4.594196336181261,4.1878124250522335,0.4063839111290273,6.395303724558089,5.573093624484963,0.8222101000731259,3.294715551108002,2.619238262731726,0.6754772883762761,0.0,1.3721640617399915,1.3721640617399915,0.5879333433060753,1,PREDICTIVELY_IDENTIFIABLE,7.814641395670416,1.310215677154666e-07,1.0000000000000062
5,9,1test,1,feet,2,9.722302471891387,8.11880277299849,1.6034996988928967,8.83454236048672,6.623993299566463,2.2105490609202576,7.336345944725627,6.377626929368597,0.9587190153570297,0.0,1.3285528222214196,1.3285528222214196,0.9554286019114683,1,PREDICTIVELY_IDENTIFIABLE,7.447277627533412,1.7682109269484043e-07,0.9999999999999987
5,9,1test,1,tongue,3,25.079020742471748,23.10517415554015,1.9738465869315966,24.29896052187635,22.40703112494813,1.8919293969282194,14.38998486161018,12.55183675105755,1.8381481105526305,0.0,0.7170693783618093,0.7170693783618093,1.919209842534091,1,PREDICTIVELY_IDENTIFIABLE,4.961406026244081,3.991648780983298e-06,1.0000000000000007
6,1,0train,0,left_hand,0,1.9952152020067142,1.9662055007349637,0.02900970127175051,2.5416539085581507,2.0046967786663648,0.5369571298917859,1.5329416197589962,1.3631425923868556,0.1697990273721406,0.0,1.0116147639742077,1.0116147639742077,0.9808844248892614,1,PREDICTIVELY_IDENTIFIABLE,2.014647319774237,3.138732022056508e-07,-1.0000000000000067
6,1,0train,0,right_hand,1,7.201152850739464,5.965431327019965,1.2357215237194996,4.504472802963627,3.023797219756843,1.480675583206784,7.701501508510216,6.930447549380216,0.7710539591299996,0.0,0.9605596526243206,0.9605596526243206,1.2100460271357805,1,PREDICTIVELY_IDENTIFIABLE,1.4975079745287103,1.614462898875336e-06,-0.9999999999999948
6,1,0train,0,feet,2,1.9672019086082586,1.2825065751585474,0.6846953334497112,2.5285806526505903,1.535064585822247,0.9935160668283434,1.392619984550844,1.0592736540131495,0.33334633053769447,0.0,0.9319372572977086,0.9319372572977086,0.7783656963593761,1,PREDICTIVELY_IDENTIFIABLE,2.1501558607042295,3.397740401379003e-06,0.9999999999999994
6,1,0train,0,tongue,3,7.941044572655525,6.70711901275215,1.2339255599033754,5.255786830377009,4.455778901868039,0.8000079285089692,7.9967568130008475,7.017772828683973,0.9789839843168746,0.0,0.8063346083181373,0.8063346083181373,1.3220448920963832,1,PREDICTIVELY_IDENTIFIABLE,1.3605731691928091,2.0682103156226296e-06,1.0000000000000004
6,1,1test,1,left_hand,0,3.2573265480625184,2.7977610583961896,0.4595654896663288,1.9686389929741774,1.6082358730996953,0.36040311987448215,5.283660408923403,4.256814507242715,1.0268459016806881,0.0,1.1440307085962815,1.1440307085962815,1.1005516105860316,1,PREDICTIVELY_IDENTIFIABLE,2.6707404701739685,1.590058339483497e-06,1.0000000000000027
6,1,1test,1,right_hand,1,9.32003507136139,8.581019176391585,0.7390158949698051,5.523415197764375,4.5298178405930685,0.9935973571713062,10.905327311557322,9.766461339039928,1.1388659725173937,0.0,1.0008889865978299,1.0008889865978299,1.3174556102204762,1,PREDICTIVELY_IDENTIFIABLE,2.0956796615560838,2.749774326239614e-07,-0.9999999999999984
6,1,1test,1,feet,2,1.5167793930499647,1.3136677592156165,0.20311163383434816,1.1988732358465914,1.0472127222607808,0.15166051358581067,2.0540613736213142,1.6270764131216657,0.4269849604996485,0.0,0.9565931957347732,0.9565931957347732,0.9923476345788158,1,PREDICTIVELY_IDENTIFIABLE,2.8020481205026924,4.037658179533197e-06,1.0000000000000009
6,1,1test,1,tongue,3,10.04371439705552,9.713002501908253,0.3307118951472674,5.113613575977814,4.310941688904819,0.8026718870729947,10.77903601643054,11.303240839079923,-0.5242048226493825,0.0,0.9234931221122484,0.9234931221122484,1.2448871329029239,1,PREDICTIVELY_IDENTIFIABLE,1.8467450615689103,5.458623724624612e-06,0.9999999999999963
6,2,0train,0,left_hand,0,0.9193408271396095,0.7739901047894377,0.14535072235017177,1.171372675326058,0.7972037749482113,0.3741689003778468,1.1476986930265491,0.8805970469979397,0.2671016460286094,0.0,1.5415546441651267,1.5415546441651267,0.32869199449598274,1,PREDICTIVELY_IDENTIFIABLE,0.4169620527702243,1.3064278468101684e-08,0.9999999999999989
6,2,0train,0,right_hand,1,1.300586572331393,0.848377559496281,0.45220901283511195,1.0947741376178184,0.9576859454085421,0.13708819220927626,2.05160069833324,1.183357772725455,0.8682429256077853,0.0,1.5134103533140133,1.5134103533140133,0.3510860669271503,1,PREDICTIVELY_IDENTIFIABLE,0.4718136003447144,6.774718201025231e-07,0.9999999999999982
6,2,0train,0,feet,2,1.5424039635354247,0.9348858252922029,0.6075181382432219,1.5415350086598865,1.2624243537399278,0.2791106549199587,1.5356091433372037,0.6890325372239339,0.8465766061132698,0.0,1.0885033384623246,1.0885033384623246,0.6734734015407019,1,PREDICTIVELY_IDENTIFIABLE,0.41815578123149605,5.193736177230369e-07,-1.000000000000002
6,2,0train,0,tongue,3,2.045268137908988,2.009497233981235,0.03577090392775295,1.8744923736509156,1.7140735772977294,0.16041879635318623,1.9949126660748762,1.6299528871397042,0.36495977893517195,0.0,1.3179701527821157,1.3179701527821157,0.4199601113442726,1,PREDICTIVELY_IDENTIFIABLE,0.31311842070492124,3.5160758008137786e-07,0.9999999999999962
6,2,1test,1,left_hand,0,2.2717375253343657,1.8944593579930262,0.37727816734133945,2.7223107411683958,2.308326276348125,0.41398446482027085,1.5939216492920145,1.1794887959939355,0.414432853298079,0.0,1.4047092572440916,1.4047092572440916,0.3865975500544661,1,PREDICTIVELY_IDENTIFIABLE,0.40530606080727954,9.642671218895277e-08,-0.9999999999999974
6,2,1test,1,right_hand,1,1.3493700194012326,0.8325467096898219,0.5168233097114107,1.4194001942484642,0.7885994395269507,0.6308007547215135,1.5596154565265055,1.0249614870990207,0.5346539694274848,0.0,1.4977868581303,1.4977868581303,0.30930689102045394,1,PREDICTIVELY_IDENTIFIABLE,0.7305943453972324,8.538134519221159e-07,0.9999999999999918
6,2,1test,1,feet,2,1.0738002245397404,0.531380575621708,0.5424196489180324,1.4510645482136486,0.8612550029849471,0.5898095452287015,0.9572002491314214,0.4876723314917432,0.4695279176396782,0.0,1.3066398068429017,1.3066398068429017,0.5319799460726724,1,PREDICTIVELY_IDENTIFIABLE,0.6208084420403229,1.2765432218671756e-06,-0.9999999999999997
6,2,1test,1,tongue,3,2.566939794658642,1.7815847420620408,0.7853550525966013,3.0743808951851026,2.3620575687498655,0.7123233264352371,1.8995071622304245,1.0114200311340635,0.888087131096361,0.0,1.0260215553248777,1.0260215553248777,0.49238033642992524,1,PREDICTIVELY_IDENTIFIABLE,0.5970337860779504,1.856860179777573e-07,-0.9999999999999938
6,3,0train,0,left_hand,0,1.9133083121779189,1.8261388445072748,0.08716946767064404,4.630332036960981,4.44743330420623,0.18289873275475088,1.129487445272915,0.8907853872108472,0.23870205806206768,0.0,0.9881668991136315,0.9881668991136315,1.021534196457224,1,PREDICTIVELY_IDENTIFIABLE,1.2980349408359608,1.086961902654554e-07,1.0000000000000002
6,3,0train,0,right_hand,1,4.537281539644595,3.610333433310543,0.9269481063340521,3.787474485784241,2.335065712408983,1.4524087733752578,3.8444338557003257,3.0693640426974684,0.7750698130028573,0.0,1.023798770661623,1.023798770661623,0.9942236030393684,1,PREDICTIVELY_IDENTIFIABLE,1.2628309102288615,2.7021572687404276e-06,-0.999999999999996
6,3,0train,0,feet,2,2.0644346771054907,1.0570855938473878,1.007349083258103,2.314581956736383,1.190578224144716,1.124003732591667,1.7722119588746768,1.0046726566252027,0.7675393022494741,0.0,1.2557123044876912,1.2557123044876912,0.6154216224351953,1,PREDICTIVELY_IDENTIFIABLE,1.555884531652873,3.944737272106e-06,0.9999999999999943
6,3,0train,0,tongue,3,5.368719726805777,4.8636795095330845,0.5050402172726924,6.671966703895172,5.82338043741391,0.848586266481262,2.8240997719667416,2.266790359622831,0.5573094123439106,0.0,0.8357973866245579,0.8357973866245579,1.157199218444701,1,PREDICTIVELY_IDENTIFIABLE,0.9966048220411274,2.220114750887755e-06,1.0000000000000067
6,3,1test,1,left_hand,0,2.1697351806791887,2.0092520357849097,0.16048314489427895,1.6088950389303447,1.4158234683828774,0.19307157054746726,2.7480666606824546,2.202128200318747,0.5459384603637076,0.0,1.1970160353550232,1.1970160353550232,0.961643512579357,1,PREDICTIVELY_IDENTIFIABLE,2.068787926781776,5.163395361508796e-06,0.9999999999999922
6,3,1test,1,right_hand,1,6.2724329292506775,5.1849518375272,1.0874810917234772,4.089703822173466,3.2048346371907583,0.884869184982708,6.739625660039188,5.903420136870892,0.8362055231682959,0.0,1.2401725907165069,1.2401725907165069,1.0931970801625555,1,PREDICTIVELY_IDENTIFIABLE,1.7783017917379476,4.1739106955522774e-07,-0.9999999999999982
6,3,1test,1,feet,2,1.4369577664786053,0.9933305744226345,0.4436271920559708,1.5105018907147933,0.989815735793827,0.5206861549209664,1.4545189883895941,1.0239875815403183,0.4305314068492758,0.0,1.1983207379692875,1.1983207379692875,0.6522962880137932,1,PREDICTIVELY_IDENTIFIABLE,2.1320334014967806,5.793419278514783e-06,1.0000000000000029
6,3,1test,1,tongue,3,9.188710078516788,8.900574958116502,0.28813512040028577,8.446377645445452,6.9732596202436605,1.4731180252017912,5.990524726253421,6.130896365549802,-0.1403716392963812,0.0,0.7688358876183563,0.7688358876183563,1.1822752681469026,1,PREDICTIVELY_IDENTIFIABLE,1.219394210633898,2.6120491740996674e-06,-1.0000000000000042
6,4,0train,0,left_hand,0,0.4335498477872561,0.5127287511083592,-0.07917890332110317,0.7316586955267174,0.9057500813732066,-0.1740913858464892,0.4854332121317739,0.45370928135125776,0.03172393078051611,0.0,1.2624360457356687,1.2624360457356687,0.4445327966327553,1,PREDICTIVELY_IDENTIFIABLE,0.1680469806460105,8.196403807198285e-07,1.0000000000000047
6,4,0train,0,right_hand,1,0.9879903010379787,0.8520199202431998,0.13597038079477886,1.022408060740778,0.810932995242283,0.21147506549849493,1.3642550068786055,1.0340168420955267,0.33023816478307877,0.0,1.4952797335372208,1.4952797335372208,0.33698653572500853,1,PREDICTIVELY_IDENTIFIABLE,0.1758805523756231,6.20273761457366e-07,-1.000000000000003
6,4,0train,0,feet,2,0.8438368341155451,0.729583001079508,0.11425383303603709,1.3507464855139826,0.833799680764581,0.5169468047494016,0.8100591648195012,0.6221504688992946,0.18790869592020665,0.0,1.6515045461741888,1.6515045461741888,0.33419411313213976,1,PREDICTIVELY_IDENTIFIABLE,0.15127800931626223,9.680912692122085e-07,-0.9999999999999996
6,4,0train,0,tongue,3,1.006876492517152,0.8057734798656623,0.20110301265148978,1.0467607477447347,0.8192717263422397,0.22748902140249505,1.2576417902082162,0.8926957123365764,0.3649460778716398,0.0,1.2299890774405697,1.2299890774405697,0.3883240593836108,1,PREDICTIVELY_IDENTIFIABLE,0.18109701247395216,4.275647243788214e-06,1.0000000000000029
6,4,1test,1,left_hand,0,1.0326322853211893,0.8612433114866253,0.17138897383456408,0.8336630103720117,0.6976211103741494,0.13604189999786231,1.5347153853065136,1.4092895224916435,0.12542586281487011,0.0,0.7929063077834015,0.7929063077834015,0.7385307349548702,1,PREDICTIVELY_IDENTIFIABLE,0.5855805277629531,4.771346673562335e-07,-0.9999999999999982
6,4,1test,1,right_hand,1,2.516934047921034,1.6718424291505765,0.8450916187704574,1.61762751264476,1.1469402395530643,0.47068727309169556,3.4670582075459024,2.508955771142546,0.9581024364033564,0.0,0.9465750142671817,0.9465750142671817,0.6407479194129062,1,PREDICTIVELY_IDENTIFIABLE,0.5457285397081242,1.901462051788819e-06,-1.0000000000000009
6,4,1test,1,feet,2,0.5324471483764724,0.5664635318349214,-0.03401638345844893,0.5339873975880389,0.521520528549464,0.012466869038574968,0.7361370002434096,0.7241532360964696,0.011983764146939913,0.0,0.8895189894991461,0.8895189894991461,0.7448420301229209,1,PREDICTIVELY_IDENTIFIABLE,0.6097073343557192,4.063468001237362e-06,-1.0000000000000009
6,4,1test,1,tongue,3,3.5608291250605832,3.001578238156341,0.5592508869042421,2.5987147081497586,1.8211764624545925,0.777538245695166,3.3684941695487214,2.927135375883281,0.4413587936654402,0.0,0.9353698032514786,0.9353698032514786,0.6279804099478171,1,PREDICTIVELY_IDENTIFIABLE,0.36607054486328733,7.809804552253226e-07,-1.0000000000000058
6,5,0train,0,left_hand,0,0.8551021134973695,0.5231013785905915,0.33200073490677806,1.2154295093085135,0.7363137038647679,0.47911580544374555,0.7979700712336618,0.563501501043234,0.23446857019042777,0.0,1.4077366253714008,1.4077366253714008,0.3137482738327645,1,PREDICTIVELY_IDENTIFIABLE,0.2510449146284403,1.977319742306985e-06,1.000000000000006
6,5,0train,0,right_hand,1,1.1777448022177985,0.716288443383443,0.46145635883435554,1.2664833449044253,0.775964227393486,0.49051911751093924,1.2365274095393524,0.9865038525639979,0.2500235569753545,0.0,1.6357855333074895,1.6357855333074895,0.23945687015542086,1,PREDICTIVELY_IDENTIFIABLE,0.2717842912062919,1.2816765484095173e-07,-1.000000000000001
6,5,0train,0,feet,2,1.1340465881663049,0.7318557461142765,0.4021908420520284,1.4782571287394966,0.7065316526779811,0.7717254760615154,1.0096579598712279,0.6428679199758437,0.36679003989538417,0.0,1.7053342022401496,1.7053342022401496,0.23413655311630852,1,PREDICTIVELY_IDENTIFIABLE,0.21710752002264477,3.2852965055559167e-06,-0.9999999999999988
6,5,0train,0,tongue,3,1.1086651966831456,0.7323659268283353,0.3762992698548102,0.9838859889643652,0.8128656736614486,0.17102031530291661,1.5208972373930487,0.7780554424165047,0.742841794976544,0.0,1.3387500137138326,1.3387500137138326,0.34388182782698135,1,PREDICTIVELY_IDENTIFIABLE,0.29476942738970235,5.7567229657461566e-08,1.0000000000000022
6,5,1test,1,left_hand,0,1.0015934648667686,0.8925908202232441,0.1090026446435245,1.1681727591620379,0.8747402615470193,0.29343249761501855,1.1143131027453375,0.9768344229793376,0.1374786797659998,0.0,1.5299356872482268,1.5299356872482268,0.26990248380134774,1,PREDICTIVELY_IDENTIFIABLE,0.32968028185117676,6.431797411534829e-08,1.000000000000003
6,5,1test,1,right_hand,1,1.0146353459019688,0.9595541317483628,0.055081214153606006,1.0752304310076732,0.8202912013629147,0.25493922964475857,1.4534473100077825,1.1462809286578373,0.30716638134994523,0.0,1.526937095052399,1.526937095052399,0.279635097340775,1,PREDICTIVELY_IDENTIFIABLE,0.401014458064496,2.031159937926844e-06,-0.9999999999999923
6,5,1test,1,feet,2,0.8906498100242897,0.6095283000897296,0.2811215099345601,0.8929285296187627,0.7129296698248758,0.17999885979388686,1.029412441702843,0.6957167010986908,0.3336957406041522,0.0,1.4346084109453026,1.4346084109453026,0.2991526226829354,1,PREDICTIVELY_IDENTIFIABLE,0.2588383098714106,1.1133395122828568e-07,1.000000000000001
6,5,1test,1,tongue,3,2.022689081721977,1.0601023657028614,0.9625867160191155,2.15430163302029,1.0114812600068042,1.142820373013486,1.9789647598527964,1.3032477633256212,0.6757169965271752,0.0,1.7369389926426826,1.7369389926426826,0.3751822278639138,1,PREDICTIVELY_IDENTIFIABLE,0.39929066243672184,7.914662863293483e-06,1.0000000000000044
6,7,0train,0,left_hand,0,1.6299910685844772,1.0966425772488984,0.5333484913355788,3.218855575322543,2.7348306115651386,0.48402496375740434,1.1273682818662836,0.7470330639538452,0.3803352179124384,0.0,1.0496549071398547,1.0496549071398547,0.8031896641999368,1,PREDICTIVELY_IDENTIFIABLE,0.6642620918231585,9.905886699667815e-06,-1.0000000000000022
6,7,0train,0,right_hand,1,1.9178486066067106,1.2595754977297122,0.6582731088769984,1.667806988374144,0.8476384258401377,0.8201685625340063,2.122633971359417,1.8961013429574303,0.22653262840198662,0.0,1.0979476559716752,1.0979476559716752,0.5399887550786345,1,PREDICTIVELY_IDENTIFIABLE,0.7447291369247155,3.7351934636253266e-08,1.0000000000000044
6,7,0train,0,feet,2,2.4433920402949143,1.0798864976206046,1.3635055426743097,2.946671304554074,1.2476982138733228,1.698973090680751,1.8078034079612137,0.9508492024739872,0.8569542054872266,0.0,1.2803427383830117,1.2803427383830117,0.5522335710478357,1,PREDICTIVELY_IDENTIFIABLE,0.695382150760158,1.9648211446003425e-06,0.9999999999999998
6,7,0train,0,tongue,3,3.9170862464398617,3.364546070081214,0.5525401763586477,3.739580408204771,3.119300303416934,0.6202801047878368,2.9783499362794976,2.2676084015323212,0.7107415347471764,0.0,0.9801940850844441,0.9801940850844441,0.9707402431657167,1,PREDICTIVELY_IDENTIFIABLE,0.4422705773768725,5.078548913400538e-06,-0.9999999999999947
6,7,1test,1,left_hand,0,1.7660278206774602,1.101845096961193,0.6641827237162672,1.581795368094694,0.7757595536510566,0.8060358144436373,1.9005011812319095,1.2934457475664711,0.6070554336654383,0.0,1.1871450470969325,1.1871450470969325,0.7186139493028539,1,PREDICTIVELY_IDENTIFIABLE,1.2519686709383941,9.056372273362594e-07,0.9999999999999984
6,7,1test,1,right_hand,1,2.459494958617301,2.0733459583906484,0.38614900022665255,1.798480705707575,1.2999540853417462,0.49852662036582873,3.0244787571062735,2.375766349785614,0.6487124073206596,0.0,0.9511799342880743,0.9511799342880743,0.6713737255228354,1,PREDICTIVELY_IDENTIFIABLE,1.2113098186789273,5.908032266751625e-07,1.0000000000000027
