subject,outer_fold,rank,delta_forward,delta_reverse,delta_average
32,3,13,0.11123919386811806,0.18246628773356299,0.14685274080084054
33,4,13,0.11394204994254567,0.040970240745801384,0.077456145344173527
34,5,13,-0.19403650019610758,-0.44946714059196313,-0.32175182039403538
35,4,13,0.37540240069606412,0.10750357895154786,0.24145298982380597
36,1,13,0.43946250473102055,0.55948246871965868,0.49947248672533961
37,0,13,-0.61925733953487083,-0.73005011169176071,-0.67465372561331582
38,1,13,0.12184113494485896,0.048159490972780078,0.085000312958819518
39,3,13,-0.19802388311088245,-0.088545461809387521,-0.14328467246013499
40,2,13,-0.040381056857294678,0.078441687271200738,0.01903031520695303
41,3,13,0.27073817791565569,0.086564241387819915,0.17865120965173781
42,2,13,-0.0017804264150097227,-0.10132623933072138,-0.051553332872865551
43,0,13,0.024810088631434545,0.033332349537860566,0.029071219084647555
44,5,13,0.27477929338939422,0.3626729134190021,0.31872610340419816
45,0,13,-0.01929884533105674,-0.013395455746553549,-0.016347150538805144
46,0,13,0.019480116860076606,0.088948058187349494,0.054214087523713053
47,5,13,0.081527129709171642,0.018655701840783166,0.050091415774977402
48,5,13,-0.044562596829627647,-0.060219869351081125,-0.052391233090354386
49,1,13,0.084234204881084629,0.33993654404100893,0.21208537446104678
50,2,13,-0.0089472340564397124,-0.073124569719547866,-0.041035901887993789
51,1,13,-0.146341485786812,-0.43525122014028894,-0.29079635296355044
52,1,13,0.080061495812211975,0.029299331340150059,0.054680413576181017
53,4,13,0.15195148758736537,0.14494651119904808,0.14844899939320672
54,1,13,0.02135092136486845,0.08314598071631385,0.05224845104059115
