outer_fold,inner_fold,method,l2,kappa,mean_balanced_accuracy
1,3,SELECTIVE_GATE,0.01,,0.64000000000000001
1,3,SELECTIVE_GATE,0.10000000000000001,,0.65222222222222237
1,3,SELECTIVE_GATE,1,,0.65555555555555556
1,3,SELECTIVE_GATE,10,,0.6611111111111112
1,3,GLOBAL_KAPPA,,0,0.62111111111111106
1,3,GLOBAL_KAPPA,,0.10000000000000001,0.63444444444444459
1,3,GLOBAL_KAPPA,,0.20000000000000001,0.64444444444444449
1,3,GLOBAL_KAPPA,,0.29999999999999999,0.65333333333333343
1,3,GLOBAL_KAPPA,,0.40000000000000002,0.65888888888888908
1,3,GLOBAL_KAPPA,,0.5,0.66666666666666663
1,3,GLOBAL_KAPPA,,0.59999999999999998,0.67222222222222228
1,3,GLOBAL_KAPPA,,0.69999999999999996,0.66333333333333344
1,3,GLOBAL_KAPPA,,0.80000000000000004,0.67222222222222228
1,3,GLOBAL_KAPPA,,0.90000000000000002,0.68000000000000005
1,3,GLOBAL_KAPPA,,1,0.67444444444444451
1,4,SELECTIVE_GATE,0.0001,,0.62444444444444436
1,4,SELECTIVE_GATE,0.001,,0.62222222222222223
1,4,SELECTIVE_GATE,0.01,,0.63
1,4,SELECTIVE_GATE,0.10000000000000001,,0.63
1,4,SELECTIVE_GATE,1,,0.63666666666666671
1,4,SELECTIVE_GATE,10,,0.63888888888888884
1,4,GLOBAL_KAPPA,,0,0.60999999999999999
1,4,GLOBAL_KAPPA,,0.10000000000000001,0.6133333333333334
1,4,GLOBAL_KAPPA,,0.20000000000000001,0.63444444444444448
1,4,GLOBAL_KAPPA,,0.29999999999999999,0.63
1,4,GLOBAL_KAPPA,,0.40000000000000002,0.63444444444444459
1,4,GLOBAL_KAPPA,,0.5,0.64000000000000001
1,4,GLOBAL_KAPPA,,0.59999999999999998,0.63888888888888884
1,4,GLOBAL_KAPPA,,0.69999999999999996,0.63111111111111118
1,4,GLOBAL_KAPPA,,0.80000000000000004,0.62333333333333341
1,4,GLOBAL_KAPPA,,0.90000000000000002,0.60111111111111115
1,4,GLOBAL_KAPPA,,1,0.59444444444444444
2,0,SELECTIVE_GATE,0.0001,,0.68888888888888899
2,0,SELECTIVE_GATE,0.001,,0.70444444444444443
2,0,SELECTIVE_GATE,0.01,,0.70888888888888901
2,0,SELECTIVE_GATE,0.10000000000000001,,0.71111111111111114
2,0,SELECTIVE_GATE,1,,0.70444444444444443
2,0,SELECTIVE_GATE,10,,0.70777777777777784
