outer_fold,inner_fold,method,l2,kappa,mean_balanced_accuracy
4,4,GLOBAL_KAPPA,,0.69999999999999996,0.37255413308044888
4,4,GLOBAL_KAPPA,,0.80000000000000004,0.37186067646593968
4,4,GLOBAL_KAPPA,,0.90000000000000002,0.3664730519993678
4,4,GLOBAL_KAPPA,,1,0.3717539908329382
5,0,SELECTIVE_GATE,0.0001,,0.35521931171602222
5,0,SELECTIVE_GATE,0.001,,0.35284313170826331
5,0,SELECTIVE_GATE,0.01,,0.36215926602439763
5,0,SELECTIVE_GATE,0.10000000000000001,,0.36048534329784326
5,0,SELECTIVE_GATE,1,,0.35629874042702991
5,0,SELECTIVE_GATE,10,,0.35501807664636614
5,0,GLOBAL_KAPPA,,0,0.34451385232635234
5,0,GLOBAL_KAPPA,,0.10000000000000001,0.35072281248268095
5,0,GLOBAL_KAPPA,,0.20000000000000001,0.35558016470845427
5,0,GLOBAL_KAPPA,,0.29999999999999999,0.36209886727978835
5,0,GLOBAL_KAPPA,,0.40000000000000002,0.36513412228872755
5,0,GLOBAL_KAPPA,,0.5,0.36220647659792404
5,0,GLOBAL_KAPPA,,0.59999999999999998,0.3622682865281549
5,0,GLOBAL_KAPPA,,0.69999999999999996,0.36406067187317181
5,0,GLOBAL_KAPPA,,0.80000000000000004,0.36286532067782074
5,0,GLOBAL_KAPPA,,0.90000000000000002,0.36087435265066847
5,0,GLOBAL_KAPPA,,1,0.36027618955250534
5,1,SELECTIVE_GATE,0.0001,,0.3085765191028349
5,1,SELECTIVE_GATE,0.001,,0.31380932367774472
5,1,SELECTIVE_GATE,0.01,,0.31598434558960875
5,1,SELECTIVE_GATE,0.10000000000000001,,0.31777860396281449
5,1,SELECTIVE_GATE,1,,0.3171481888587151
5,1,SELECTIVE_GATE,10,,0.31591878960300013
5,1,GLOBAL_KAPPA,,0,0.31302444789286898
5,1,GLOBAL_KAPPA,,0.10000000000000001,0.31724607382502124
5,1,GLOBAL_KAPPA,,0.20000000000000001,0.31537009497535812
5,1,GLOBAL_KAPPA,,0.29999999999999999,0.31648364872049084
5,1,GLOBAL_KAPPA,,0.40000000000000002,0.3097753854332802
5,1,GLOBAL_KAPPA,,0.5,0.31178247625616051
5,1,GLOBAL_KAPPA,,0.59999999999999998,0.30832866359182148
5,1,GLOBAL_KAPPA,,0.69999999999999996,0.30965774386827016
5,1,GLOBAL_KAPPA,,0.80000000000000004,0.30684691868902392
5,1,GLOBAL_KAPPA,,0.90000000000000002,0.31535213443108179
5,1,GLOBAL_KAPPA,,1,0.31779476845266319
5,2,SELECTIVE_GATE,0.0001,,0.37312744135112552
5,2,SELECTIVE_GATE,0.001,,0.38047195691932528
5,2,SELECTIVE_GATE,0.01,,0.38175325701641494
5,2,SELECTIVE_GATE,0.10000000000000001,,0.38171670730881258
5,2,SELECTIVE_GATE,1,,0.37568493305335415
5,2,SELECTIVE_GATE,10,,0.38169390254916569
5,2,GLOBAL_KAPPA,,0,0.3689993000519316
5,2,GLOBAL_KAPPA,,0.10000000000000001,0.37431481293323399
5,2,GLOBAL_KAPPA,,0.20000000000000001,0.37908512836144415
5,2,GLOBAL_KAPPA,,0.29999999999999999,0.38571832170516379
5,2,GLOBAL_KAPPA,,0.40000000000000002,0.3859732664995823
5,2,GLOBAL_KAPPA,,0.5,0.38940498769446141
5,2,GLOBAL_KAPPA,,0.59999999999999998,0.39150610196662827
5,2,GLOBAL_KAPPA,,0.69999999999999996,0.3853291167106957
5,2,GLOBAL_KAPPA,,0.80000000000000004,0.38192900607374292
5,2,GLOBAL_KAPPA,,0.90000000000000002,0.37973701144753774
5,2,GLOBAL_KAPPA,,1,0.37704912619386305
5,3,SELECTIVE_GATE,0.0001,,0.34085664611980399
5,3,SELECTIVE_GATE,0.001,,0.33967322585743637
5,3,SELECTIVE_GATE,0.01,,0.34212304409672828
5,3,SELECTIVE_GATE,0.10000000000000001,,0.33812332068911016
5,3,SELECTIVE_GATE,1,,0.32946499130709661
5,3,SELECTIVE_GATE,10,,0.32944721036826297
5,3,GLOBAL_KAPPA,,0,0.30920953848585431
5,3,GLOBAL_KAPPA,,0.10000000000000001,0.32128378378378375
5,3,GLOBAL_KAPPA,,0.20000000000000001,0.33224276908487438
5,3,GLOBAL_KAPPA,,0.29999999999999999,0.33938181602655282
5,3,GLOBAL_KAPPA,,0.40000000000000002,0.34449383594120436
5,3,GLOBAL_KAPPA,,0.5,0.35514560613244822
5,3,GLOBAL_KAPPA,,0.59999999999999998,0.35845286075549232
5,3,GLOBAL_KAPPA,,0.69999999999999996,0.36020724672040461
5,3,GLOBAL_KAPPA,,0.80000000000000004,0.35468824087245143
5,3,GLOBAL_KAPPA,,0.90000000000000002,0.3506657973763237
5,3,GLOBAL_KAPPA,,1,0.34797988778251937
5,4,SELECTIVE_GATE,0.0001,,0.40765765765765771
5,4,SELECTIVE_GATE,0.001,,0.4057017543859649
5,4,SELECTIVE_GATE,0.01,,0.410373202149518
5,4,SELECTIVE_GATE,0.10000000000000001,,0.41351548917338388
5,4,SELECTIVE_GATE,1,,0.40858621779674403
5,4,SELECTIVE_GATE,10,,0.4099020072704283
5,4,GLOBAL_KAPPA,,0,0.38621582108424213
5,4,GLOBAL_KAPPA,,0.10000000000000001,0.41996009167061799
5,4,GLOBAL_KAPPA,,0.20000000000000001,0.40785522364469734
5,4,GLOBAL_KAPPA,,0.29999999999999999,0.40462995890627462
5,4,GLOBAL_KAPPA,,0.40000000000000002,0.41005413308044886
5,4,GLOBAL_KAPPA,,0.5,0.39919985775248934
5,4,GLOBAL_KAPPA,,0.59999999999999998,0.39907143986091353
5,4,GLOBAL_KAPPA,,0.69999999999999996,0.39698909435751545
5,4,GLOBAL_KAPPA,,0.80000000000000004,0.39821499130709653
5,4,GLOBAL_KAPPA,,0.90000000000000002,0.39487118697645018
5,4,GLOBAL_KAPPA,,1,0.3935731784415995
