subject,session,permutation_index,permutation,cost,cost_rank,is_identity
44,3,0,0|1|2|3,0.0933894336379094,4,True
44,3,1,0|1|3|2,3.1384714081201133,22,False
44,3,2,0|2|1|3,0.1318201907092511,6,False
44,3,3,0|2|3|1,3.0107145122550465,20,False
44,3,4,0|3|1|2,2.4727294811447864,14,False
44,3,5,0|3|2|1,2.306541828208378,11,False
44,3,6,1|0|2|3,0.08153018443290799,3,False
44,3,7,1|0|3|2,3.126612158915112,21,False
44,3,8,1|2|0|3,0.033778575956073705,1,False
44,3,9,1|2|3|0,3.285354732220118,23,False
44,3,10,1|3|0|2,2.374687866391609,13,False
44,3,11,1|3|2|0,2.5811820481734493,17,False
44,3,12,2|0|1|3,0.12524926147953677,5,False
44,3,13,2|0|3|1,3.004143583025332,19,False
44,3,14,2|1|0|3,0.03906689593136078,2,False
44,3,15,2|1|3|0,3.2906430521954055,24,False
44,3,16,2|3|0|1,2.252219290501829,9,False
44,3,17,2|3|1|0,2.6249011252200782,18,False
44,3,18,3|0|1|2,2.369259850071062,12,False
44,3,19,3|0|2|1,2.203072197134654,8,False
44,3,20,3|1|0|2,2.2830774845228863,10,False
44,3,21,3|1|2|0,2.4895716663047267,15,False
44,3,22,3|2|0|1,2.1553205886578195,7,False
44,3,23,3|2|1|0,2.5280024233760683,16,False
45,2,0,0|1|2|3,2.436575034728331,14,True
45,2,1,0|1|3|2,1.7954996134791363,8,False
45,2,2,0|2|1|3,2.301041904001365,11,False
45,2,3,0|2|3|1,2.9359809383682682,18,False
45,2,4,0|3|1|2,1.7280589393004466,7,False
45,2,5,0|3|2|1,3.004073394916545,20,False
45,2,6,1|0|2|3,2.714870182345943,16,False
45,2,7,1|0|3|2,2.073794761096748,10,False
45,2,8,1|2|0|3,2.936161291335463,19,False
45,2,9,1|2|3|0,0.2116790126236074,4,False
45,2,10,1|3|0|2,2.3631783266345447,13,False
45,2,11,1|3|2|0,0.2797714691718841,6,False
45,2,12,2|0|1|3,2.473631753535228,15,False
45,2,13,2|0|3|1,3.1085707879021314,21,False
45,2,14,2|1|0|3,2.8304559932517144,17,False
45,2,15,2|1|3|0,0.10597371453985874,3,False
45,2,16,2|3|0|1,3.3979543534399284,23,False
45,2,17,2|3|1|0,0.038533040361169106,1,False
45,2,18,3|0|1|2,1.9537556076474178,9,False
45,2,19,3|0|2|1,3.229770063263516,22,False
45,2,20,3|1|0|2,2.3105798473639045,12,False
45,2,21,3|1|2|0,0.22717298990124354,5,False
45,2,22,3|2|0|1,3.451061172253036,24,False
45,2,23,3|2|1|0,0.09163985917427718,2,False
45,3,0,0|1|2|3,0.046043654539561864,2,True
45,3,1,0|1|3|2,3.444129376663607,24,False
45,3,2,0|2|1|3,0.22174339648367658,5,False
45,3,3,0|2|3|1,2.8876619623807755,19,False
45,3,4,0|3|1|2,2.8043831109529984,18,False
45,3,5,0|3|2|1,2.0722159547260524,9,False
45,3,6,1|0|2|3,0.021275561199310507,1,False
45,3,7,1|0|3|2,3.419361283323356,23,False
45,3,8,1|2|0|3,0.1010152845832806,3,False
45,3,9,1|2|3|0,3.1668136290347126,21,False
45,3,10,1|3|0|2,2.683654999052603,17,False
45,3,11,1|3|2|0,2.3513676213799894,12,False
45,3,12,2|0|1|3,0.24232489429218448,6,False
45,3,13,2|0|3|1,2.9082434601892837,20,False
45,3,14,2|1|0|3,0.14636487573203985,4,False
45,3,15,2|1|3|0,3.212163220183472,22,False
45,3,16,2|3|0|1,2.17253717591853,10,False
45,3,17,2|3|1|0,2.572416954472863,15,False
45,3,18,3|0|1|2,2.6144910893251945,16,False
45,3,19,3|0|2|1,1.882323933098248,7,False
45,3,20,3|1|0|2,2.5185310707650497,14,False
45,3,21,3|1|2|0,2.1862436930924365,11,False
45,3,22,3|2|0|1,1.962063656482218,8,False
45,3,23,3|2|1|0,2.361943435036551,13,False
46,2,0,0|1|2|3,0.01365294538639823,2,True
46,2,1,0|1|3|2,2.97527908311273,21,False
46,2,2,0|2|1|3,0.012999913094594178,1,False
46,2,3,0|2|3|1,2.6580717543062775,15,False
46,2,4,0|3|1|2,2.980735705706298,23,False
46,2,5,0|3|2|1,2.6641814091916496,16,False
46,2,6,1|0|2|3,0.016757904576457896,4,False
46,2,7,1|0|3|2,2.97838404230279,22,False
46,2,8,1|2|0|3,0.01605538166964187,3,False
46,2,9,1|2|3|0,2.637136882716197,11,False
46,2,10,1|3|0|2,2.983791174281346,24,False
46,2,11,1|3|2|0,2.643246537601569,14,False
46,2,12,2|0|1|3,0.057075036331961725,6,False
46,2,13,2|0|3|1,2.7021468775436452,19,False
46,2,14,2|1|0|3,0.05702554571694974,5,False
46,2,15,2|1|3|0,2.678107046763505,17,False
46,2,16,2|3|0|1,2.7075540095222017,20,False
46,2,17,2|3|1|0,2.683563669357073,18,False
46,2,18,3|0|1|2,2.6415012038796197,13,False
46,2,19,3|0|2|1,2.3249469073649713,10,False
46,2,20,3|1|0|2,2.6414517132646074,12,False
46,2,21,3|1|2|0,2.3009070765848305,8,False
46,2,22,3|2|0|1,2.3242443844581553,9,False
46,2,23,3|2|1|0,2.300254044293027,7,False
46,3,0,0|1|2|3,0.047646331471087496,2,True
46,3,1,0|1|3|2,3.488942611847338,24,False
46,3,2,0|2|1|3,0.19593753387528004,4,False
46,3,3,0|2|3|1,2.9609691146674857,19,False
46,3,4,0|3|1|2,2.8826269812171397,18,False
46,3,5,0|3|2|1,2.206362281633095,11,False
46,3,6,1|0|2|3,0.029176834626781542,1,False
46,3,7,1|0|3|2,3.470473115003032,23,False
46,3,8,1|2|0|3,0.1462392022775779,3,False
46,3,9,1|2|3|0,3.0536862346304368,21,False
46,3,10,1|3|0|2,2.8329286496194372,17,False
46,3,11,1|3|2|0,2.299079401596046,12,False
46,3,12,2|0|1|3,0.265171081876242,6,False
46,3,13,2|0|3|1,3.0302026626684473,20,False
46,3,14,2|1|0|3,0.2339422471228458,5,False
46,3,15,2|1|3|0,3.141389279475704,22,False
46,3,16,2|3|0|1,2.3926581972848533,13,False
46,3,17,2|3|1|0,2.5350736488455063,16,False
46,3,18,3|0|1|2,2.5055675877273953,15,False
46,3,19,3|0|2|1,1.8293028881433506,7,False
46,3,20,3|1|0|2,2.474338752973999,14,False
46,3,21,3|1|2|0,1.9404895049506075,8,False
46,3,22,3|2|0|1,1.946365255794147,9,False
46,3,23,3|2|1|0,2.0887807073548004,10,False
47,2,0,0|1|2|3,0.0004510504208496614,1,True
47,2,1,0|1|3|2,3.1540117145006485,23,False
47,2,2,0|2|1|3,0.028877296774185414,3,False
47,2,3,0|2|3|1,2.9148111372780425,21,False
47,2,4,0|3|1|2,2.847479412493512,19,False
47,2,5,0|3|2|1,2.5798525889175705,13,False
47,2,6,1|0|2|3,0.02413916401454573,2,False
47,2,7,1|0|3|2,3.1776998280943447,24,False
47,2,8,1|2|0|3,0.08293781605208844,5,False
47,2,9,1|2|3|0,2.6829221732302897,16,False
47,2,10,1|3|0|2,2.9015399317714152,20,False
47,2,11,1|3|2|0,2.347963624869818,9,False
47,2,12,2|0|1|3,0.07473567108616044,4,False
47,2,13,2|0|3|1,2.9606695115900177,22,False
47,2,14,2|1|0|3,0.10510807677036739,6,False
47,2,15,2|1|3|0,2.7050924339485687,18,False
47,2,16,2|3|0|1,2.684509615267088,17,False
47,2,17,2|3|1|0,2.3985601319414327,11,False
47,2,18,3|0|1|2,2.6320961773906557,14,False
47,2,19,3|0|2|1,2.364469353814714,10,False
47,2,20,3|1|0|2,2.6624685830748627,15,False
47,2,21,3|1|2|0,2.1088922761732656,7,False
47,2,22,3|2|0|1,2.4232680058522567,12,False
47,2,23,3|2|1|0,2.137318522526601,8,False
47,3,0,0|1|2|3,1.030356825931779,6,True
47,3,1,0|1|3|2,2.445448588854636,18,False
47,3,2,0|2|1|3,1.1700307881537018,8,False
47,3,3,0|2|3|1,2.0030802180177956,14,False
47,3,4,0|3|1|2,2.2455399087001213,16,False
47,3,5,0|3|2|1,1.663497575641358,12,False
47,3,6,1|0|2|3,0.8574090354090936,3,False
47,3,7,1|0|3|2,2.2725007983319507,17,False
47,3,8,1|2|0|3,0.32702442830537004,1,False
47,3,9,1|2|3|0,3.952308336036253,23,False
47,3,10,1|3|0|2,1.4025335488517898,10,False
47,3,11,1|3|2|0,3.6127256936598156,20,False
47,3,12,2|0|1|3,1.0331340299820269,7,False
47,3,13,2|0|3|1,1.8661834598461204,13,False
47,3,14,2|1|0|3,0.3630754606563804,2,False
47,3,15,2|1|3|0,3.9883593683872633,24,False
47,3,16,2|3|0|1,0.9962162103659594,5,False
47,3,17,2|3|1|0,3.7884506882327487,22,False
47,3,18,3|0|1|2,2.020993995085264,15,False
47,3,19,3|0|2|1,1.4389516620265006,11,False
47,3,20,3|1|0|2,1.3509354257596176,9,False
47,3,21,3|1|2|0,3.5611275705676437,19,False
47,3,22,3|2|0|1,0.9085670549227769,4,False
47,3,23,3|2|1|0,3.7008015327895665,21,False
48,2,0,0|1|2|3,1.886275949336888,13,True
48,2,1,0|1|3|2,3.4842594285493087,19,False
48,2,2,0|2|1|3,2.1197641097817193,15,False
48,2,3,0|2|3|1,1.2988526518253398,8,False
48,2,4,0|3|1|2,3.5634993753783615,20,False
48,2,5,0|3|2|1,1.1446044382095608,7,False
48,2,6,1|0|2|3,2.0016801473937638,14,False
48,2,7,1|0|3|2,3.5996636266061843,21,False
48,2,8,1|2|0|3,2.3349919578034415,16,False
48,2,9,1|2|3|0,0.4799256157208019,3,False
48,2,10,1|3|0|2,3.7787272234000833,23,False
48,2,11,1|3|2|0,0.3256774021050231,1,False
48,2,12,2|0|1|3,2.5050994706582252,17,False
48,2,13,2|0|3|1,1.6841880127018458,10,False
48,2,14,2|1|0|3,2.604923120623072,18,False
48,2,15,2|1|3|0,0.7498567785404324,5,False
48,2,16,2|3|0|1,1.8632516094957448,12,False
48,2,17,2|3|1|0,0.8290967253694846,6,False
48,2,18,3|0|1|2,3.7705113489583373,22,False
48,2,19,3|0|2|1,1.3516164117895368,9,False
48,2,20,3|1|0|2,3.870334998923184,24,False
48,2,21,3|1|2|0,0.41728517762812356,2,False
48,2,22,3|2|0|1,1.6849282221992148,11,False
48,2,23,3|2|1|0,0.6507733380729546,4,False
48,3,0,0|1|2|3,2.9063376800087317,17,True
48,3,1,0|1|3|2,2.4112151936852833,14,False
48,3,2,0|2|1|3,3.317739778431419,22,False
48,3,3,0|2|3|1,1.2348731803722717,8,False
48,3,4,0|3|1|2,2.950909016412997,18,False
48,3,5,0|3|2|1,1.3631649046772978,10,False
48,3,6,1|0|2|3,2.8634984113263,16,False
48,3,7,1|0|3|2,2.368375925002852,13,False
48,3,8,1|2|0|3,3.605607952577844,24,False
48,3,9,1|2|3|0,0.2464260487100116,2,False
48,3,10,1|3|0|2,3.238777190559422,21,False
48,3,11,1|3|2|0,0.37471777301503784,4,False
48,3,12,2|0|1|3,3.221608195309103,20,False
48,3,13,2|0|3|1,1.1387415972499553,7,False
48,3,14,2|1|0|3,3.5523156381379595,23,False
48,3,15,2|1|3|0,0.19313373427012684,1,False
48,3,16,2|3|0|1,2.0091428628065255,12,False
48,3,17,2|3|1|0,0.7328275569978404,6,False
48,3,18,3|0|1|2,2.8381587457878426,15,False
48,3,19,3|0|2|1,1.2504146340521434,9,False
48,3,20,3|1|0|2,3.168866188616699,19,False
48,3,21,3|1|2|0,0.30480677107231496,3,False
48,3,22,3|2|0|1,1.9925241753036873,11,False
48,3,23,3|2|1|0,0.7162088694950023,5,False
49,2,0,0|1|2|3,0.6042591685662055,5,True
49,2,1,0|1|3|2,1.4813368232017308,11,False
49,2,2,0|2|1|3,0.5042552490485964,3,False
49,2,3,0|2|3|1,3.485535221689095,24,False
49,2,4,0|3|1|2,1.339649077735282,9,False
49,2,5,0|3|2|1,3.4438513957402552,23,False
49,2,6,1|0|2|3,0.6446554974170111,6,False
49,2,7,1|0|3|2,1.5217331520525363,12,False
49,2,8,1|2|0|3,0.561897745393164,4,False
49,2,9,1|2|3|0,3.1802976850096987,21,False
49,2,10,1|3|0|2,1.3972915740798493,10,False
49,2,11,1|3|2|0,3.1386138590608588,18,False
49,2,12,2|0|1|3,0.3104087398506555,1,False
49,2,13,2|0|3|1,3.291688712491154,22,False
49,2,14,2|1|0|3,0.3276549073444174,2,False
49,2,15,2|1|3|0,2.946054846960952,16,False
49,2,16,2|3|0|1,3.1672471345184667,20,False
49,2,17,2|3|1|0,2.804367101494503,14,False
49,2,18,3|0|1|2,1.048165018548444,7,False
49,2,19,3|0|2|1,3.152367336553417,19,False
49,2,20,3|1|0|2,1.0654111860422057,8,False
49,2,21,3|1|2|0,2.8067334710232155,15,False
49,2,22,3|2|0|1,3.06960958452957,17,False
49,2,23,3|2|1|0,2.7067295515056062,13,False
49,3,0,0|1|2|3,0.335755090580847,3,True
49,3,1,0|1|3|2,3.4661088391556847,24,False
49,3,2,0|2|1|3,0.8051259803927571,5,False
49,3,3,0|2|3|1,1.9057605020028128,11,False
49,3,4,0|3|1|2,3.211588017801322,20,False
49,3,5,0|3|2|1,1.1818687908365404,9,False
49,3,6,1|0|2|3,0.2733908363834551,1,False
49,3,7,1|0|3|2,3.4037445849582926,22,False
49,3,8,1|2|0|3,0.2895543722161335,2,False
49,3,9,1|2|3|0,3.350011499233404,21,False
49,3,10,1|3|0|2,2.6960164096246984,16,False
49,3,11,1|3|2|0,2.626119788067131,14,False
49,3,12,2|0|1|3,0.8073501871461276,6,False
49,3,13,2|0|3|1,1.9079847087561832,12,False
49,3,14,2|1|0|3,0.3541428331668959,4,False
49,3,15,2|1|3|0,3.4145999601841663,23,False
49,3,16,2|3|0|1,1.2002565334225892,10,False
49,3,17,2|3|1|0,3.1600791388298037,19,False
49,3,18,3|0|1|2,3.114200057430354,18,False
49,3,19,3|0|2|1,1.0844808304655724,7,False
49,3,20,3|1|0|2,2.6609927034511225,15,False
49,3,21,3|1|2|0,2.5910960818935553,13,False
49,3,22,3|2|0|1,1.1006443662982508,8,False
49,3,23,3|2|1|0,3.0604669717054653,17,False
50,2,0,0|1|2|3,0.7333084743763345,2,True
50,2,1,0|1|3|2,3.630531003962665,21,False
50,2,2,0|2|1|3,0.730546247366133,1,False
50,2,3,0|2|3|1,2.288792375628592,15,False
50,2,4,0|3|1|2,3.6337455711049778,22,False
50,2,5,0|3|2|1,2.2947691697811066,16,False
50,2,6,1|0|2|3,0.9265365671897452,6,False
50,2,7,1|0|3|2,3.8237590967760755,23,False
50,2,8,1|2|0|3,0.9206944358827203,5,False
50,2,9,1|2|3|0,0.9859716095472143,7,False
50,2,10,1|3|0|2,3.8238937596215647,24,False
50,2,11,1|3|2|0,0.9919484036997287,8,False
50,2,12,2|0|1|3,1.0970718863563478,10,False
50,2,13,2|0|3|1,2.655318014618807,17,False
50,2,14,2|1|0|3,1.0939919820595243,9,False
50,2,15,2|1|3|0,1.1592691557240182,11,False
50,2,16,2|3|0|1,2.6554526774642966,18,False
50,2,17,2|3|1|0,1.1624837228663312,12,False
50,2,18,3|0|1|2,3.625297047287658,20,False
50,2,19,3|0|2|1,2.286320645963787,14,False
50,2,20,3|1|0|2,3.6222171429908343,19,False
50,2,21,3|1|2|0,0.7902717870689984,4,False
50,2,22,3|2|0|1,2.280478514656762,13,False
50,2,23,3|2|1|0,0.7875095600587969,3,False
50,3,0,0|1|2|3,0.305873739555501,2,True
50,3,1,0|1|3|2,3.9868500704065295,24,False
50,3,2,0|2|1|3,0.8615417339659596,4,False
50,3,3,0|2|3|1,2.0084591104347207,13,False
50,3,4,0|3|1|2,3.735354233170865,22,False
50,3,5,0|3|2|1,1.2012952787885978,9,False
50,3,6,1|0|2|3,0.29579637830031347,1,False
50,3,7,1|0|3|2,3.9767727091513416,23,False
50,3,8,1|2|0|3,0.8344252377499541,3,False
50,3,9,1|2|3|0,2.05904759805209,15,False
50,3,10,1|3|0|2,3.7082377369548594,21,False
50,3,11,1|3|2|0,1.2518837664059672,10,False
50,3,12,2|0|1|3,1.1801000182700312,8,False
50,3,13,2|0|3|1,2.327017394738792,17,False
50,3,14,2|1|0|3,1.1630608833092133,7,False
50,3,15,2|1|3|0,2.3876832436113493,18,False
50,3,16,2|3|0|1,2.0584824225423097,14,False
50,3,17,2|3|1|0,2.1361874063756847,16,False
50,3,18,3|0|1|2,3.576536081269461,20,False
50,3,19,3|0|2|1,1.0424771268871937,5,False
50,3,20,3|1|0|2,3.559496946308643,19,False
50,3,21,3|1|2|0,1.1031429757597506,6,False
50,3,22,3|2|0|1,1.5811059863368344,11,False
50,3,23,3|2|1|0,1.6588109701702094,12,False
51,2,0,0|1|2|3,2.2657002791336973,10,True
51,2,1,0|1|3|2,3.17497763094217,24,False
51,2,2,0|2|1|3,2.2593729773254934,9,False
51,2,3,0|2|3|1,0.10152088106567796,3,False
51,2,4,0|3|1|2,3.170526113097333,23,False
51,2,5,0|3|2|1,0.10339666502904465,4,False
51,2,6,1|0|2|3,1.9107865376014588,8,False
51,2,7,1|0|3|2,2.8200638894099317,17,False
51,2,8,1|2|0|3,1.9101162825592366,7,False
51,2,9,1|2|3|0,2.494490691528701,13,False
51,2,10,1|3|0|2,2.8212694183310765,18,False
51,2,11,1|3|2|0,2.496366475492068,14,False
51,2,12,2|0|1|3,2.3014236681994724,11,False
51,2,13,2|0|3|1,0.14357157193965664,5,False
51,2,14,2|1|0|3,2.307080714965454,12,False
51,2,15,2|1|3|0,2.8914551239349184,20,False
51,2,16,2|3|0|1,0.14477710086080114,6,False
51,2,17,2|3|1|0,2.887003606090081,19,False
51,2,18,3|0|1|2,3.0948932258987236,21,False
51,2,19,3|0|2|1,0.02776377783043527,2,False
51,2,20,3|1|0|2,3.100550272664705,22,False
51,2,21,3|1|2|0,2.775647329825697,16,False
51,2,22,3|2|0|1,0.027093522788213083,1,False
51,2,23,3|2|1|0,2.769320028017493,15,False
51,3,0,0|1|2|3,1.9841403201242334,17,True
51,3,1,0|1|3|2,1.8435884361240036,15,False
51,3,2,0|2|1|3,2.023749837843703,18,False
51,3,3,0|2|3|1,1.7025633769640256,13,False
51,3,4,0|3|1|2,1.9140181458354377,16,False
51,3,5,0|3|2|1,1.7333835689559904,14,False
51,3,6,1|0|2|3,1.5618867274634016,11,False
51,3,7,1|0|3|2,1.4213348434631716,9,False
51,3,8,1|2|0|3,0.887535936442879,5,False
51,3,9,1|2|3|0,3.8222820317573225,19,False
51,3,10,1|3|0|2,0.777804244434614,3,False
51,3,11,1|3|2|0,3.8531022237492873,21,False
51,3,12,2|0|1|3,1.624922282955371,12,False
51,3,13,2|0|3|1,1.3037358220756938,7,False
51,3,14,2|1|0|3,0.9109619742153792,6,False
51,3,15,2|1|3|0,3.8457080695298225,20,False
51,3,16,2|3|0|1,0.660205223047136,1,False
51,3,17,2|3|1|0,3.9161377792412564,23,False
51,3,18,3|0|1|2,1.5334184064654095,10,False
51,3,19,3|0|2|1,1.3527838295859624,8,False
51,3,20,3|1|0|2,0.8194580977254178,4,False
51,3,21,3|1|2|0,3.894756077040091,22,False
51,3,22,3|2|0|1,0.6784330385654398,2,False
51,3,23,3|2|1|0,3.9343655947595604,24,False
52,2,0,0|1|2|3,3.08713384501662,18,True
52,2,1,0|1|3|2,1.5280993198673365,10,False
52,2,2,0|2|1|3,3.1038434356866302,20,False
52,2,3,0|2|3|1,0.4166977362861645,4,False
52,2,4,0|3|1|2,1.5679013409203273,12,False
52,2,5,0|3|2|1,0.43979016666914517,6,False
52,2,6,1|0|2|3,2.8726195206765017,14,False
52,2,7,1|0|3|2,1.3135849955272183,8,False
52,2,8,1|2|0|3,2.8460521108173165,13,False
52,2,9,1|2|3|0,3.0806576888244273,17,False
52,2,10,1|3|0|2,1.3101100160510137,7,False
52,2,11,1|3|2|0,3.1037501192074077,19,False
52,2,12,2|0|1|3,2.9721547810728373,16,False
52,2,13,2|0|3|1,0.28500908167237193,2,False
52,2,14,2|1|0|3,2.928877780543642,15,False
52,2,15,2|1|3|0,3.1634833585507525,21,False
52,2,16,2|3|0|1,0.2815341021961673,1,False
52,2,17,2|3|1|0,3.2032853796037433,22,False
52,2,18,3|0|1|2,1.550676651932676,11,False
52,2,19,3|0|2|1,0.42256547768149394,5,False
52,2,20,3|1|0|2,1.5073996514034806,9,False
52,2,21,3|1|2|0,3.3010397545598744,23,False
52,2,22,3|2|0|1,0.39599806782230873,3,False
52,2,23,3|2|1|0,3.3177493452298847,24,False
52,3,0,0|1|2|3,0.6623355271003901,1,True
52,3,1,0|1|3|2,3.9896211744712424,23,False
52,3,2,0|2|1|3,1.1098238419814006,5,False
52,3,3,0|2|3|1,1.9055372998373445,17,False
52,3,4,0|3|1|2,3.8489684702509734,20,False
52,3,5,0|3|2|1,1.3173962807360653,10,False
52,3,6,1|0|2|3,0.665917045684889,2,False
52,3,7,1|0|3|2,3.993202693055741,24,False
52,3,8,1|2|0|3,1.171156978885926,7,False
52,3,9,1|2|3|0,1.640152652217518,13,False
52,3,10,1|3|0|2,3.9103016071554992,22,False
52,3,11,1|3|2|0,1.0520116331162388,4,False
52,3,12,2|0|1|3,1.1411567511366574,6,False
52,3,13,2|0|3|1,1.9368702089926013,18,False
52,3,14,2|1|0|3,1.198908369456684,8,False
52,3,15,2|1|3|0,1.6679040427882759,14,False
52,3,16,2|3|0|1,1.8539691230923592,16,False
52,3,17,2|3|1|0,1.527251338568007,12,False
52,3,18,3|0|1|2,3.84382728480087,19,False
52,3,19,3|0|2|1,1.3122550952859622,9,False
52,3,20,3|1|0|2,3.901578903120897,21,False
52,3,21,3|1|2|0,1.0432889290816365,3,False
52,3,22,3|2|0|1,1.817495028486999,15,False
52,3,23,3|2|1|0,1.490777243962647,11,False
53,2,0,0|1|2|3,0.09641012597703007,1,True
53,2,1,0|1|3|2,3.028033098743002,20,False
53,2,2,0|2|1|3,0.09688206014410121,2,False
53,2,3,0|2|3|1,2.9966434380991718,19,False
53,2,4,0|3|1|2,2.9850818127596006,18,False
53,2,5,0|3|2|1,2.953220217948699,17,False
53,2,6,1|0|2|3,0.17679583478731092,3,False
53,2,7,1|0|3|2,3.108418807553283,24,False
53,2,8,1|2|0|3,0.19348511189138073,5,False
53,2,9,1|2|3|0,1.998368336025061,11,False
53,2,10,1|3|0|2,3.08168486450688,23,False
53,2,11,1|3|2|0,1.9549451158745883,9,False
53,2,12,2|0|1|3,0.17960704010867534,4,False
53,2,13,2|0|3|1,3.079368418063746,22,False
53,2,14,2|1|0|3,0.19582438304567404,6,False
53,2,15,2|1|3|0,2.000707607179354,12,False
53,2,16,2|3|0|1,3.052634475017343,21,False
53,2,17,2|3|1|0,1.9577563211959528,10,False
53,2,18,3|0|1|2,2.852567690722018,15,False
53,2,19,3|0|2|1,2.8207060959111163,13,False
53,2,20,3|1|0|2,2.8687850336590164,16,False
53,2,21,3|1|2|0,1.7420452850267247,7,False
53,2,22,3|2|0|1,2.837395373015186,14,False
53,2,23,3|2|1|0,1.742517219193796,8,False
53,3,0,0|1|2|3,0.15944947273768129,3,True
53,3,1,0|1|3|2,3.1142323445951616,21,False
53,3,2,0|2|1|3,0.09551611957740208,1,False
53,3,3,0|2|3|1,3.411988656752814,23,False
53,3,4,0|3|1|2,2.5280026833765534,14,False
53,3,5,0|3|2|1,2.889692348694485,18,False
53,3,6,1|0|2|3,0.17525879053408588,4,False
53,3,7,1|0|3|2,3.130041662391566,22,False
53,3,8,1|2|0|3,0.36624905866383195,6,False
53,3,9,1|2|3|0,2.240544160927089,12,False
53,3,10,1|3|0|2,2.798735622462983,16,False
53,3,11,1|3|2|0,1.71824785286876,10,False
53,3,12,2|0|1|3,0.10736055293985024,2,False
53,3,13,2|0|3|1,3.4238330901152625,24,False
53,3,14,2|1|0|3,0.36228417422987547,5,False
53,3,15,2|1|3|0,2.2365792764931323,11,False
53,3,16,2|3|0|1,3.0925270501866793,20,False
53,3,17,2|3|1|0,1.650349615274524,8,False
53,3,18,3|0|1|2,2.507456441146845,13,False
53,3,19,3|0|2|1,2.869146106464777,17,False
53,3,20,3|1|0|2,2.76238006243687,15,False
53,3,21,3|1|2|0,1.681892292842647,9,False
53,3,22,3|2|0|1,3.060136374594523,19,False
53,3,23,3|2|1|0,1.6179589396823677,7,False
54,2,0,0|1|2|3,2.798224182526023,13,True
54,2,1,0|1|3|2,1.4539896718969945,7,False
54,2,2,0|2|1|3,2.8011436624458232,14,False
54,2,3,0|2|3|1,2.8721131529051984,16,False
54,2,4,0|3|1|2,1.4541360776463814,8,False
54,2,5,0|3|2|1,2.869340078734785,15,False
54,2,6,1|0|2|3,3.177413335875313,22,False
54,2,7,1|0|3|2,1.8331788252462846,12,False
54,2,8,1|2|0|3,3.174288837998173,21,False
54,2,9,1|2|3|0,0.3154688468760845,6,False
54,2,10,1|3|0|2,1.8272812531987312,11,False
54,2,11,1|3|2|0,0.31269577270567106,5,False
54,2,12,2|0|1|3,2.997169482605872,18,False
54,2,13,2|0|3|1,3.0681389730652473,20,False
54,2,14,2|1|0|3,2.991125504808932,17,False
54,2,15,2|1|3|0,0.13230551368684332,1,False
54,2,16,2|3|0|1,3.062241401017694,19,False
54,2,17,2|3|1|0,0.1324519194362302,2,False
54,2,18,3|0|1|2,1.8241399768434194,10,False
54,2,19,3|0|2|1,3.239343977931823,24,False
54,2,20,3|1|0|2,1.818095999046479,9,False
54,2,21,3|1|2|0,0.3035105185534189,3,False
54,2,22,3|2|0|1,3.236219480054683,23,False
54,2,23,3|2|1|0,0.30642999847321917,4,False
54,3,0,0|1|2|3,2.613047903750167,17,True
54,3,1,0|1|3|2,2.483449098911451,14,False
54,3,2,0|2|1|3,3.287353220965108,23,False
54,3,3,0|2|3|1,0.08266381478810858,1,False
54,3,4,0|3|1|2,3.186172818878303,21,False
54,3,5,0|3|2|1,0.11108221754001961,3,False
54,3,6,1|0|2|3,2.22313322887139,11,False
54,3,7,1|0|3|2,2.093534424032674,9,False
54,3,8,1|2|0|3,2.238157946708902,12,False
54,3,9,1|2|3|0,2.04004067192734,7,False
54,3,10,1|3|0|2,2.136977544622097,10,False
54,3,11,1|3|2|0,2.068459074679251,8,False
54,3,12,2|0|1|3,3.2962392066535857,24,False
54,3,13,2|0|3|1,0.09154980047658644,2,False
54,3,14,2|1|0|3,2.6369586072761573,18,False
54,3,15,2|1|3|0,2.438841332494595,13,False
54,3,16,2|3|0|1,0.13499292106600966,4,False
54,3,17,2|3|1|0,3.1415650524614467,19,False
54,3,18,3|0|1|2,3.2118661431719957,22,False
54,3,19,3|0|2|1,0.1367755418337125,5,False
54,3,20,3|1|0|2,2.5525855437945673,16,False
54,3,21,3|1|2|0,2.4840670738517208,15,False
54,3,22,3|2|0|1,0.15180025967122468,6,False
54,3,23,3|2|1|0,3.1583723910666617,20,False
55,2,0,0|1|2|3,0.07131163607019939,4,True
55,2,1,0|1|3|2,3.012468473145333,22,False
55,2,2,0|2|1|3,0.11331772670939223,6,False
55,2,3,0|2|3|1,2.658996509141865,17,False
55,2,4,0|3|1|2,2.7420766968690233,18,False
55,2,5,0|3|2|1,2.346598642226362,10,False
55,2,6,1|0|2|3,0.022571090091282303,2,False
55,2,7,1|0|3|2,2.963727927166416,21,False
55,2,8,1|2|0|3,0.0020830682345197834,1,False
55,2,9,1|2|3|0,3.136130100614542,23,False
55,2,10,1|3|0|2,2.630842038394151,14,False
55,2,11,1|3|2|0,2.8237322336990394,19,False
55,2,12,2|0|1|3,0.09733866353938207,5,False
55,2,13,2|0|3|1,2.6430174459718545,15,False
55,2,14,2|1|0|3,0.034844551043426715,3,False
55,2,15,2|1|3|0,3.1688915834234486,24,False
55,2,16,2|3|0|1,2.3101315571995897,9,False
55,2,17,2|3|1|0,2.8984998071471395,20,False
55,2,18,3|0|1|2,2.482451600689166,12,False
