subject,feature,seed,nmi,ari,hungarian_accuracy,purity,cluster_entropy,cluster_size_imbalance
3,F2-S,6,0.11430185797588706,0.10155301724254368,0.4548611111111111,0.4548611111111111,0.9901972662318553,0.09027777777777778
3,F2-S,7,0.1076770177782234,0.09571307662444728,0.4288194444444444,0.4409722222222222,0.9961492673523501,0.07118055555555555
3,F2-S,8,0.11250453592640192,0.09535739906091545,0.4461805555555556,0.4461805555555556,0.990088879772426,0.0954861111111111
3,F2-S,9,0.12035865669480292,0.10297648347656659,0.4635416666666667,0.4635416666666667,0.9922653304281163,0.08680555555555555
3,F2-S,10,0.11785277462127648,0.10635898991629524,0.4618055555555556,0.4618055555555556,0.995050552302099,0.06944444444444445
3,F2-S,11,0.12629862815087292,0.1085284203865417,0.4635416666666667,0.4635416666666667,0.9881592100943495,0.09375
3,F2-S,12,0.11611689877694767,0.10743987226552283,0.4652777777777778,0.4652777777777778,0.9889689732206457,0.10590277777777778
3,F2-S,13,0.1247300067519427,0.10850377598216289,0.4548611111111111,0.4548611111111111,0.9841043510102644,0.11284722222222222
3,F2-S,14,0.12463485183366331,0.10717494259250504,0.4565972222222222,0.4565972222222222,0.9879410449730895,0.10243055555555555
3,F2-S,15,0.11656306214287686,0.1064831298168796,0.4635416666666667,0.4635416666666667,0.9899977450547557,0.09722222222222222
3,F2-S,16,0.12815539478367108,0.11170448152466603,0.4635416666666667,0.4635416666666667,0.9899164875972611,0.08680555555555555
3,F2-S,17,0.12017460224830037,0.09976591745000263,0.4513888888888889,0.4513888888888889,0.9932916935628064,0.08159722222222222
3,F2-S,18,0.11921524390904593,0.10410157607714761,0.453125,0.453125,0.9855133536333092,0.11979166666666667
3,F2-S,19,0.11644468280302864,0.10280230562792617,0.4513888888888889,0.4513888888888889,0.9853390630535611,0.11631944444444445
3,F2-V,0,0.030839488259139927,0.02487410382780617,0.3350694444444444,0.3454861111111111,0.9976792822905619,0.050347222222222224
3,F2-V,1,0.030409720405243146,0.02408247487895658,0.3315972222222222,0.34375,0.9975962163369448,0.046875
3,F2-V,2,0.030213907708418992,0.02388899720211651,0.3333333333333333,0.3420138888888889,0.9975962163369448,0.046875
3,F2-V,3,0.031001095760920194,0.025106608895206453,0.3368055555555556,0.3454861111111111,0.9971601488805675,0.050347222222222224
3,F2-V,4,0.02996672909885735,0.023412390929749054,0.3246527777777778,0.3385416666666667,0.9980260866640108,0.04861111111111111
