row_cell,row_subject,row_class,column_cell,column_subject,column_class,relation,c_len,c_ang,c_ori,c_full,c_sensor,fraction_valid,fraction_len,fraction_ang,fraction_ori
2,1,feet,4,2,left_hand,different_subject_different_class,0.02456636279656644,0.26268253212787007,0.43028797552013953,0.2872488949244365,0.717536870444576,True,0.03423707381245156,0.36608924634787837,0.5996736798396701
2,1,feet,5,2,right_hand,different_subject_different_class,0.011373492115140563,0.3282820834457173,0.45463720658438084,0.33965557556085785,0.7942927821452387,True,0.014319017333158754,0.41330110360450184,0.5723798790623394
2,1,feet,6,2,feet,different_subject_same_class,0.06236085476357945,0.23908650046165575,0.454381456180798,0.3014473552252352,0.7558288114060332,True,0.08250658591271806,0.31632361303731493,0.601169801049967
2,1,feet,7,2,tongue,different_subject_different_class,0.020125752525554545,0.34009342819141153,0.4420221315663924,0.36021918071696607,0.8022413122833585,True,0.0250869061682602,0.42392908839789045,0.5509840054338493
2,1,feet,8,3,left_hand,different_subject_different_class,0.02413771501025895,0.8115352900585303,0.7722133513075695,0.8356730050687893,1.6078863563763588,True,0.015012077759436516,0.504721796313678,0.48026612592688556
2,1,feet,9,3,right_hand,different_subject_different_class,0.010943227389830135,0.9110067679459449,0.87980372419283,0.921949995335775,1.801753719528605,True,0.0060736532808119996,0.5056222490742479,0.48830409764494015
2,1,feet,10,3,feet,different_subject_same_class,0.0378137508857468,0.4027281339027112,0.6426539236299419,0.440541884788458,1.0831958084184,True,0.03490943243305157,0.3717962447535171,0.5932943228134313
2,1,feet,11,3,tongue,different_subject_different_class,0.20710450443461534,0.4454442883317399,0.6468873029475312,0.6525487927663552,1.2994360957138864,True,0.159380292049557,0.3427981489824792,0.4978215589679638
2,1,feet,12,4,left_hand,different_subject_different_class,0.1530352136078269,0.5073663233600892,0.46852963245171697,0.6604015369679161,1.1289311694196331,True,0.13555761214964065,0.44942183997003005,0.41502054788032927
2,1,feet,13,4,right_hand,different_subject_different_class,0.07969991856835251,0.5819998121964332,0.5437286690901886,0.6616997307647856,1.2054283998549742,True,0.06611750526032177,0.4828157460587903,0.451066748680888
