mode,subject,source_session,target_session,representation,seed,permutation,score
zero,1,both,both,F2-S,14.0,"0,3,2,1",8.892337520319645
zero,1,both,both,F2-S,14.0,"0,2,3,1",8.89451490114103
zero,1,both,both,F2-S,14.0,"2,0,1,3",9.00150200441449
zero,1,both,both,F2-S,14.0,"1,2,0,3",9.161214291465177
zero,1,both,both,F2-S,14.0,"3,0,1,2",9.325235530557157
zero,1,both,both,F2-S,14.0,"3,2,0,1",9.402667377293636
zero,1,both,both,F2-S,14.0,"3,0,2,1",9.409962503924806
zero,1,both,both,F2-S,14.0,"1,3,0,2",9.492047674788786
zero,1,both,both,F2-S,14.0,"2,0,3,1",9.617265882711568
zero,1,both,both,F2-S,14.0,"1,0,2,3",9.682634489839462
zero,1,both,both,F2-S,14.0,"2,3,0,1",9.780231217714569
zero,1,both,both,F2-S,14.0,"1,0,3,2",9.886166492225481
zero,1,both,both,F2-S,15.0,"0,2,3,1",5.430332386792661
zero,1,both,both,F2-S,15.0,"3,2,0,1",5.741445224702836
zero,1,both,both,F2-S,15.0,"0,3,2,1",6.102006945026998
zero,1,both,both,F2-S,15.0,"3,0,2,1",6.426499047906756
zero,1,both,both,F2-S,15.0,"1,2,3,0",6.932707335027428
zero,1,both,both,F2-S,15.0,"2,3,0,1",7.160929277903631
zero,1,both,both,F2-S,15.0,"1,3,2,0",7.312371641544371
zero,1,both,both,F2-S,15.0,"2,0,3,1",7.338257651616752
zero,1,both,both,F2-S,15.0,"1,2,0,3",7.723135579291169
zero,1,both,both,F2-S,15.0,"1,0,2,3",8.031223853563846
zero,1,both,both,F2-S,15.0,"3,2,1,0",8.242286471686315
zero,1,both,both,F2-S,15.0,"0,2,1,3",8.5640003800845
zero,1,both,both,F2-S,15.0,"1,0,3,2",8.76312637937915
zero,1,both,both,F2-S,15.0,"1,3,0,2",8.857154569419375
zero,1,both,both,F2-S,15.0,"3,1,2,0",9.031852236629215
zero,1,both,both,F2-S,15.0,"2,3,1,0",9.169944728610073
zero,1,both,both,F2-S,15.0,"0,1,2,3",9.316272110719277
zero,1,both,both,F2-S,15.0,"0,1,3,2",9.338737650634819
zero,1,both,both,F2-S,15.0,"2,0,1,3",9.399119093575148
zero,1,both,both,F2-S,15.0,"0,3,1,2",9.408185168329279
zero,1,both,both,F2-S,15.0,"3,1,0,2",9.524144128545212
zero,1,both,both,F2-S,15.0,"3,0,1,2",9.653939172583378
zero,1,both,both,F2-S,15.0,"2,1,3,0",9.688110613115688
zero,1,both,both,F2-S,15.0,"2,1,0,3",9.82635576476318
zero,1,both,both,F2-S,16.0,"2,1,0,3",5.416564734716572
zero,1,both,both,F2-S,16.0,"0,1,2,3",5.8105488263638465
zero,1,both,both,F2-S,16.0,"2,0,1,3",6.038561427589683
zero,1,both,both,F2-S,16.0,"0,2,1,3",6.693793816583446
zero,1,both,both,F2-S,16.0,"3,1,0,2",6.9269549850916246
zero,1,both,both,F2-S,16.0,"1,0,2,3",7.150499284187948
zero,1,both,both,F2-S,16.0,"3,0,1,2",7.266519487765873
zero,1,both,both,F2-S,16.0,"1,2,0,3",7.382840691248932
zero,1,both,both,F2-S,16.0,"3,1,2,0",7.701026985211803
zero,1,both,both,F2-S,16.0,"3,2,1,0",8.01142587461123
zero,1,both,both,F2-S,16.0,"0,1,3,2",8.24254478614619
zero,1,both,both,F2-S,16.0,"2,1,3,0",8.514807930448969
zero,1,both,both,F2-S,16.0,"3,0,2,1",8.826640877747304
zero,1,both,both,F2-S,16.0,"3,2,0,1",8.866754172716686
zero,1,both,both,F2-S,16.0,"0,3,1,2",9.01743847460652
zero,1,both,both,F2-S,16.0,"1,0,3,2",9.14518635815507
zero,1,both,both,F2-S,16.0,"2,3,0,1",9.275133021996515
zero,1,both,both,F2-S,16.0,"2,3,1,0",9.275332494321379
zero,1,both,both,F2-S,16.0,"2,0,3,1",9.418729925372315
zero,1,both,both,F2-S,16.0,"1,2,3,0",9.442548671285136
zero,1,both,both,F2-S,16.0,"0,3,2,1",9.633345254157483
zero,1,both,both,F2-S,16.0,"0,2,3,1",9.642532807051971
zero,1,both,both,F2-S,16.0,"1,3,0,2",9.643071750652696
zero,1,both,both,F2-S,16.0,"1,3,2,0",9.855439310133944
zero,1,both,both,F2-S,17.0,"3,0,1,2",5.344475496797182
zero,1,both,both,F2-S,17.0,"1,0,3,2",5.739312919238518
zero,1,both,both,F2-S,17.0,"3,1,0,2",6.02333682679044
zero,1,both,both,F2-S,17.0,"1,3,0,2",6.344349802527319
zero,1,both,both,F2-S,17.0,"2,0,1,3",6.967182734203684
zero,1,both,both,F2-S,17.0,"2,1,0,3",7.3070624384061515
zero,1,both,both,F2-S,17.0,"0,1,3,2",7.330435439768464
zero,1,both,both,F2-S,17.0,"0,3,1,2",7.384832274971432
zero,1,both,both,F2-S,17.0,"2,0,3,1",7.518449397969686
zero,1,both,both,F2-S,17.0,"2,3,0,1",8.022676075402478
zero,1,both,both,F2-S,17.0,"1,0,2,3",8.190377343820984
zero,1,both,both,F2-S,17.0,"3,0,2,1",8.532904773985397
zero,1,both,both,F2-S,17.0,"2,1,3,0",8.841187522012461
zero,1,both,both,F2-S,17.0,"2,3,1,0",8.907074594542477
zero,1,both,both,F2-S,17.0,"1,2,0,3",8.971282860090028
zero,1,both,both,F2-S,17.0,"0,1,2,3",9.158140157144683
zero,1,both,both,F2-S,17.0,"3,2,1,0",9.293184478336867
zero,1,both,both,F2-S,17.0,"3,2,0,1",9.29937704059429
zero,1,both,both,F2-S,17.0,"0,3,2,1",9.316417685608732
zero,1,both,both,F2-S,17.0,"3,1,2,0",9.346016549245233
zero,1,both,both,F2-S,17.0,"1,2,3,0",9.535564657609306
zero,1,both,both,F2-S,17.0,"1,3,2,0",9.616201857020304
zero,1,both,both,F2-S,17.0,"0,2,1,3",9.624768888536778
zero,1,both,both,F2-S,17.0,"0,2,3,1",9.777255047968914
zero,1,both,both,F2-S,18.0,"1,3,0,2",5.259028426890002
zero,1,both,both,F2-S,18.0,"0,3,1,2",5.807767133961026
zero,1,both,both,F2-S,18.0,"1,0,3,2",5.938030624497429
zero,1,both,both,F2-S,18.0,"0,1,3,2",6.5703604445419135
zero,1,both,both,F2-S,18.0,"2,3,0,1",6.94392689587699
zero,1,both,both,F2-S,18.0,"2,0,3,1",7.304293832332848
zero,1,both,both,F2-S,18.0,"3,0,1,2",7.337195438908498
zero,1,both,both,F2-S,18.0,"3,1,0,2",7.3561202873616125
zero,1,both,both,F2-S,18.0,"2,3,1,0",7.57880834894927
zero,1,both,both,F2-S,18.0,"2,1,3,0",8.004626512699504
zero,1,both,both,F2-S,18.0,"0,3,2,1",8.21705039701061
zero,1,both,both,F2-S,18.0,"1,3,2,0",8.597839136971123
zero,1,both,both,F2-S,18.0,"2,1,0,3",8.892337520319645
zero,1,both,both,F2-S,18.0,"2,0,1,3",8.89451490114103
zero,1,both,both,F2-S,18.0,"0,2,3,1",9.00150200441449
zero,1,both,both,F2-S,18.0,"3,0,2,1",9.161214291465177
zero,1,both,both,F2-S,18.0,"1,2,3,0",9.325235530557157
zero,1,both,both,F2-S,18.0,"1,0,2,3",9.402667377293636
zero,1,both,both,F2-S,18.0,"1,2,0,3",9.409962503924806
zero,1,both,both,F2-S,18.0,"3,1,2,0",9.492047674788786
zero,1,both,both,F2-S,18.0,"0,2,1,3",9.617265882711568
zero,1,both,both,F2-S,18.0,"3,2,0,1",9.682634489839462
zero,1,both,both,F2-S,18.0,"0,1,2,3",9.780231217714569
zero,1,both,both,F2-S,18.0,"3,2,1,0",9.886166492225481
zero,1,both,both,F2-S,19.0,"2,3,0,1",5.344475496797182
zero,1,both,both,F2-S,19.0,"0,3,2,1",5.739312919238518
zero,1,both,both,F2-S,19.0,"2,0,3,1",6.02333682679044
zero,1,both,both,F2-S,19.0,"0,2,3,1",6.344349802527319
zero,1,both,both,F2-S,19.0,"1,3,0,2",6.967182734203684
zero,1,both,both,F2-S,19.0,"1,0,3,2",7.3070624384061515
zero,1,both,both,F2-S,19.0,"3,0,2,1",7.330435439768464
zero,1,both,both,F2-S,19.0,"3,2,0,1",7.384832274971432
zero,1,both,both,F2-S,19.0,"1,3,2,0",7.518449397969686
zero,1,both,both,F2-S,19.0,"1,2,3,0",8.022676075402478
zero,1,both,both,F2-S,19.0,"0,3,1,2",8.190377343820984
zero,1,both,both,F2-S,19.0,"2,3,1,0",8.532904773985397
zero,1,both,both,F2-S,19.0,"1,0,2,3",8.841187522012461
zero,1,both,both,F2-S,19.0,"1,2,0,3",8.907074594542477
zero,1,both,both,F2-S,19.0,"0,1,3,2",8.971282860090028
zero,1,both,both,F2-S,19.0,"3,0,1,2",9.158140157144683
zero,1,both,both,F2-S,19.0,"2,1,0,3",9.293184478336867
zero,1,both,both,F2-S,19.0,"2,1,3,0",9.29937704059429
zero,1,both,both,F2-S,19.0,"3,2,1,0",9.316417685608732
zero,1,both,both,F2-S,19.0,"2,0,1,3",9.346016549245233
zero,1,both,both,F2-S,19.0,"0,1,2,3",9.535564657609306
zero,1,both,both,F2-S,19.0,"0,2,1,3",9.616201857020304
zero,1,both,both,F2-S,19.0,"3,1,0,2",9.624768888536778
zero,1,both,both,F2-S,19.0,"3,1,2,0",9.777255047968914
oracle,2,0train,0train,STATIC,,"3,1,0,2",0.04374333660312835
oracle,2,0train,0train,STATIC,,"3,0,1,2",0.043855489840790095
oracle,2,0train,0train,STATIC,,"2,1,0,3",0.04394866810471602
oracle,2,0train,0train,STATIC,,"2,0,1,3",0.04423151195875777
oracle,2,0train,0train,STATIC,,"1,0,3,2",0.04531637065767658
oracle,2,0train,0train,STATIC,,"1,3,0,2",0.045513654895500695
oracle,2,0train,0train,STATIC,,"1,0,2,3",0.04605242221773082
oracle,2,0train,0train,STATIC,,"1,2,0,3",0.046325476082975096
oracle,2,0train,0train,STATIC,,"2,0,3,1",0.04633986788206961
oracle,2,0train,0train,STATIC,,"0,1,3,2",0.047100102679537306
oracle,2,0train,0train,STATIC,,"2,3,0,1",0.047114742110196804
oracle,2,0train,0train,STATIC,,"3,2,0,1",0.047371134852283114
oracle,2,0train,0train,STATIC,,"3,0,2,1",0.04751175693995281
oracle,2,0train,0train,STATIC,,"0,3,1,2",0.04814628094049466
oracle,2,0train,0train,STATIC,,"0,1,2,3",0.048282549003877295
oracle,2,0train,0train,STATIC,,"0,2,1,3",0.04886095712002715
oracle,2,0train,0train,STATIC,,"0,2,3,1",0.05072003962244433
oracle,2,0train,0train,STATIC,,"0,3,2,1",0.05158493138983711
oracle,2,0train,0train,STATIC,,"2,1,3,0",0.05193896237430849
oracle,2,0train,0train,STATIC,,"2,3,1,0",0.0527552759757854
oracle,2,0train,0train,STATIC,,"3,1,2,0",0.05299374498037397
oracle,2,0train,0train,STATIC,,"3,2,1,0",0.053437699766936464
oracle,2,0train,0train,STATIC,,"1,2,3,0",0.05421034585934796
oracle,2,0train,0train,STATIC,,"1,3,2,0",0.054758496942966084
oracle,2,0train,0train,F1,,"3,0,2,1",2.993884363651705
oracle,2,0train,0train,F1,,"3,2,0,1",3.001859708417939
oracle,2,0train,0train,F1,,"1,2,0,3",3.007297913410258
oracle,2,0train,0train,F1,,"0,3,2,1",3.0085009608984334
oracle,2,0train,0train,F1,,"2,0,3,1",3.009828389744796
oracle,2,0train,0train,F1,,"1,0,2,3",3.012792716645399
oracle,2,0train,0train,F1,,"0,2,3,1",3.018468394476104
oracle,2,0train,0train,F1,,"2,3,0,1",3.023598799314
oracle,2,0train,0train,F1,,"1,2,3,0",3.0240944364429536
oracle,2,0train,0train,F1,,"1,0,3,2",3.030685471431308
oracle,2,0train,0train,F1,,"1,3,2,0",3.0309497866149897
oracle,2,0train,0train,F1,,"0,2,1,3",3.031184614638901
oracle,2,0train,0train,F1,,"1,3,0,2",3.04307297634513
oracle,2,0train,0train,F1,,"2,0,1,3",3.0445792950031514
oracle,2,0train,0train,F1,,"3,2,1,0",3.046530388877808
oracle,2,0train,0train,F1,,"2,1,0,3",3.04929779859944
oracle,2,0train,0train,F1,,"0,3,1,2",3.054010665963037
oracle,2,0train,0train,F1,,"3,1,0,2",3.0579369581284923
oracle,2,0train,0train,F1,,"3,0,1,2",3.058075947594233
oracle,2,0train,0train,F1,,"2,3,1,0",3.0605578630831767
oracle,2,0train,0train,F1,,"0,1,2,3",3.06286367287801
oracle,2,0train,0train,F1,,"2,1,3,0",3.0658501688194097
oracle,2,0train,0train,F1,,"3,1,2,0",3.0679572915458153
oracle,2,0train,0train,F1,,"0,1,3,2",3.071826174312709
oracle,2,0train,0train,F2-S,,"2,0,3,1",4.214116680196018
oracle,2,0train,0train,F2-S,,"2,3,0,1",4.236862730842257
oracle,2,0train,0train,F2-S,,"0,3,2,1",4.289496946919727
oracle,2,0train,0train,F2-S,,"3,2,0,1",4.302389728547158
oracle,2,0train,0train,F2-S,,"0,2,3,1",4.327336486735797
oracle,2,0train,0train,F2-S,,"3,0,2,1",4.366674475994012
oracle,2,0train,0train,F2-S,,"1,3,0,2",4.896966446453049
oracle,2,0train,0train,F2-S,,"1,0,3,2",4.903805642065992
oracle,2,0train,0train,F2-S,,"1,2,0,3",4.99551249067666
oracle,2,0train,0train,F2-S,,"0,3,1,2",5.055877291541531
oracle,2,0train,0train,F2-S,,"3,0,1,2",5.082655278289947
oracle,2,0train,0train,F2-S,,"3,1,0,2",5.137082608567749
oracle,2,0train,0train,F2-S,,"1,0,2,3",5.160718077514657
oracle,2,0train,0train,F2-S,,"2,3,1,0",5.181835594124344
oracle,2,0train,0train,F2-S,,"0,1,3,2",5.186439678973789
oracle,2,0train,0train,F2-S,,"2,1,0,3",5.199785252788698
oracle,2,0train,0train,F2-S,,"1,2,3,0",5.220289676621328
oracle,2,0train,0train,F2-S,,"2,0,1,3",5.2465439892096
oracle,2,0train,0train,F2-S,,"1,3,2,0",5.267133661159764
oracle,2,0train,0train,F2-S,,"3,2,1,0",5.299609289168952
oracle,2,0train,0train,F2-S,,"2,1,3,0",5.328293388812404
oracle,2,0train,0train,F2-S,,"0,2,1,3",5.333001489493049
oracle,2,0train,0train,F2-S,,"3,1,2,0",5.394744337027287
oracle,2,0train,0train,F2-S,,"0,1,2,3",5.479468146020907
oracle,2,0train,1test,STATIC,,"0,2,3,1",2.7413692475731266
oracle,2,0train,1test,STATIC,,"3,2,0,1",2.7414854345068016
oracle,2,0train,1test,STATIC,,"3,0,2,1",2.7426775916896786
oracle,2,0train,1test,STATIC,,"0,3,2,1",2.7432383073006124
oracle,2,0train,1test,STATIC,,"2,0,3,1",2.765148087938192
oracle,2,0train,1test,STATIC,,"2,3,0,1",2.76578923127982
oracle,2,0train,1test,STATIC,,"1,2,0,3",2.860939113793859
oracle,2,0train,1test,STATIC,,"1,0,2,3",2.862029966320974
oracle,2,0train,1test,STATIC,,"1,2,3,0",2.86230035581989
oracle,2,0train,1test,STATIC,,"1,3,2,0",2.863415724932083
oracle,2,0train,1test,STATIC,,"1,0,3,2",2.912969582830154
oracle,2,0train,1test,STATIC,,"1,3,0,2",2.9131792170167556
oracle,2,0train,1test,STATIC,,"0,2,1,3",2.9511005880223826
oracle,2,0train,1test,STATIC,,"3,2,1,0",2.9524358857919033
oracle,2,0train,1test,STATIC,,"0,1,2,3",2.964614497475577
oracle,2,0train,1test,STATIC,,"3,1,2,0",2.9658144908498096
oracle,2,0train,1test,STATIC,,"2,0,1,3",2.9749741659842646
oracle,2,0train,1test,STATIC,,"2,3,1,0",2.976751127875116
oracle,2,0train,1test,STATIC,,"2,1,0,3",2.98732756636152
oracle,2,0train,1test,STATIC,,"2,1,3,0",2.9883208052213277
oracle,2,0train,1test,STATIC,,"3,0,1,2",3.00314396398024
oracle,2,0train,1test,STATIC,,"0,3,1,2",3.0036757357585135
oracle,2,0train,1test,STATIC,,"3,1,0,2",3.0152197503004334
oracle,2,0train,1test,STATIC,,"0,1,3,2",3.0154178282208877
oracle,2,0train,1test,F1,,"3,2,0,1",1.1249035321457006
oracle,2,0train,1test,F1,,"3,0,2,1",1.14124055285315
oracle,2,0train,1test,F1,,"1,2,0,3",1.147852964831991
oracle,2,0train,1test,F1,,"0,2,3,1",1.1558344939119019
oracle,2,0train,1test,F1,,"1,0,2,3",1.180103351217583
oracle,2,0train,1test,F1,,"0,3,2,1",1.1935580421488687
oracle,2,0train,1test,F1,,"2,0,3,1",1.2158240766329431
oracle,2,0train,1test,F1,,"1,2,3,0",1.2177060420191503
oracle,2,0train,1test,F1,,"0,2,1,3",1.228263934853082
oracle,2,0train,1test,F1,,"2,3,0,1",1.240577332052661
oracle,2,0train,1test,F1,,"0,1,2,3",1.2406768821105394
oracle,2,0train,1test,F1,,"3,2,1,0",1.2414994536920818
oracle,2,0train,1test,F1,,"1,3,2,0",1.2430656618128626
oracle,2,0train,1test,F1,,"2,0,1,3",1.2539625668561984
oracle,2,0train,1test,F1,,"1,0,3,2",1.267002959624489
oracle,2,0train,1test,F1,,"2,1,0,3",1.2743292279490794
oracle,2,0train,1test,F1,,"3,0,1,2",1.284370255489273
oracle,2,0train,1test,F1,,"1,3,0,2",1.2875171791770137
oracle,2,0train,1test,F1,,"3,1,2,0",1.2912196088632228
oracle,2,0train,1test,F1,,"3,1,0,2",1.32286751087109
oracle,2,0train,1test,F1,,"2,3,1,0",1.3316455673668104
oracle,2,0train,1test,F1,,"0,3,1,2",1.3404243529997424
oracle,2,0train,1test,F1,,"2,1,3,0",1.3436910530584938
oracle,2,0train,1test,F1,,"0,1,3,2",1.3676517964938517
oracle,2,0train,1test,F2-S,,"0,1,2,3",3.683735287343582
oracle,2,0train,1test,F2-S,,"1,0,2,3",3.683845784579625
oracle,2,0train,1test,F2-S,,"2,0,1,3",3.748625479772701
oracle,2,0train,1test,F2-S,,"0,2,1,3",3.755330419820428
oracle,2,0train,1test,F2-S,,"2,1,0,3",3.7843507402422203
oracle,2,0train,1test,F2-S,,"1,2,0,3",3.790596531377049
oracle,2,0train,1test,F2-S,,"0,3,2,1",4.0534710087117745
oracle,2,0train,1test,F2-S,,"3,2,1,0",4.066238206859929
oracle,2,0train,1test,F2-S,,"1,3,2,0",4.078495885265148
oracle,2,0train,1test,F2-S,,"3,1,2,0",4.090612702574108
oracle,2,0train,1test,F2-S,,"2,3,1,0",4.1477397633499375
oracle,2,0train,1test,F2-S,,"1,2,3,0",4.15221771315588
oracle,2,0train,1test,F2-S,,"2,1,3,0",4.156663186474989
oracle,2,0train,1test,F2-S,,"3,2,0,1",4.156802832405373
oracle,2,0train,1test,F2-S,,"0,2,3,1",4.167102243244319
oracle,2,0train,1test,F2-S,,"3,0,2,1",4.189173289751388
oracle,2,0train,1test,F2-S,,"3,1,0,2",4.213607835412539
oracle,2,0train,1test,F2-S,,"3,0,1,2",4.223202196388874
oracle,2,0train,1test,F2-S,,"2,0,3,1",4.330805362804507
oracle,2,0train,1test,F2-S,,"1,0,3,2",4.346799262989146
oracle,2,0train,1test,F2-S,,"0,3,1,2",4.354638327276053
oracle,2,0train,1test,F2-S,,"1,3,0,2",4.37266855932759
oracle,2,0train,1test,F2-S,,"2,3,0,1",4.3765481101125125
oracle,2,0train,1test,F2-S,,"0,1,3,2",4.3976490996488735
oracle,2,1test,0train,STATIC,,"3,0,1,2",0.052103683710029144
oracle,2,1test,0train,STATIC,,"2,0,1,3",0.05223358552424055
oracle,2,1test,0train,STATIC,,"1,0,3,2",0.05331849645113394
oracle,2,1test,0train,STATIC,,"3,1,0,2",0.05389634873942874
oracle,2,1test,0train,STATIC,,"2,1,0,3",0.054150185219168305
oracle,2,1test,0train,STATIC,,"1,0,2,3",0.05445810255009956
oracle,2,1test,0train,STATIC,,"2,0,3,1",0.05525641939392484
oracle,2,1test,0train,STATIC,,"3,0,2,1",0.05604912162415821
oracle,2,1test,0train,STATIC,,"1,3,0,2",0.05684733957116485
oracle,2,1test,0train,STATIC,,"0,1,3,2",0.058048982265268556
oracle,2,1test,0train,STATIC,,"1,2,0,3",0.058499744293112915
oracle,2,1test,0train,STATIC,,"2,3,0,1",0.05897403996136459
oracle,2,1test,0train,STATIC,,"0,1,2,3",0.05929108797141265
oracle,2,1test,0train,STATIC,,"3,2,0,1",0.059805660167798945
oracle,2,1test,0train,STATIC,,"0,3,1,2",0.06008776557985808
oracle,2,1test,0train,STATIC,,"0,2,1,3",0.061385681483651186
oracle,2,1test,0train,STATIC,,"2,1,3,0",0.06197534951893574
oracle,2,1test,0train,STATIC,,"3,1,2,0",0.062875588233164
oracle,2,1test,0train,STATIC,,"2,3,1,0",0.06375543421153701
oracle,2,1test,0train,STATIC,,"0,3,2,1",0.0640162621261576
oracle,2,1test,0train,STATIC,,"0,2,3,1",0.0640680731160362
oracle,2,1test,0train,STATIC,,"3,2,1,0",0.06490193650766768
oracle,2,1test,0train,STATIC,,"1,3,2,0",0.06601048677750293
oracle,2,1test,0train,STATIC,,"1,2,3,0",0.06626667136610734
oracle,2,1test,0train,F1,,"1,0,2,3",3.248981616335088
oracle,2,1test,0train,F1,,"3,2,0,1",3.2517917749881198
oracle,2,1test,0train,F1,,"1,3,2,0",3.2530406664875926
oracle,2,1test,0train,F1,,"1,2,3,0",3.2646117137619086
oracle,2,1test,0train,F1,,"0,2,3,1",3.2675021479847013
oracle,2,1test,0train,F1,,"1,2,0,3",3.268702330192887
oracle,2,1test,0train,F1,,"2,0,3,1",3.27203384150033
oracle,2,1test,0train,F1,,"3,0,2,1",3.2796481407539235
oracle,2,1test,0train,F1,,"1,0,3,2",3.2834539093519344
oracle,2,1test,0train,F1,,"0,3,2,1",3.2866387913527695
oracle,2,1test,0train,F1,,"3,2,1,0",3.2869132617045755
oracle,2,1test,0train,F1,,"2,3,0,1",3.289050450899116
oracle,2,1test,0train,F1,,"0,2,1,3",3.2936024386979716
oracle,2,1test,0train,F1,,"1,3,0,2",3.2944790928664567
oracle,2,1test,0train,F1,,"2,3,1,0",3.2956107311482565
oracle,2,1test,0train,F1,,"3,0,1,2",3.2968894799181645
oracle,2,1test,0train,F1,,"2,0,1,3",3.2988578376668904
oracle,2,1test,0train,F1,,"0,3,1,2",3.3075976177815436
oracle,2,1test,0train,F1,,"3,1,2,0",3.308048553132776
oracle,2,1test,0train,F1,,"3,1,0,2",3.3177224743222906
oracle,2,1test,0train,F1,,"0,1,2,3",3.3225291525582152
oracle,2,1test,0train,F1,,"2,1,0,3",3.3236826971322304
oracle,2,1test,0train,F1,,"2,1,3,0",3.326688146161695
oracle,2,1test,0train,F1,,"0,1,3,2",3.3276404258529775
oracle,2,1test,0train,F2-S,,"2,3,0,1",4.159678770020707
oracle,2,1test,0train,F2-S,,"0,3,2,1",4.178954789752773
oracle,2,1test,0train,F2-S,,"2,0,3,1",4.189350774451166
oracle,2,1test,0train,F2-S,,"3,2,0,1",4.207985635976376
oracle,2,1test,0train,F2-S,,"3,0,2,1",4.211658011766335
oracle,2,1test,0train,F2-S,,"0,2,3,1",4.353379122215541
oracle,2,1test,0train,F2-S,,"1,3,0,2",4.735515072212492
oracle,2,1test,0train,F2-S,,"1,0,3,2",4.737656892367847
oracle,2,1test,0train,F2-S,,"1,0,2,3",4.815716551276591
oracle,2,1test,0train,F2-S,,"1,2,0,3",4.931496096696479
oracle,2,1test,0train,F2-S,,"1,3,2,0",4.937941568305147
oracle,2,1test,0train,F2-S,,"3,0,1,2",5.034985465565522
oracle,2,1test,0train,F2-S,,"0,1,3,2",5.046959608528324
oracle,2,1test,0train,F2-S,,"0,3,1,2",5.052094312384844
oracle,2,1test,0train,F2-S,,"1,2,3,0",5.060630597768856
oracle,2,1test,0train,F2-S,,"2,0,1,3",5.081663996474205
oracle,2,1test,0train,F2-S,,"2,1,0,3",5.214468173210601
oracle,2,1test,0train,F2-S,,"3,1,0,2",5.26770561524304
oracle,2,1test,0train,F2-S,,"2,3,1,0",5.30283545602935
oracle,2,1test,0train,F2-S,,"0,2,1,3",5.379001304939789
oracle,2,1test,0train,F2-S,,"2,1,3,0",5.3823089099803045
oracle,2,1test,0train,F2-S,,"3,1,2,0",5.4014456497024534
oracle,2,1test,0train,F2-S,,"0,1,2,3",5.414416437063091
oracle,2,1test,0train,F2-S,,"3,2,1,0",5.4476399485888685
oracle,2,1test,1test,STATIC,,"3,2,0,1",2.668465295019468
oracle,2,1test,1test,STATIC,,"0,2,3,1",2.6688011598175367
oracle,2,1test,1test,STATIC,,"3,0,2,1",2.6872122635875
oracle,2,1test,1test,STATIC,,"0,3,2,1",2.688514372599265
oracle,2,1test,1test,STATIC,,"2,0,3,1",2.7144764528926366
oracle,2,1test,1test,STATIC,,"2,3,0,1",2.7152577209081716
oracle,2,1test,1test,STATIC,,"1,2,0,3",2.767721554268189
oracle,2,1test,1test,STATIC,,"1,2,3,0",2.768563353070303
oracle,2,1test,1test,STATIC,,"1,0,2,3",2.7865788924185977
oracle,2,1test,1test,STATIC,,"1,3,2,0",2.7879606668055255
oracle,2,1test,1test,STATIC,,"1,0,3,2",2.8365170191174705
oracle,2,1test,1test,STATIC,,"1,3,0,2",2.8375120857673326
oracle,2,1test,1test,STATIC,,"3,2,1,0",2.8796772130471475
oracle,2,1test,1test,STATIC,,"0,2,1,3",2.8797764855497796
oracle,2,1test,1test,STATIC,,"2,0,1,3",2.925341388526111
oracle,2,1test,1test,STATIC,,"2,3,1,0",2.9266412603379437
oracle,2,1test,1test,STATIC,,"3,0,1,2",2.9480364117625304
oracle,2,1test,1test,STATIC,,"0,3,1,2",2.9494657072360826
oracle,2,1test,1test,STATIC,,"3,1,2,0",2.982457357263437
oracle,2,1test,1test,STATIC,,"0,1,2,3",2.982950003615585
oracle,2,1test,1test,STATIC,,"2,1,0,3",3.009682916376252
oracle,2,1test,1test,STATIC,,"2,1,3,0",3.009825102189525
oracle,2,1test,1test,STATIC,,"3,1,0,2",3.0320420559210994
oracle,2,1test,1test,STATIC,,"0,1,3,2",3.0329931037126903
oracle,2,1test,1test,F1,,"1,2,0,3",1.1612712697795025
oracle,2,1test,1test,F1,,"3,2,0,1",1.1618242741355538
oracle,2,1test,1test,F1,,"0,2,3,1",1.1702395177820029
oracle,2,1test,1test,F1,,"3,0,2,1",1.171924980185558
oracle,2,1test,1test,F1,,"1,0,2,3",1.1900469800146714
oracle,2,1test,1test,F1,,"1,2,3,0",1.190079712741544
oracle,2,1test,1test,F1,,"0,2,1,3",1.2088203663719872
oracle,2,1test,1test,F1,,"2,0,3,1",1.2220078714203688
oracle,2,1test,1test,F1,,"0,3,2,1",1.2285839070463627
oracle,2,1test,1test,F1,,"3,2,1,0",1.2607751827613514
oracle,2,1test,1test,F1,,"2,0,1,3",1.2614765107880626
oracle,2,1test,1test,F1,,"2,3,0,1",1.2648229983938406
oracle,2,1test,1test,F1,,"1,0,3,2",1.2676319259487743
oracle,2,1test,1test,F1,,"1,3,2,0",1.279598817896057
oracle,2,1test,1test,F1,,"3,0,1,2",1.3001563643866203
oracle,2,1test,1test,F1,,"1,3,0,2",1.305993326037695
oracle,2,1test,1test,F1,,"0,1,2,3",1.3179003671654197
oracle,2,1test,1test,F1,,"3,1,2,0",1.3253687672949643
oracle,2,1test,1test,F1,,"2,1,0,3",1.3366306721596433
oracle,2,1test,1test,F1,,"3,1,0,2",1.360206189386333
oracle,2,1test,1test,F1,,"2,3,1,0",1.3634164130875805
oracle,2,1test,1test,F1,,"0,3,1,2",1.3678324714027439
oracle,2,1test,1test,F1,,"2,1,3,0",1.3940555226809206
oracle,2,1test,1test,F1,,"0,1,3,2",1.4070565262678267
oracle,2,1test,1test,F2-S,,"0,1,2,3",3.648387208444297
oracle,2,1test,1test,F2-S,,"0,2,1,3",3.6712419571938235
oracle,2,1test,1test,F2-S,,"1,0,2,3",3.690442133432548
oracle,2,1test,1test,F2-S,,"2,0,1,3",3.7205503477717925
