mode,subject,source_session,target_session,representation,seed,permutation,heldout,error,best_cost,determinants,iterations
zero,1,both,both,F2-S,0.0,"0,3,2,1",1,0.829783787855191,28.324361650748685,"-1,1,-1,1","18,33,25,19"
zero,1,both,both,F2-S,0.0,"0,3,2,1",2,1.1387900675837754,27.081267852414545,"-1,1,-1,1","14,24,17,30"
zero,1,both,both,F2-S,0.0,"0,3,2,1",3,1.973701197391753,19.824432527252853,"-1,1,-1,1","18,31,19,23"
zero,1,both,both,F2-S,0.0,"1,0,2,3",0,3.5227872956377286,15.834773096220204,"-1,1,-1,1","32,25,14,13"
zero,1,both,both,F2-S,0.0,"1,0,2,3",1,2.207573435318262,22.504321475843376,"-1,1,-1,1","17,14,19,24"
zero,1,both,both,F2-S,0.0,"1,0,2,3",2,0.9714666947504792,28.932373212522705,"-1,1,-1,1","15,18,21,19"
zero,1,both,both,F2-S,0.0,"1,0,2,3",3,0.816621972263217,27.916053795133735,"-1,1,-1,1","27,25,24,22"
zero,1,both,both,F2-S,0.0,"1,0,3,2",0,3.4009855914593543,11.84077654807383,"-1,1,-1,1","19,18,16,28"
zero,1,both,both,F2-S,0.0,"1,0,3,2",1,2.368038364976714,18.75069002811229,"-1,1,-1,1","18,19,13,11"
zero,1,both,both,F2-S,0.0,"1,0,3,2",2,0.7034386252161906,26.475283030243467,"-1,1,-1,1","19,19,19,12"
zero,1,both,both,F2-S,0.0,"1,0,3,2",3,0.4947201525514247,25.98109433012803,"-1,1,-1,1","27,22,25,18"
zero,1,both,both,F2-S,0.0,"1,2,0,3",0,3.3338034479528442,18.331957571940386,"-1,1,-1,1","17,24,35,18"
zero,1,both,both,F2-S,0.0,"1,2,0,3",1,0.9860991075785028,29.420536515493723,"-1,1,-1,1","18,19,16,13"
zero,1,both,both,F2-S,0.0,"1,2,0,3",2,2.8620276697110825,23.900197729632794,"-1,1,-1,1","34,28,16,22"
zero,1,both,both,F2-S,0.0,"1,2,0,3",3,0.8407458501600478,30.08134891667711,"-1,1,-1,1","30,19,27,16"
zero,1,both,both,F2-S,0.0,"1,2,3,0",0,3.536945129883325,27.09797548055891,"-1,1,-1,1","17,22,17,27"
zero,1,both,both,F2-S,0.0,"1,2,3,0",1,1.1270910559209548,38.83866613853947,"-1,1,-1,1","22,19,21,20"
zero,1,both,both,F2-S,0.0,"1,2,3,0",2,0.8741025138076213,41.374932345782824,"-1,1,-1,1","23,12,15,18"
zero,1,both,both,F2-S,0.0,"1,2,3,0",3,3.368935894930576,22.189894937340963,"-1,1,-1,1","18,15,11,22"
zero,1,both,both,F2-S,0.0,"1,3,0,2",0,3.2289339401659967,14.394157577269281,"-1,1,-1,1","16,21,19,18"
zero,1,both,both,F2-S,0.0,"1,3,0,2",1,0.7959570295456836,27.522777436953884,"-1,1,-1,1","22,25,13,24"
zero,1,both,both,F2-S,0.0,"1,3,0,2",2,2.7736508726629734,19.421368524295087,"-1,1,-1,1","10,20,16,29"
zero,1,both,both,F2-S,0.0,"1,3,0,2",3,0.5085205960314979,28.380768210827426,"-1,1,-1,1","16,19,17,17"
zero,1,both,both,F2-S,0.0,"1,3,2,0",0,3.564547878985196,26.67070635477691,"-1,1,-1,1","18,21,18,19"
zero,1,both,both,F2-S,0.0,"1,3,2,0",1,0.8969705902777286,39.987602371292056,"-1,1,-1,1","17,22,18,14"
zero,1,both,both,F2-S,0.0,"1,3,2,0",2,0.9477660041497773,38.98288119140094,"-1,1,-1,1","14,32,21,15"
zero,1,both,both,F2-S,0.0,"1,3,2,0",3,3.4319030485997604,20.804449529353462,"-1,1,-1,1","17,16,21,19"
zero,1,both,both,F2-S,0.0,"2,0,1,3",0,0.7397004335406336,33.89238585105129,"-1,1,-1,1","17,17,19,19"
zero,1,both,both,F2-S,0.0,"2,0,1,3",1,2.4822268730821135,26.84551295719817,"-1,1,-1,1","14,15,13,20"
zero,1,both,both,F2-S,0.0,"2,0,1,3",2,4.434768558241722,14.107838364720523,"-1,1,-1,1","28,17,15,17"
zero,1,both,both,F2-S,0.0,"2,0,1,3",3,0.8762089091209283,31.744718895364315,"-1,1,-1,1","28,24,25,21"
zero,1,both,both,F2-S,0.0,"2,0,3,1",0,0.6511596062639756,20.228963637764608,"-1,1,-1,1","29,17,19,25"
zero,1,both,both,F2-S,0.0,"2,0,3,1",1,2.3005911646635293,13.50846752340648,"-1,1,-1,1","23,19,15,13"
zero,1,both,both,F2-S,0.0,"2,0,3,1",2,0.7197472982105031,20.416589198021356,"-1,1,-1,1","13,16,29,21"
zero,1,both,both,F2-S,0.0,"2,0,3,1",3,1.672977427659174,11.867552320394571,"-1,1,-1,1","15,20,11,17"
zero,1,both,both,F2-S,0.0,"2,1,0,3",0,0.710166985723241,38.91865366040379,"-1,1,-1,1","24,21,25,24"
zero,1,both,both,F2-S,0.0,"2,1,0,3",1,4.725099960455158,15.742174843088268,"-1,1,-1,1","20,24,19,15"
zero,1,both,both,F2-S,0.0,"2,1,0,3",2,2.9412081161246975,29.84270793806939,"-1,1,-1,1","13,18,24,14"
zero,1,both,both,F2-S,0.0,"2,1,0,3",3,0.9229019782911928,36.87482725918392,"-1,1,-1,1","23,21,24,15"
zero,1,both,both,F2-S,0.0,"2,1,3,0",0,0.6274666346374613,46.893975189705046,"-1,1,-1,1","25,28,16,25"
zero,1,both,both,F2-S,0.0,"2,1,3,0",1,4.457476595959035,24.15158891330713,"-1,1,-1,1","19,24,18,22"
zero,1,both,both,F2-S,0.0,"2,1,3,0",2,0.9141140251784012,46.37009357554686,"-1,1,-1,1","20,21,25,18"
zero,1,both,both,F2-S,0.0,"2,1,3,0",3,3.2941272225619698,27.878884047384847,"-1,1,-1,1","29,24,16,16"
zero,1,both,both,F2-S,0.0,"2,3,0,1",0,0.6609815672967546,22.310994366099,"-1,1,-1,1","18,17,16,20"
zero,1,both,both,F2-S,0.0,"2,3,0,1",1,0.770265154630886,21.577081022207118,"-1,1,-1,1","18,16,17,19"
zero,1,both,both,F2-S,0.0,"2,3,0,1",2,2.771615965065938,14.295079345689944,"-1,1,-1,1","17,19,30,22"
zero,1,both,both,F2-S,0.0,"2,3,0,1",3,1.8204741397968622,14.451384603461069,"-1,1,-1,1","14,17,20,15"
zero,1,both,both,F2-S,0.0,"2,3,1,0",0,0.8174657399622876,44.65648655713778,"-1,1,-1,1","18,20,19,14"
zero,1,both,both,F2-S,0.0,"2,3,1,0",1,0.9516650280232349,43.351426764286785,"-1,1,-1,1","23,17,24,15"
zero,1,both,both,F2-S,0.0,"2,3,1,0",2,4.2923720590497485,24.442967178202785,"-1,1,-1,1","14,12,16,24"
zero,1,both,both,F2-S,0.0,"2,3,1,0",3,3.284513722209962,24.893180779116566,"-1,1,-1,1","31,20,19,36"
zero,1,both,both,F2-S,0.0,"3,0,1,2",0,0.8224219821096554,31.792707059399852,"-1,1,-1,1","28,22,15,31"
zero,1,both,both,F2-S,0.0,"3,0,1,2",1,2.3811489413275178,24.66888638667349,"-1,1,-1,1","17,21,27,19"
zero,1,both,both,F2-S,0.0,"3,0,1,2",2,4.402458208444528,12.235482379044068,"-1,1,-1,1","19,20,23,26"
zero,1,both,both,F2-S,0.0,"3,0,1,2",3,0.5843482119392838,32.48951605536117,"-1,1,-1,1","20,17,15,21"
zero,1,both,both,F2-S,0.0,"3,0,2,1",0,0.8270897551267579,22.4068591135298,"-1,1,-1,1","22,22,16,32"
zero,1,both,both,F2-S,0.0,"3,0,2,1",1,2.070811576490459,15.080582677300232,"-1,1,-1,1","19,17,17,15"
zero,1,both,both,F2-S,0.0,"3,0,2,1",2,1.0511469283329054,20.699178902064006,"-1,1,-1,1","28,21,18,21"
zero,1,both,both,F2-S,0.0,"3,0,2,1",3,1.790264659288396,14.522023086407795,"-1,1,-1,1","19,15,19,20"
zero,1,both,both,F2-S,0.0,"3,1,0,2",0,0.8327129029498019,37.22389110816451,"-1,1,-1,1","25,16,13,14"
zero,1,both,both,F2-S,0.0,"3,1,0,2",1,4.617726004228715,14.02291207580073,"-1,1,-1,1","22,18,16,17"
zero,1,both,both,F2-S,0.0,"3,1,0,2",2,2.8887065175406264,28.013535443091804,"-1,1,-1,1","17,17,25,29"
zero,1,both,both,F2-S,0.0,"3,1,0,2",3,0.6321374353708851,37.38521090158448,"-1,1,-1,1","25,20,17,19"
zero,1,both,both,F2-S,0.0,"3,1,2,0",0,0.8376524752098077,48.15578458229709,"-1,1,-1,1","16,22,24,20"
zero,1,both,both,F2-S,0.0,"3,1,2,0",1,4.435578551928864,26.13344675775823,"-1,1,-1,1","17,24,22,20"
zero,1,both,both,F2-S,0.0,"3,1,2,0",2,1.0347123184291616,46.696241862429126,"-1,1,-1,1","20,20,18,21"
zero,1,both,both,F2-S,0.0,"3,1,2,0",3,3.227621312041473,29.47296224347253,"-1,1,-1,1","35,22,24,23"
zero,1,both,both,F2-S,0.0,"3,2,0,1",0,0.8028976821219572,24.453642526604263,"-1,1,-1,1","18,15,24,21"
zero,1,both,both,F2-S,0.0,"3,2,0,1",1,1.1877872054315624,21.776386605405197,"-1,1,-1,1","17,22,16,23"
zero,1,both,both,F2-S,0.0,"3,2,0,1",2,2.457169338261448,16.74333515908989,"-1,1,-1,1","22,26,18,19"
zero,1,both,both,F2-S,0.0,"3,2,0,1",3,1.896495576712351,17.014616727593264,"-1,1,-1,1","16,16,28,18"
zero,1,both,both,F2-S,0.0,"3,2,1,0",0,0.8437700493377983,46.15410365517009,"-1,1,-1,1","30,27,34,30"
zero,1,both,both,F2-S,0.0,"3,2,1,0",1,1.0569041743815997,43.84439979066548,"-1,1,-1,1","17,22,18,18"
zero,1,both,both,F2-S,0.0,"3,2,1,0",2,4.329270495360892,27.135842427390337,"-1,1,-1,1","16,16,14,13"
zero,1,both,both,F2-S,0.0,"3,2,1,0",3,3.3862571379400133,27.516328704882625,"-1,1,-1,1","22,23,33,25"
zero,1,both,both,F2-S,1.0,"0,1,2,3",0,3.380795859558399,11.819566393542356,"-1,1,-1,1","18,23,16,19"
zero,1,both,both,F2-S,1.0,"0,1,2,3",1,2.4257078590236625,18.690262964630826,"-1,1,-1,1","18,33,21,15"
zero,1,both,both,F2-S,1.0,"0,1,2,3",2,0.629418290945645,26.406769627894064,"-1,1,-1,1","19,16,21,22"
zero,1,both,both,F2-S,1.0,"0,1,2,3",3,0.49103297556391856,25.947282164861637,"-1,1,-1,1","21,23,32,28"
zero,1,both,both,F2-S,1.0,"0,1,3,2",0,3.5151403177611082,15.944465294227685,"-1,1,-1,1","18,18,15,17"
zero,1,both,both,F2-S,1.0,"0,1,3,2",1,2.2150287806807722,22.522668059277464,"-1,1,-1,1","17,18,18,14"
zero,1,both,both,F2-S,1.0,"0,1,3,2",2,1.1509852283274964,28.520120388064406,"-1,1,-1,1","20,24,27,27"
zero,1,both,both,F2-S,1.0,"0,1,3,2",3,0.8198726584424271,27.958870904153528,"-1,1,-1,1","18,23,20,24"
zero,1,both,both,F2-S,1.0,"0,2,1,3",0,3.22236020161376,14.370870537915424,"-1,1,-1,1","19,14,15,16"
zero,1,both,both,F2-S,1.0,"0,2,1,3",1,0.7800869830096845,27.441436200176597,"-1,1,-1,1","21,23,16,28"
zero,1,both,both,F2-S,1.0,"0,2,1,3",2,2.7660658924325174,19.374697264900366,"-1,1,-1,1","13,17,20,15"
zero,1,both,both,F2-S,1.0,"0,2,1,3",3,0.4980064107099108,28.28130572198786,"-1,1,-1,1","25,18,16,13"
zero,1,both,both,F2-S,1.0,"0,2,3,1",0,3.558317319685754,26.759052230760897,"-1,1,-1,1","20,20,22,15"
zero,1,both,both,F2-S,1.0,"0,2,3,1",1,0.8534918225895732,40.06896702616838,"-1,1,-1,1","15,16,15,15"
zero,1,both,both,F2-S,1.0,"0,2,3,1",2,0.9634049433097175,38.94480867785625,"-1,1,-1,1","34,12,24,17"
zero,1,both,both,F2-S,1.0,"0,2,3,1",3,3.451426792162259,20.867783740657067,"-1,1,-1,1","19,21,21,21"
zero,1,both,both,F2-S,1.0,"0,3,1,2",0,3.31782337724699,18.638653929072184,"-1,1,-1,1","18,26,30,20"
zero,1,both,both,F2-S,1.0,"0,3,1,2",1,1.0029631962946033,29.377317183452433,"-1,1,-1,1","20,25,13,11"
zero,1,both,both,F2-S,1.0,"0,3,1,2",2,2.8661569573860355,23.939147229918962,"-1,1,-1,1","26,19,21,18"
zero,1,both,both,F2-S,1.0,"0,3,1,2",3,0.8244823436836022,30.14684602984397,"-1,1,-1,1","24,18,17,27"
zero,1,both,both,F2-S,1.0,"0,3,2,1",0,3.5343541993321694,27.19213679996184,"-1,1,-1,1","17,15,30,18"
zero,1,both,both,F2-S,1.0,"0,3,2,1",1,1.1186200531833022,38.719659459051556,"-1,1,-1,1","21,21,16,17"
zero,1,both,both,F2-S,1.0,"0,3,2,1",2,0.8739939426511756,41.42587929454338,"-1,1,-1,1","20,20,15,27"
zero,1,both,both,F2-S,1.0,"0,3,2,1",3,3.339785977550038,22.168674660845802,"-1,1,-1,1","22,16,13,17"
zero,1,both,both,F2-S,1.0,"1,0,2,3",0,3.4150935870589914,27.75869916183062,"-1,1,-1,1","19,14,27,20"
zero,1,both,both,F2-S,1.0,"1,0,2,3",1,4.83045371162262,17.992031787499815,"-1,1,-1,1","10,15,18,22"
zero,1,both,both,F2-S,1.0,"1,0,2,3",2,0.8782255430256484,40.644453603038045,"-1,1,-1,1","24,20,19,16"
zero,1,both,both,F2-S,1.0,"1,0,2,3",3,0.5192989089454367,40.87283580247035,"-1,1,-1,1","30,19,17,19"
zero,1,both,both,F2-S,1.0,"1,0,3,2",0,3.4956643775600496,31.75637268615656,"-1,1,-1,1","30,15,19,16"
zero,1,both,both,F2-S,1.0,"1,0,3,2",1,4.577089245620736,21.328404427394563,"-1,1,-1,1","12,17,18,18"
zero,1,both,both,F2-S,1.0,"1,0,3,2",2,0.9836520267653923,42.837865330663774,"-1,1,-1,1","17,11,33,22"
zero,1,both,both,F2-S,1.0,"1,0,3,2",3,0.7990336601877653,42.322304237301736,"-1,1,-1,1","11,16,35,28"
zero,1,both,both,F2-S,1.0,"1,2,0,3",0,3.313193454438931,24.65382837688585,"-1,1,-1,1","16,21,22,20"
zero,1,both,both,F2-S,1.0,"1,2,0,3",1,0.9189974264363175,37.49667194630692,"-1,1,-1,1","25,21,18,14"
zero,1,both,both,F2-S,1.0,"1,2,0,3",2,4.374858450952123,18.17970473719632,"-1,1,-1,1","14,19,17,20"
zero,1,both,both,F2-S,1.0,"1,2,0,3",3,0.5381370263276983,37.563739789968565,"-1,1,-1,1","17,19,18,18"
zero,1,both,both,F2-S,1.0,"1,2,3,0",0,3.3805916268681915,15.394934850719324,"-1,1,-1,1","22,30,17,16"
zero,1,both,both,F2-S,1.0,"1,2,3,0",1,0.8333193955652272,28.359382531187883,"-1,1,-1,1","12,15,27,32"
zero,1,both,both,F2-S,1.0,"1,2,3,0",2,1.0301852574908343,26.808336095817154,"-1,1,-1,1","22,30,18,20"
zero,1,both,both,F2-S,1.0,"1,2,3,0",3,1.9064030042636957,19.900929157460848,"-1,1,-1,1","17,28,27,26"
zero,1,both,both,F2-S,1.0,"1,3,0,2",0,3.2892710317924103,29.426460672144856,"-1,1,-1,1","24,24,32,18"
zero,1,both,both,F2-S,1.0,"1,3,0,2",1,1.024085318064785,39.246950131270744,"-1,1,-1,1","23,23,18,19"
zero,1,both,both,F2-S,1.0,"1,3,0,2",2,4.337379245221674,22.441934309946205,"-1,1,-1,1","23,18,17,18"
zero,1,both,both,F2-S,1.0,"1,3,0,2",3,0.7918130762062658,40.19221239910388,"-1,1,-1,1","19,30,13,20"
zero,1,both,both,F2-S,1.0,"1,3,2,0",0,3.438175376068506,16.81458035377443,"-1,1,-1,1","24,19,35,15"
zero,1,both,both,F2-S,1.0,"1,3,2,0",1,1.2462783014719476,26.74030282040241,"-1,1,-1,1","24,22,30,15"
zero,1,both,both,F2-S,1.0,"1,3,2,0",2,0.8080992651768993,29.550318732990878,"-1,1,-1,1","19,26,25,26"
zero,1,both,both,F2-S,1.0,"1,3,2,0",3,1.8902877485315788,20.941849661628986,"-1,1,-1,1","17,19,24,21"
zero,1,both,both,F2-S,1.0,"2,0,1,3",0,0.8269126721784253,37.088541627947095,"-1,1,-1,1","23,27,26,17"
zero,1,both,both,F2-S,1.0,"2,0,1,3",1,4.606339660555611,13.993768134303224,"-1,1,-1,1","16,17,27,27"
zero,1,both,both,F2-S,1.0,"2,0,1,3",2,2.9644830740371613,27.684446332610364,"-1,1,-1,1","18,21,17,15"
zero,1,both,both,F2-S,1.0,"2,0,1,3",3,0.6197030678353231,37.29167525749971,"-1,1,-1,1","18,35,16,20"
zero,1,both,both,F2-S,1.0,"2,0,3,1",0,0.8325835201598976,48.234083831523044,"-1,1,-1,1","23,21,30,25"
zero,1,both,both,F2-S,1.0,"2,0,3,1",1,4.45640098955942,26.399911527953925,"-1,1,-1,1","25,18,19,9"
zero,1,both,both,F2-S,1.0,"2,0,3,1",2,1.0208796960783102,46.55637467210238,"-1,1,-1,1","21,26,16,17"
zero,1,both,both,F2-S,1.0,"2,0,3,1",3,3.3234810483598554,29.419604474578833,"-1,1,-1,1","22,26,27,20"
zero,1,both,both,F2-S,1.0,"2,1,0,3",0,0.8298105059780987,31.78306889734008,"-1,1,-1,1","23,23,16,21"
zero,1,both,both,F2-S,1.0,"2,1,0,3",1,2.3651579832369314,24.55255010585306,"-1,1,-1,1","29,22,13,25"
zero,1,both,both,F2-S,1.0,"2,1,0,3",2,4.4661124833794466,12.231609934385645,"-1,1,-1,1","20,17,17,19"
zero,1,both,both,F2-S,1.0,"2,1,0,3",3,0.5814638135517135,32.425094069629196,"-1,1,-1,1","30,17,22,27"
zero,1,both,both,F2-S,1.0,"2,1,3,0",0,0.7888300119338114,22.399339325817834,"-1,1,-1,1","29,21,34,25"
zero,1,both,both,F2-S,1.0,"2,1,3,0",1,2.0769579913783396,15.120121159814225,"-1,1,-1,1","21,23,19,19"
zero,1,both,both,F2-S,1.0,"2,1,3,0",2,1.155213123407381,20.56999900812472,"-1,1,-1,1","21,16,26,29"
zero,1,both,both,F2-S,1.0,"2,1,3,0",3,1.789547699644315,14.601395991182962,"-1,1,-1,1","18,21,19,31"
zero,1,both,both,F2-S,1.0,"2,3,0,1",0,0.8439411890117907,46.18687229989732,"-1,1,-1,1","15,19,18,21"
zero,1,both,both,F2-S,1.0,"2,3,0,1",1,1.0866765313221662,43.796252388718415,"-1,1,-1,1","19,21,16,18"
zero,1,both,both,F2-S,1.0,"2,3,0,1",2,4.360886784771228,27.314959285798196,"-1,1,-1,1","17,26,24,20"
zero,1,both,both,F2-S,1.0,"2,3,0,1",3,3.3510283019467857,27.559729910915692,"-1,1,-1,1","21,17,20,23"
zero,1,both,both,F2-S,1.0,"2,3,1,0",0,0.8293099790203048,24.48787391396066,"-1,1,-1,1","18,29,16,17"
zero,1,both,both,F2-S,1.0,"2,3,1,0",1,1.1982150668762628,21.782986665438994,"-1,1,-1,1","18,17,17,18"
zero,1,both,both,F2-S,1.0,"2,3,1,0",2,2.738435088366617,17.013861497060212,"-1,1,-1,1","22,24,25,17"
zero,1,both,both,F2-S,1.0,"2,3,1,0",3,1.9278336823202606,17.113038694331458,"-1,1,-1,1","17,20,18,16"
zero,1,both,both,F2-S,1.0,"3,0,1,2",0,0.7225159683594126,38.86122560705616,"-1,1,-1,1","16,17,36,24"
zero,1,both,both,F2-S,1.0,"3,0,1,2",1,4.714172268159555,15.786292457251266,"-1,1,-1,1","16,20,20,13"
zero,1,both,both,F2-S,1.0,"3,0,1,2",2,2.9150246454996127,29.789786942588286,"-1,1,-1,1","16,20,28,31"
zero,1,both,both,F2-S,1.0,"3,0,1,2",3,0.9236196123027998,36.844474627992376,"-1,1,-1,1","28,29,33,23"
zero,1,both,both,F2-S,1.0,"3,0,2,1",0,0.62732254571253,46.84163489198848,"-1,1,-1,1","16,17,17,27"
zero,1,both,both,F2-S,1.0,"3,0,2,1",1,4.4438549832218746,24.19659861323827,"-1,1,-1,1","18,26,17,21"
zero,1,both,both,F2-S,1.0,"3,0,2,1",2,0.9140707555740052,46.328538284274934,"-1,1,-1,1","18,17,24,19"
zero,1,both,both,F2-S,1.0,"3,0,2,1",3,3.289884737488106,27.798206104292543,"-1,1,-1,1","20,17,18,20"
zero,1,both,both,F2-S,1.0,"3,1,0,2",0,0.7409187387584112,33.82587317791628,"-1,1,-1,1","15,20,16,23"
zero,1,both,both,F2-S,1.0,"3,1,0,2",1,2.4897869570161895,26.798561089777476,"-1,1,-1,1","21,15,23,20"
zero,1,both,both,F2-S,1.0,"3,1,0,2",2,4.421076707037622,14.144995422071228,"-1,1,-1,1","22,17,13,18"
zero,1,both,both,F2-S,1.0,"3,1,0,2",3,0.8630255276367471,31.499444159839573,"-1,1,-1,1","41,26,15,29"
zero,1,both,both,F2-S,1.0,"3,1,2,0",0,0.650577594804705,20.15491688787663,"-1,1,-1,1","24,22,27,26"
zero,1,both,both,F2-S,1.0,"3,1,2,0",1,2.2968365291455375,13.528357663807736,"-1,1,-1,1","21,18,14,13"
zero,1,both,both,F2-S,1.0,"3,1,2,0",2,0.8074014284998782,20.429655164048526,"-1,1,-1,1","23,16,17,23"
zero,1,both,both,F2-S,1.0,"3,1,2,0",3,1.6617491822664514,11.89540740267922,"-1,1,-1,1","27,23,14,17"
zero,1,both,both,F2-S,1.0,"3,2,0,1",0,0.8257088424042711,44.594500148794864,"-1,1,-1,1","17,19,24,19"
zero,1,both,both,F2-S,1.0,"3,2,0,1",1,0.9493231894797297,43.32173113978973,"-1,1,-1,1","26,33,14,19"
zero,1,both,both,F2-S,1.0,"3,2,0,1",2,4.27867795689988,24.480209964989676,"-1,1,-1,1","17,14,15,18"
zero,1,both,both,F2-S,1.0,"3,2,0,1",3,3.3650199365884337,24.861440993987884,"-1,1,-1,1","19,21,19,18"
zero,1,both,both,F2-S,1.0,"3,2,1,0",0,0.6697996131396997,22.288081512251587,"-1,1,-1,1","28,23,15,15"
zero,1,both,both,F2-S,1.0,"3,2,1,0",1,0.7763194281799719,21.5898838860463,"-1,1,-1,1","15,16,13,11"
zero,1,both,both,F2-S,1.0,"3,2,1,0",2,2.7731738820884755,14.294041702194791,"-1,1,-1,1","22,19,23,19"
zero,1,both,both,F2-S,1.0,"3,2,1,0",3,1.8192685041815357,14.49347656812769,"-1,1,-1,1","16,18,14,16"
zero,1,both,both,F2-S,2.0,"0,1,2,3",0,0.8028976821219572,24.453642526604263,"-1,1,-1,1","18,15,24,21"
zero,1,both,both,F2-S,2.0,"0,1,2,3",1,1.1877872054315624,21.776386605405197,"-1,1,-1,1","17,22,16,23"
zero,1,both,both,F2-S,2.0,"0,1,2,3",2,2.457169338261448,16.74333515908989,"-1,1,-1,1","22,26,18,19"
zero,1,both,both,F2-S,2.0,"0,1,2,3",3,1.896495576712351,17.014616727593264,"-1,1,-1,1","16,16,28,18"
zero,1,both,both,F2-S,2.0,"0,1,3,2",0,0.8437700493377983,46.15410365517009,"-1,1,-1,1","30,27,34,30"
zero,1,both,both,F2-S,2.0,"0,1,3,2",1,1.0569041743815997,43.84439979066548,"-1,1,-1,1","17,22,18,18"
zero,1,both,both,F2-S,2.0,"0,1,3,2",2,4.329270495360892,27.135842427390337,"-1,1,-1,1","16,16,14,13"
zero,1,both,both,F2-S,2.0,"0,1,3,2",3,3.3862571379400133,27.516328704882625,"-1,1,-1,1","22,23,33,25"
zero,1,both,both,F2-S,2.0,"0,2,1,3",0,0.8270897551267579,22.4068591135298,"-1,1,-1,1","22,22,16,32"
zero,1,both,both,F2-S,2.0,"0,2,1,3",1,2.070811576490459,15.080582677300232,"-1,1,-1,1","19,17,17,15"
zero,1,both,both,F2-S,2.0,"0,2,1,3",2,1.0511469283329054,20.699178902064006,"-1,1,-1,1","28,21,18,21"
zero,1,both,both,F2-S,2.0,"0,2,1,3",3,1.790264659288396,14.522023086407795,"-1,1,-1,1","19,15,19,20"
zero,1,both,both,F2-S,2.0,"0,2,3,1",0,0.8224219821096554,31.792707059399852,"-1,1,-1,1","28,22,15,31"
zero,1,both,both,F2-S,2.0,"0,2,3,1",1,2.3811489413275178,24.66888638667349,"-1,1,-1,1","17,21,27,19"
zero,1,both,both,F2-S,2.0,"0,2,3,1",2,4.402458208444528,12.235482379044068,"-1,1,-1,1","19,20,23,26"
zero,1,both,both,F2-S,2.0,"0,2,3,1",3,0.5843482119392838,32.48951605536117,"-1,1,-1,1","20,17,15,21"
zero,1,both,both,F2-S,2.0,"0,3,1,2",0,0.8376524752098077,48.15578458229709,"-1,1,-1,1","16,22,24,20"
zero,1,both,both,F2-S,2.0,"0,3,1,2",1,4.435578551928864,26.13344675775823,"-1,1,-1,1","17,24,22,20"
zero,1,both,both,F2-S,2.0,"0,3,1,2",2,1.0347123184291616,46.696241862429126,"-1,1,-1,1","20,20,18,21"
zero,1,both,both,F2-S,2.0,"0,3,1,2",3,3.227621312041473,29.47296224347253,"-1,1,-1,1","35,22,24,23"
zero,1,both,both,F2-S,2.0,"0,3,2,1",0,0.8327129029498019,37.22389110816451,"-1,1,-1,1","25,16,13,14"
zero,1,both,both,F2-S,2.0,"0,3,2,1",1,4.617726004228715,14.02291207580073,"-1,1,-1,1","22,18,16,17"
zero,1,both,both,F2-S,2.0,"0,3,2,1",2,2.8887065175406264,28.013535443091804,"-1,1,-1,1","17,17,25,29"
zero,1,both,both,F2-S,2.0,"0,3,2,1",3,0.6321374353708851,37.38521090158448,"-1,1,-1,1","25,20,17,19"
zero,1,both,both,F2-S,2.0,"1,0,2,3",0,0.6609815672967546,22.310994366099,"-1,1,-1,1","18,17,16,20"
zero,1,both,both,F2-S,2.0,"1,0,2,3",1,0.770265154630886,21.577081022207118,"-1,1,-1,1","18,16,17,19"
zero,1,both,both,F2-S,2.0,"1,0,2,3",2,2.771615965065938,14.295079345689944,"-1,1,-1,1","17,19,30,22"
zero,1,both,both,F2-S,2.0,"1,0,2,3",3,1.8204741397968622,14.451384603461069,"-1,1,-1,1","14,17,20,15"
zero,1,both,both,F2-S,2.0,"1,0,3,2",0,0.8174657399622876,44.65648655713778,"-1,1,-1,1","18,20,19,14"
zero,1,both,both,F2-S,2.0,"1,0,3,2",1,0.9516650280232349,43.351426764286785,"-1,1,-1,1","23,17,24,15"
zero,1,both,both,F2-S,2.0,"1,0,3,2",2,4.2923720590497485,24.442967178202785,"-1,1,-1,1","14,12,16,24"
zero,1,both,both,F2-S,2.0,"1,0,3,2",3,3.284513722209962,24.893180779116566,"-1,1,-1,1","31,20,19,36"
zero,1,both,both,F2-S,2.0,"1,2,0,3",0,0.6511596062639756,20.228963637764608,"-1,1,-1,1","29,17,19,25"
zero,1,both,both,F2-S,2.0,"1,2,0,3",1,2.3005911646635293,13.50846752340648,"-1,1,-1,1","23,19,15,13"
zero,1,both,both,F2-S,2.0,"1,2,0,3",2,0.7197472982105031,20.416589198021356,"-1,1,-1,1","13,16,29,21"
zero,1,both,both,F2-S,2.0,"1,2,0,3",3,1.672977427659174,11.867552320394571,"-1,1,-1,1","15,20,11,17"
zero,1,both,both,F2-S,2.0,"1,2,3,0",0,0.7397004335406336,33.89238585105129,"-1,1,-1,1","17,17,19,19"
zero,1,both,both,F2-S,2.0,"1,2,3,0",1,2.4822268730821135,26.84551295719817,"-1,1,-1,1","14,15,13,20"
zero,1,both,both,F2-S,2.0,"1,2,3,0",2,4.434768558241722,14.107838364720523,"-1,1,-1,1","28,17,15,17"
zero,1,both,both,F2-S,2.0,"1,2,3,0",3,0.8762089091209283,31.744718895364315,"-1,1,-1,1","28,24,25,21"
zero,1,both,both,F2-S,2.0,"1,3,0,2",0,0.6274666346374613,46.893975189705046,"-1,1,-1,1","25,28,16,25"
