analysis,row_cell,column_cell,start_index,start_kind,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,stopping_criterion,selected
cross_session,0,28,1,spectral_reflection,-1,-1,0.3302266955405151,3.3244841983957135e-07,31,True,"Terminated - min grad norm reached after 31 iterations, 0.09 seconds.",False
cross_session,0,28,2,spectral_perturbed,1,1,0.3305083865895916,9.600207665963788e-07,40,True,"Terminated - min grad norm reached after 40 iterations, 0.12 seconds.",False
cross_session,0,28,3,spectral_perturbed_reflection,-1,-1,0.33530253106648855,3.8989361998268274e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.04 seconds.",False
cross_session,0,28,4,deterministic_haar,-1,-1,0.33018746057770954,2.153467127540728e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.09 seconds.",True
cross_session,0,28,5,deterministic_haar_reflection,1,1,0.3346675110975811,4.264838577556309e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.07 seconds.",False
cross_session,0,29,0,spectral,1,1,0.40187642126093354,1.722575760786916e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.08 seconds.",False
cross_session,0,29,1,spectral_reflection,-1,-1,0.4028076227574165,2.4525323721904975e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.10 seconds.",False
cross_session,0,29,2,spectral_perturbed,1,1,0.4018764212596995,1.8104329506736022e-07,31,True,"Terminated - min grad norm reached after 31 iterations, 0.08 seconds.",False
cross_session,0,29,3,spectral_perturbed_reflection,-1,-1,0.40268535877575157,6.024619517621575e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.09 seconds.",False
cross_session,0,29,4,deterministic_haar,-1,-1,0.4009822925162385,4.39740479119743e-07,39,True,"Terminated - min grad norm reached after 39 iterations, 0.10 seconds.",True
cross_session,0,29,5,deterministic_haar_reflection,1,1,0.40099157840725985,1.645591503984991e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.08 seconds.",False
cross_session,0,30,0,spectral,-1,-1,0.3726439375418519,6.475828401357244e-07,37,True,"Terminated - min grad norm reached after 37 iterations, 0.11 seconds.",False
cross_session,0,30,1,spectral_reflection,1,1,0.3750291450321982,9.29322461414121e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",False
cross_session,0,30,2,spectral_perturbed,-1,-1,0.3726439376092471,5.956167693666619e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.08 seconds.",False
cross_session,0,30,3,spectral_perturbed_reflection,1,1,0.37502914499727624,4.1997792637343917e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,0,30,4,deterministic_haar,-1,-1,0.3678226718904833,6.07128481721823e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.07 seconds.",True
cross_session,0,30,5,deterministic_haar_reflection,1,1,0.37442923859441296,3.251964845954481e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.06 seconds.",False
cross_session,0,31,0,spectral,1,1,0.959507644248629,2.0650733533146952e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.07 seconds.",False
cross_session,0,31,1,spectral_reflection,-1,-1,0.9583284708207033,3.3860949063599934e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",True
cross_session,0,31,2,spectral_perturbed,1,1,0.9595076443590274,8.531450443752161e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,0,31,3,spectral_perturbed_reflection,-1,-1,0.9583284708275492,3.494680692138376e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",False
cross_session,0,31,4,deterministic_haar,-1,-1,0.9708246144882948,6.916792208928288e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.04 seconds.",False
cross_session,0,31,5,deterministic_haar_reflection,1,1,0.9705444634138969,2.33021689601823e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",False
cross_session,0,32,0,spectral,-1,-1,3.3567059076246593,4.1657140524630844e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,0,32,1,spectral_reflection,1,1,3.3500921126363226,5.979102650188571e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",True
cross_session,0,32,2,spectral_perturbed,-1,-1,3.3567059076233132,3.349024647451196e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,0,32,3,spectral_perturbed_reflection,1,1,3.35682845698776,3.937295848173731e-07,36,True,"Terminated - min grad norm reached after 36 iterations, 0.14 seconds.",False
cross_session,0,32,4,deterministic_haar,1,1,3.3650879443411226,3.492505483861602e-07,36,True,"Terminated - min grad norm reached after 36 iterations, 0.11 seconds.",False
cross_session,0,32,5,deterministic_haar_reflection,-1,-1,3.366123560516883,1.745291886706582e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.08 seconds.",False
cross_session,0,33,0,spectral,1,1,0.5088148091221453,6.583066214142194e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,0,33,1,spectral_reflection,-1,-1,0.5083396611328311,4.946618326367217e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.04 seconds.",False
cross_session,0,33,2,spectral_perturbed,1,1,0.5034624348823619,4.759399501768364e-07,45,True,"Terminated - min grad norm reached after 45 iterations, 0.13 seconds.",True
cross_session,0,33,3,spectral_perturbed_reflection,-1,-1,0.5058315148171997,8.847715596298696e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.05 seconds.",False
cross_session,0,33,4,deterministic_haar,-1,-1,0.5110993789713388,3.5464593665826863e-07,55,True,"Terminated - min grad norm reached after 55 iterations, 0.17 seconds.",False
cross_session,0,33,5,deterministic_haar_reflection,1,1,0.509253850156175,2.082315778789686e-07,49,True,"Terminated - min grad norm reached after 49 iterations, 0.12 seconds.",False
cross_session,0,34,0,spectral,-1,-1,0.45392873357019914,6.518996674577376e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.07 seconds.",False
cross_session,0,34,1,spectral_reflection,1,1,0.4546612449122236,4.275547059911316e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.07 seconds.",False
cross_session,0,34,2,spectral_perturbed,-1,-1,0.4539287335321557,1.7440690969589008e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.08 seconds.",True
cross_session,0,34,3,spectral_perturbed_reflection,1,1,0.4546612448925263,3.759910601521587e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.08 seconds.",False
cross_session,0,34,4,deterministic_haar,1,1,0.45563655111149676,6.439275853960998e-07,42,True,"Terminated - min grad norm reached after 42 iterations, 0.12 seconds.",False
cross_session,0,34,5,deterministic_haar_reflection,-1,-1,0.46010538379314,2.2676378626349805e-07,44,True,"Terminated - min grad norm reached after 44 iterations, 0.15 seconds.",False
cross_session,0,35,0,spectral,-1,-1,1.2851828560797756,8.858856275045136e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",False
cross_session,0,35,1,spectral_reflection,1,1,1.284596511789826,6.908520011667637e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.05 seconds.",False
cross_session,0,35,2,spectral_perturbed,-1,-1,1.2852490807991896,1.836570100030634e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.07 seconds.",False
cross_session,0,35,3,spectral_perturbed_reflection,1,1,1.2845965117460296,1.885931961335385e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.05 seconds.",False
cross_session,0,35,4,deterministic_haar,-1,-1,1.2864400358607617,6.945597859537428e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,0,35,5,deterministic_haar_reflection,1,1,1.2739414699754232,2.4748476301831567e-07,37,True,"Terminated - min grad norm reached after 37 iterations, 0.10 seconds.",True
cross_session,1,0,0,spectral,1,1,0.3379722964127773,9.616329525414736e-07,42,True,"Terminated - min grad norm reached after 42 iterations, 0.13 seconds.",False
cross_session,1,0,1,spectral_reflection,-1,-1,0.33646881315068855,7.488509456092698e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,1,0,2,spectral_perturbed,1,1,0.3379722963687034,3.317203507327827e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.07 seconds.",False
cross_session,1,0,3,spectral_perturbed_reflection,-1,-1,0.3364688131202436,2.846560682393284e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,1,0,4,deterministic_haar,-1,-1,0.32191387453460146,9.863713203140626e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.03 seconds.",True
cross_session,1,0,5,deterministic_haar_reflection,1,1,0.32269373732574624,8.179220349551159e-07,36,True,"Terminated - min grad norm reached after 36 iterations, 0.11 seconds.",False
cross_session,1,1,0,spectral,1,1,0.23030326183091268,6.003128928608407e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.07 seconds.",False
cross_session,1,1,1,spectral_reflection,-1,-1,0.23048866233060494,7.075745295941268e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.06 seconds.",False
cross_session,1,1,2,spectral_perturbed,1,1,0.23030326181706162,2.4940973329506365e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.06 seconds.",False
cross_session,1,1,3,spectral_perturbed_reflection,-1,-1,0.23048866231559614,6.627189073870964e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,1,1,4,deterministic_haar,-1,-1,0.22588442364210598,1.3180751067726286e-07,33,True,"Terminated - min grad norm reached after 33 iterations, 0.08 seconds.",False
cross_session,1,1,5,deterministic_haar_reflection,1,1,0.22390213541973858,9.236363076810325e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.08 seconds.",True
cross_session,1,2,0,spectral,1,1,0.8453542988410314,3.54383596370336e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.07 seconds.",False
cross_session,1,2,1,spectral_reflection,-1,-1,0.8404110443142232,3.6718438195105944e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",True
cross_session,1,2,2,spectral_perturbed,1,1,0.8485538397228995,3.4417625120020313e-07,31,True,"Terminated - min grad norm reached after 31 iterations, 0.07 seconds.",False
cross_session,1,2,3,spectral_perturbed_reflection,-1,-1,0.8406640173699422,5.812426007999083e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,1,2,4,deterministic_haar,-1,-1,0.8431802238626454,1.5195471753156717e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.04 seconds.",False
cross_session,1,2,5,deterministic_haar_reflection,1,1,0.8429983294715205,2.7905231821526034e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,1,3,0,spectral,-1,-1,1.2487670116559195,1.7231656839221603e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.06 seconds.",True
cross_session,1,3,1,spectral_reflection,1,1,1.252059749658244,4.307402327634506e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,1,3,2,spectral_perturbed,-1,-1,1.248767011656426,2.1373160607510212e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.06 seconds.",False
cross_session,1,3,3,spectral_perturbed_reflection,1,1,1.2502657293638526,7.512555183977241e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,1,3,4,deterministic_haar,-1,-1,1.26146662111446,5.6467331833439506e-08,29,True,"Terminated - min grad norm reached after 29 iterations, 0.07 seconds.",False
cross_session,1,3,5,deterministic_haar_reflection,1,1,1.2620885486983777,7.22534853930276e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.04 seconds.",False
cross_session,1,4,0,spectral,-1,-1,0.8414863824510412,9.671164346916326e-07,38,True,"Terminated - min grad norm reached after 38 iterations, 0.11 seconds.",False
cross_session,1,4,1,spectral_reflection,1,1,0.8431269426099653,1.1941659548668203e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.08 seconds.",False
cross_session,1,4,2,spectral_perturbed,-1,-1,0.8414863823170058,9.038259662988466e-07,43,True,"Terminated - min grad norm reached after 43 iterations, 0.12 seconds.",False
cross_session,1,4,3,spectral_perturbed_reflection,1,1,0.8442341367519911,4.1049103749821765e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,1,4,4,deterministic_haar,-1,-1,0.8329950079915123,2.980971128665642e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",True
cross_session,1,4,5,deterministic_haar_reflection,1,1,0.8369900353681226,3.634403471174462e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.03 seconds.",False
cross_session,1,5,0,spectral,-1,-1,0.9333862097105936,2.997297298433646e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,1,5,1,spectral_reflection,1,1,0.9332676157452925,9.614217959556192e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.03 seconds.",False
cross_session,1,5,2,spectral_perturbed,-1,-1,0.9333862097025846,2.1973893138067132e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,1,5,3,spectral_perturbed_reflection,1,1,0.933267615764193,8.920969818233474e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.03 seconds.",False
cross_session,1,5,4,deterministic_haar,1,1,0.9274188436559423,1.4714424971885128e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",True
cross_session,1,5,5,deterministic_haar_reflection,-1,-1,0.9284241506001363,5.371804617025817e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",False
cross_session,1,6,0,spectral,-1,-1,1.3814692616367803,4.437907188295412e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,1,6,1,spectral_reflection,1,1,1.3786391493767847,1.0813294162488837e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.07 seconds.",True
cross_session,1,6,2,spectral_perturbed,-1,-1,1.38146926164694,8.804592132097261e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,1,6,3,spectral_perturbed_reflection,1,1,1.3786391493923074,9.928222117109023e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.07 seconds.",False
cross_session,1,6,4,deterministic_haar,1,1,1.38449986277983,8.441664501078655e-07,31,True,"Terminated - min grad norm reached after 31 iterations, 0.08 seconds.",False
cross_session,1,6,5,deterministic_haar_reflection,-1,-1,1.3832614853618994,6.9861227433991e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
