dataset,geometry,template,object,signature,subject,session0_half_cosine,session1_half_cosine,mean_session_half_cosine,same_subject_cross_session_cosine
OpenBMI,AIRM,session_specific,R,sensor,1,0.13516342048858576,0.23388408056257734,0.18452375052558156,0.13803975490698234
OpenBMI,AIRM,session_specific,R,sensor,2,0.59434618273450002,0.42084792017276318,0.50759705145363165,0.077358245221131147
OpenBMI,AIRM,session_specific,R,sensor,3,0.88601362412907436,0.5662640995555257,0.72613886184230003,0.57575902115480704
OpenBMI,AIRM,session_specific,R,sensor,4,0.37367469824397248,0.36086685373481742,0.367270775989395,0.29817709706811169
OpenBMI,AIRM,session_specific,R,sensor,5,0.51024713883251582,0.25174521692698781,0.38099617787975187,0.45593360500362212
OpenBMI,AIRM,session_specific,R,sensor,6,0.328550046253692,0.46325498336873117,0.39590251481121164,0.43349597870525086
OpenBMI,AIRM,session_specific,R,sensor,7,0.72285616194745195,0.40386085655646131,0.56335850925195663,0.16728498308281264
OpenBMI,AIRM,session_specific,R,sensor,8,0.10954671843592304,0.0080264516520414039,0.058786585043982223,-0.11360041757871764
OpenBMI,AIRM,session_specific,R,sensor,9,0.1736486405296499,0.019864266294499167,0.096756453412074533,-0.042931102655197194
OpenBMI,AIRM,session_specific,R,sensor,10,0.38542262046336073,0.41976417814705569,0.40259339930520827,0.71786795402105363
OpenBMI,AIRM,session_specific,R,sensor,11,0.51421661826603526,0.6652735508021469,0.58974508453409102,0.44411941781997205
OpenBMI,AIRM,session_specific,R,sensor,12,0.46959793323839116,0.52384202117855172,0.4967199772084715,-0.17235049492086515
OpenBMI,AIRM,session_specific,R,sensor,13,0.52770854109740839,0.52210725317111972,0.52490789713426411,0.19765433320006875
OpenBMI,AIRM,session_specific,R,sensor,14,0.53098806722614755,-0.37437281601120853,0.078307625607469483,0.32582572912022784
OpenBMI,AIRM,session_specific,R,sensor,15,0.5781877247724706,0.71536517434100411,0.64677644955673741,0.46925159993131599
OpenBMI,AIRM,session_specific,R,sensor,16,0.60389644632149553,0.62973575285448002,0.61681609958798789,-0.60540618050306128
OpenBMI,AIRM,session_specific,R,sensor,17,0.26114105660199766,0.35429438930796314,0.30771772295498045,0.30996445438150616
OpenBMI,AIRM,session_specific,R,sensor,18,0.71738700925242505,0.67815558743096993,0.69777129834169749,0.42040003163757605
OpenBMI,AIRM,session_specific,R,sensor,19,0.14580404248641227,0.11457699621267378,0.13019051934954301,0.15284279949211985
OpenBMI,AIRM,session_specific,R,sensor,20,0.18902122378844913,0.52991061369135084,0.35946591873990008,0.023132201465725553
OpenBMI,AIRM,session_specific,R,sensor,21,0.75294396840519229,0.85742143349107991,0.80518270094813627,0.68104909315618456
OpenBMI,AIRM,session_specific,R,sensor,22,0.6214038094348584,0.28651926072192324,0.45396153507839093,0.38858079059165063
OpenBMI,AIRM,session_specific,R,sensor,23,0.46514655359870627,0.34140819502919029,0.40327737431394828,0.39283179341983726
OpenBMI,AIRM,session_specific,R,sensor,24,0.4057143778109023,0.42593868283997188,0.41582653032543715,0.39287564740015968
OpenBMI,AIRM,session_specific,R,sensor,25,0.49430069205184635,0.3757011403353413,0.43500091619359382,0.62016212279255956
OpenBMI,AIRM,session_specific,R,sensor,26,0.66356481403372991,0.57501429064820253,0.61928955234096628,-0.039961995252998449
OpenBMI,AIRM,session_specific,R,sensor,27,0.27150760401827051,0.61052694463519708,0.44101727432673377,0.037614638651336171
OpenBMI,AIRM,session_specific,R,sensor,28,0.67546115000178553,0.50753615327131651,0.59149865163655113,0.35548847636898562
OpenBMI,AIRM,session_specific,R,sensor,29,0.96516782900325926,0.99027010568401086,0.97771896734363506,0.83925408471694873
OpenBMI,AIRM,session_specific,R,sensor,30,0.29949938074208721,0.27733975575030917,0.28841956824619819,0.28126980179823452
OpenBMI,AIRM,session_specific,R,sensor,31,0.2844680322665547,0.36116684758366741,0.32281743992511114,0.26364745799195421
OpenBMI,AIRM,session_specific,R,sensor,32,0.90031263297352759,0.89693477427655699,0.8986237036250424,0.78483427266369232
OpenBMI,AIRM,session_specific,R,sensor,33,0.42413537765132869,0.17143745372105959,0.29778641568619418,0.65234131966589137
OpenBMI,AIRM,session_specific,R,sensor,34,-0.28691400063147987,0.11062382048134636,-0.088145090075066754,0.4938900710187174
OpenBMI,AIRM,session_specific,R,sensor,35,0.35566269650775717,0.68365713260654637,0.51965991455715188,0.33339418818303346
OpenBMI,AIRM,session_specific,R,sensor,36,0.90570366893588483,0.9660762361263604,0.93588995253112262,0.82133622354672742
OpenBMI,AIRM,session_specific,R,sensor,37,0.72475934007383946,0.75513644669413438,0.73994789338398692,0.60188346146095484
OpenBMI,AIRM,session_specific,R,sensor,38,0.092114732408078104,0.3562490625510365,0.2241818974795573,0.2105412344169893
OpenBMI,AIRM,session_specific,R,sensor,39,-0.11988612623081706,-0.6384952053755566,-0.37919066580318689,0.033494551398450013
OpenBMI,AIRM,session_specific,R,sensor,40,0.27828399182420449,0.4286931859474184,0.35348858888581147,0.42655770660458747
OpenBMI,AIRM,session_specific,R,sensor,41,0.36929766008005294,0.31713164045603692,0.34321465026804499,0.48447086612789264
OpenBMI,AIRM,session_specific,R,sensor,42,0.69464990342214583,0.33607560905015071,0.51536275623614825,0.47756229097381014
OpenBMI,AIRM,session_specific,R,sensor,43,0.42501097689603051,0.44486708957457322,0.43493903323530192,0.2783771662882128
OpenBMI,AIRM,session_specific,R,sensor,44,0.77449060316798302,0.855733516745106,0.81511205995654468,0.78938931991625971
OpenBMI,AIRM,session_specific,R,sensor,45,0.80412242114580623,0.65267383282859237,0.7283981269871993,0.32082713058117707
OpenBMI,AIRM,session_specific,R,sensor,46,0.47573690176227412,0.40877964969930031,0.44225827573078724,0.64689924213519412
OpenBMI,AIRM,session_specific,R,sensor,47,0.43154913816455076,0.56583287253507586,0.49869100534981337,0.10742875579136256
OpenBMI,AIRM,session_specific,R,sensor,48,0.55738095999318271,0.66808064162040059,0.61273080080679176,0.28951982102032764
OpenBMI,AIRM,session_specific,R,sensor,49,0.077224202923266622,0.34012906098397372,0.20867663195362018,0.3027540171759332
OpenBMI,AIRM,session_specific,R,sensor,50,0.66239033627115895,0.34393561366337394,0.50316297496726659,0.50177314547992813
OpenBMI,AIRM,session_specific,R,sensor,51,0.057257656566543601,0.24055560937260417,0.14890663296957388,0.33483925869870002
OpenBMI,AIRM,session_specific,R,sensor,52,0.40793423350882208,0.47379122168618887,0.44086272759750561,0.34448455788548021
OpenBMI,AIRM,session_specific,R,sensor,53,0.44448224529853014,0.16132630018733207,0.30290427274293108,0.4488054413335914
OpenBMI,AIRM,session_specific,R,sensor,54,0.40942542376908891,-0.097749927156494706,0.15583774830629712,-0.030870315522102704
OpenBMI,AIRM,session_specific,R,spectrum,1,0.76302693896739138,0.9744988483014142,0.86876289363440284,0.71349056051950799
OpenBMI,AIRM,session_specific,R,spectrum,2,0.95548030667589534,0.98832508892606963,0.97190269780098248,0.92986301457958187
OpenBMI,AIRM,session_specific,R,spectrum,3,0.98953528509819966,0.73480375272100429,0.86216951890960192,0.80567362739970116
OpenBMI,AIRM,session_specific,R,spectrum,4,0.81829131459119964,0.95114136286081974,0.88471633872600985,0.62252185819779082
OpenBMI,AIRM,session_specific,R,spectrum,5,0.98398468952438944,0.76519636477727193,0.87459052715083074,0.98053293275371478
OpenBMI,AIRM,session_specific,R,spectrum,6,0.88217552293189772,0.91672363458187389,0.8994495787568858,0.9838823002790581
OpenBMI,AIRM,session_specific,R,spectrum,7,0.97634816253301371,0.81411570215775408,0.8952319323453839,0.9799924268377217
OpenBMI,AIRM,session_specific,R,spectrum,8,0.90437970650677257,0.8660371380183336,0.88520842226255314,0.73885003230265389
OpenBMI,AIRM,session_specific,R,spectrum,9,0.78323864743678628,0.5383441763136998,0.66079141187524304,0.57794897766082964
OpenBMI,AIRM,session_specific,R,spectrum,10,0.97460701144213946,0.89797102044084953,0.93628901594149472,0.98777088373266564
OpenBMI,AIRM,session_specific,R,spectrum,11,0.97273912428579457,0.98941529011212892,0.98107720719896174,0.91184938615706712
OpenBMI,AIRM,session_specific,R,spectrum,12,0.98975789757274713,0.99384538636825859,0.99180164197050291,0.24645361666669019
OpenBMI,AIRM,session_specific,R,spectrum,13,0.97215729096361214,0.9492932769057032,0.96072528393465784,0.67197726729947305
OpenBMI,AIRM,session_specific,R,spectrum,14,0.95716253955454045,0.12521915580356299,0.54119084767905179,0.96684623120711688
OpenBMI,AIRM,session_specific,R,spectrum,15,0.87943525922227683,0.97935034307585178,0.92939280114906464,0.98487846251069588
OpenBMI,AIRM,session_specific,R,spectrum,16,0.93301151367639912,0.96861231513578683,0.95081191440609303,-0.033470730917485508
OpenBMI,AIRM,session_specific,R,spectrum,17,0.68845217046240226,0.8738316567263944,0.78114191359439855,0.95293159475203404
OpenBMI,AIRM,session_specific,R,spectrum,18,0.89227908045908133,0.98276678169374365,0.93752293107641238,0.89624344663803102
OpenBMI,AIRM,session_specific,R,spectrum,19,0.66530275691893692,0.91728585116596129,0.79129430404244894,0.69790133805999
OpenBMI,AIRM,session_specific,R,spectrum,20,0.84779931155790844,0.93911572607592075,0.89345751881691471,0.91995897580845898
OpenBMI,AIRM,session_specific,R,spectrum,21,0.95039570298907838,0.96101150929703716,0.95570360614305794,0.90014241285984398
OpenBMI,AIRM,session_specific,R,spectrum,22,0.9873614291659234,0.93972035818205879,0.96354089367399121,0.87736527113802731
OpenBMI,AIRM,session_specific,R,spectrum,23,0.98781266791524369,0.93002771774212101,0.95892019282868246,0.89848323599740565
OpenBMI,AIRM,session_specific,R,spectrum,24,0.98211521719188466,0.93929404372156422,0.9607046304567245,0.95844985247909387
OpenBMI,AIRM,session_specific,R,spectrum,25,0.98271210126476649,0.88793046272822029,0.93532128199649345,0.98077373515948374
OpenBMI,AIRM,session_specific,R,spectrum,26,0.95582727859284189,0.91973669795134749,0.9377819882720948,0.39711627309256792
