protocol,subject,split,feature,n_train,n_test,balanced_accuracy,accuracy,macro_f1,confusion_matrix
P0,6,0train_fold2,F3-G,230,58,0.25595238095238093,0.25862068965517243,0.23526785714285714,"[[6, 3, 6, 0], [0, 5, 6, 3], [5, 4, 4, 2], [4, 6, 4, 0]]"
P0,6,0train_fold2,F3-D,230,58,0.24047619047619045,0.2413793103448276,0.2295210438618573,"[[3, 7, 2, 3], [0, 5, 7, 2], [3, 4, 5, 3], [5, 6, 2, 1]]"
P0,6,0train_fold2,F2-S-SHUFFLE,230,58,0.25595238095238093,0.25862068965517243,0.25641711229946523,"[[4, 3, 4, 4], [4, 3, 2, 5], [4, 0, 6, 5], [3, 2, 7, 2]]"
P0,6,0train_fold2,F2-S-REVERSE,230,58,0.29166666666666663,0.29310344827586204,0.2911582515194016,"[[4, 3, 6, 2], [3, 3, 2, 6], [5, 0, 6, 4], [5, 3, 2, 4]]"
P0,6,0train_fold3,F0,231,57,0.4785714285714286,0.47368421052631576,0.4582570207570208,"[[10, 0, 3, 1], [3, 9, 1, 1], [5, 2, 3, 5], [4, 3, 2, 5]]"
P0,6,0train_fold3,F1,231,57,0.475,0.47368421052631576,0.4712812530700461,"[[9, 2, 1, 2], [2, 7, 3, 2], [3, 2, 6, 4], [4, 1, 4, 5]]"
P0,6,0train_fold3,F2-S,231,57,0.33214285714285713,0.3333333333333333,0.32050839659535313,"[[8, 2, 2, 2], [4, 2, 4, 4], [3, 6, 6, 0], [7, 3, 1, 3]]"
P0,6,0train_fold3,F2-V,231,57,0.3547619047619048,0.3508771929824561,0.3470124064951651,"[[7, 3, 2, 2], [2, 6, 3, 3], [3, 6, 2, 4], [3, 1, 5, 5]]"
P0,6,0train_fold3,F3-G,231,57,0.26666666666666666,0.2631578947368421,0.24835978835978836,"[[3, 3, 4, 4], [2, 8, 4, 0], [5, 5, 1, 4], [3, 5, 3, 3]]"
P0,6,0train_fold3,F3-D,231,57,0.2654761904761904,0.2631578947368421,0.23539136302294195,"[[1, 4, 4, 5], [1, 8, 3, 2], [4, 4, 2, 5], [0, 8, 2, 4]]"
P0,6,0train_fold3,F2-S-SHUFFLE,231,57,0.3154761904761904,0.3157894736842105,0.31902841781874036,"[[6, 3, 1, 4], [4, 4, 2, 4], [3, 4, 5, 3], [4, 6, 1, 3]]"
P0,6,0train_fold3,F2-S-REVERSE,231,57,0.33214285714285713,0.3333333333333333,0.32050839659535313,"[[8, 2, 2, 2], [4, 2, 4, 4], [3, 6, 6, 0], [7, 3, 1, 3]]"
P0,6,0train_fold4,F0,231,57,0.544047619047619,0.543859649122807,0.5416666666666666,"[[7, 3, 1, 3], [4, 8, 2, 1], [3, 1, 10, 0], [2, 3, 3, 6]]"
P0,6,0train_fold4,F1,231,57,0.5785714285714285,0.5789473684210527,0.582077922077922,"[[8, 3, 0, 3], [2, 9, 2, 2], [1, 4, 8, 1], [3, 2, 1, 8]]"
P0,6,0train_fold4,F2-S,231,57,0.33452380952380956,0.3333333333333333,0.3368482966309053,"[[6, 6, 1, 1], [4, 4, 5, 2], [3, 4, 5, 2], [3, 4, 3, 4]]"
P0,6,0train_fold4,F2-V,231,57,0.3345238095238095,0.3333333333333333,0.3305909545227387,"[[3, 7, 3, 1], [2, 4, 5, 4], [1, 4, 5, 4], [3, 2, 2, 7]]"
P0,6,0train_fold4,F3-G,231,57,0.25833333333333336,0.2631578947368421,0.23919732540422195,"[[3, 4, 4, 3], [1, 8, 5, 1], [2, 7, 3, 2], [7, 3, 3, 1]]"
P0,6,0train_fold4,F3-D,231,57,0.2785714285714286,0.2807017543859649,0.27504659832246037,"[[3, 5, 3, 3], [3, 6, 3, 3], [2, 7, 4, 1], [2, 4, 5, 3]]"
P0,6,0train_fold4,F2-S-SHUFFLE,231,57,0.2964285714285714,0.2982456140350877,0.29079008882655444,"[[5, 5, 1, 3], [4, 6, 2, 3], [3, 6, 4, 1], [5, 4, 3, 2]]"
P0,6,0train_fold4,F2-S-REVERSE,231,57,0.33452380952380956,0.3333333333333333,0.3368482966309053,"[[6, 6, 1, 1], [4, 4, 5, 2], [3, 4, 5, 2], [3, 4, 3, 4]]"
P0,6,1test_fold0,F0,230,58,0.5488095238095239,0.5517241379310345,0.5433031284944039,"[[9, 3, 0, 3], [2, 10, 2, 1], [4, 2, 5, 3], [1, 3, 2, 8]]"
P0,6,1test_fold0,F1,230,58,0.669047619047619,0.6724137931034483,0.6716006216006216,"[[13, 0, 1, 1], [1, 10, 3, 1], [1, 7, 6, 0], [0, 1, 3, 10]]"
P0,6,1test_fold0,F2-S,230,58,0.30833333333333335,0.3103448275862069,0.3112997072892125,"[[5, 4, 5, 1], [3, 6, 5, 1], [2, 6, 3, 3], [3, 5, 2, 4]]"
P0,6,1test_fold0,F2-V,230,58,0.4107142857142857,0.41379310344827586,0.4058056265984655,"[[8, 3, 2, 2], [5, 7, 2, 1], [3, 6, 3, 2], [3, 3, 2, 6]]"
P0,6,1test_fold0,F3-G,230,58,0.375,0.3793103448275862,0.3703296703296703,"[[7, 2, 5, 1], [1, 8, 4, 2], [2, 6, 5, 1], [1, 4, 7, 2]]"
P0,6,1test_fold0,F3-D,230,58,0.3416666666666666,0.3448275862068966,0.34698209718670076,"[[6, 1, 4, 4], [2, 7, 5, 1], [2, 7, 4, 1], [0, 4, 7, 3]]"
P0,6,1test_fold0,F2-S-SHUFFLE,230,58,0.20595238095238094,0.20689655172413793,0.19871459694989105,"[[2, 4, 6, 3], [2, 5, 5, 3], [1, 3, 4, 6], [5, 7, 1, 1]]"
P0,6,1test_fold0,F2-S-REVERSE,230,58,0.30833333333333335,0.3103448275862069,0.3112997072892125,"[[5, 4, 5, 1], [3, 6, 5, 1], [2, 6, 3, 3], [3, 5, 2, 4]]"
P0,6,1test_fold1,F0,230,58,0.5511904761904761,0.5517241379310345,0.5495313510019393,"[[8, 2, 2, 2], [1, 7, 3, 4], [3, 1, 7, 3], [2, 1, 2, 10]]"
P0,6,1test_fold1,F1,230,58,0.6035714285714285,0.603448275862069,0.6021870286576169,"[[7, 1, 3, 3], [0, 8, 6, 1], [2, 1, 10, 1], [3, 1, 1, 10]]"
P0,6,1test_fold1,F2-S,230,58,0.46785714285714286,0.46551724137931033,0.4692566692566693,"[[7, 4, 2, 1], [2, 6, 3, 4], [2, 4, 8, 0], [2, 4, 3, 6]]"
P0,6,1test_fold1,F2-V,230,58,0.48452380952380947,0.4827586206896552,0.4803289303289303,"[[7, 2, 2, 3], [2, 8, 5, 0], [1, 2, 8, 3], [3, 3, 4, 5]]"
P0,6,1test_fold1,F3-G,230,58,0.2238095238095238,0.22413793103448276,0.22633986928104577,"[[3, 3, 5, 3], [1, 3, 3, 8], [3, 8, 3, 0], [4, 5, 2, 4]]"
P0,6,1test_fold1,F3-D,230,58,0.22142857142857142,0.22413793103448276,0.2152384992458522,"[[2, 6, 2, 4], [2, 3, 4, 6], [5, 4, 2, 3], [3, 4, 2, 6]]"
P0,6,1test_fold1,F2-S-SHUFFLE,230,58,0.29404761904761906,0.29310344827586204,0.2991433853502819,"[[6, 4, 2, 2], [2, 4, 5, 4], [2, 6, 3, 3], [2, 4, 5, 4]]"
P0,6,1test_fold1,F2-S-REVERSE,230,58,0.46785714285714286,0.46551724137931033,0.4692566692566693,"[[7, 4, 2, 1], [2, 6, 3, 4], [2, 4, 8, 0], [2, 4, 3, 6]]"
P0,6,1test_fold2,F0,230,58,0.6047619047619047,0.603448275862069,0.5930359069745259,"[[12, 0, 1, 1], [3, 6, 4, 1], [1, 2, 10, 2], [4, 1, 3, 7]]"
P0,6,1test_fold2,F1,230,58,0.6226190476190476,0.6206896551724138,0.6121663059163059,"[[13, 1, 0, 0], [3, 6, 5, 0], [1, 4, 10, 0], [4, 2, 2, 7]]"
P0,6,1test_fold2,F2-S,230,58,0.31071428571428567,0.3103448275862069,0.3104166666666667,"[[6, 4, 0, 4], [3, 3, 5, 3], [5, 4, 5, 1], [4, 5, 2, 4]]"
P0,6,1test_fold2,F2-V,230,58,0.22499999999999998,0.22413793103448276,0.22449547115843,"[[4, 4, 2, 4], [3, 3, 4, 4], [4, 6, 3, 2], [4, 4, 4, 3]]"
P0,6,1test_fold2,F3-G,230,58,0.29642857142857143,0.29310344827586204,0.2917780748663102,"[[5, 2, 5, 2], [2, 6, 5, 1], [2, 7, 4, 2], [1, 7, 5, 2]]"
P0,6,1test_fold2,F3-D,230,58,0.3095238095238095,0.3103448275862069,0.3161496565029174,"[[5, 4, 5, 0], [1, 3, 4, 6], [1, 3, 5, 6], [2, 4, 4, 5]]"
P0,6,1test_fold2,F2-S-SHUFFLE,230,58,0.27619047619047615,0.27586206896551724,0.27511976151089057,"[[5, 5, 0, 4], [4, 3, 3, 4], [5, 2, 4, 4], [4, 3, 4, 4]]"
P0,6,1test_fold2,F2-S-REVERSE,230,58,0.31071428571428567,0.3103448275862069,0.3104166666666667,"[[6, 4, 0, 4], [3, 3, 5, 3], [5, 4, 5, 1], [4, 5, 2, 4]]"
P0,6,1test_fold3,F0,231,57,0.5416666666666666,0.543859649122807,0.5403225806451613,"[[8, 2, 1, 3], [3, 7, 3, 1], [2, 3, 10, 0], [4, 2, 2, 6]]"
P0,6,1test_fold3,F1,231,57,0.513095238095238,0.5087719298245614,0.5092011234201903,"[[10, 2, 1, 1], [3, 7, 3, 1], [0, 9, 4, 2], [2, 2, 2, 8]]"
P0,6,1test_fold3,F2-S,231,57,0.29761904761904756,0.2982456140350877,0.2978014960773582,"[[4, 1, 4, 5], [4, 4, 3, 3], [4, 4, 5, 2], [3, 4, 3, 4]]"
P0,6,1test_fold3,F2-V,231,57,0.31547619047619047,0.3157894736842105,0.3063131313131313,"[[3, 1, 6, 4], [6, 2, 5, 1], [1, 6, 5, 3], [3, 1, 2, 8]]"
P0,6,1test_fold3,F3-G,231,57,0.19404761904761902,0.19298245614035087,0.18443850267379677,"[[5, 3, 2, 4], [5, 3, 2, 4], [7, 4, 2, 2], [3, 9, 1, 1]]"
P0,6,1test_fold3,F3-D,231,57,0.30000000000000004,0.2982456140350877,0.30166970229671325,"[[7, 4, 2, 1], [4, 3, 5, 2], [5, 5, 3, 2], [1, 8, 1, 4]]"
P0,6,1test_fold3,F2-S-SHUFFLE,231,57,0.21071428571428572,0.21052631578947367,0.21122234581633914,"[[2, 2, 5, 5], [2, 4, 3, 5], [4, 4, 3, 4], [5, 3, 3, 3]]"
P0,6,1test_fold3,F2-S-REVERSE,231,57,0.29761904761904756,0.2982456140350877,0.2978014960773582,"[[4, 1, 4, 5], [4, 4, 3, 3], [4, 4, 5, 2], [3, 4, 3, 4]]"
P0,6,1test_fold4,F0,231,57,0.5797619047619047,0.5789473684210527,0.581023359288098,"[[8, 2, 2, 3], [4, 9, 0, 1], [0, 3, 8, 3], [2, 3, 1, 8]]"
P0,6,1test_fold4,F1,231,57,0.5273809523809523,0.5263157894736842,0.5344249952945606,"[[7, 3, 3, 2], [4, 8, 2, 0], [5, 1, 8, 0], [2, 2, 3, 7]]"
P0,6,1test_fold4,F2-S,231,57,0.4369047619047619,0.43859649122807015,0.43523991972267834,"[[8, 2, 1, 4], [3, 6, 3, 2], [2, 2, 7, 3], [2, 4, 4, 4]]"
P0,6,1test_fold4,F2-V,231,57,0.4226190476190476,0.42105263157894735,0.4222769567597154,"[[5, 2, 3, 5], [4, 6, 1, 3], [5, 2, 7, 0], [1, 3, 4, 6]]"
P0,6,1test_fold4,F3-G,231,57,0.2619047619047619,0.2631578947368421,0.26120071684587814,"[[5, 2, 5, 3], [3, 4, 2, 5], [6, 2, 3, 3], [2, 6, 3, 3]]"
P0,6,1test_fold4,F3-D,231,57,0.31547619047619047,0.3157894736842105,0.3187830687830687,"[[5, 4, 2, 4], [4, 5, 1, 4], [6, 2, 4, 2], [5, 2, 3, 4]]"
P0,6,1test_fold4,F2-S-SHUFFLE,231,57,0.3845238095238095,0.38596491228070173,0.38818484383000507,"[[7, 0, 5, 3], [1, 6, 3, 4], [3, 3, 5, 3], [2, 4, 4, 4]]"
P0,6,1test_fold4,F2-S-REVERSE,231,57,0.4369047619047619,0.43859649122807015,0.43523991972267834,"[[8, 2, 1, 4], [3, 6, 3, 2], [2, 2, 7, 3], [2, 4, 4, 4]]"
P1,6,0train_to_1test,F0,288,288,0.5590277777777778,0.5590277777777778,0.5545977011494253,"[[49, 13, 6, 4], [10, 48, 6, 8], [12, 22, 35, 3], [11, 19, 13, 29]]"
P1,6,0train_to_1test,F1,288,288,0.5104166666666666,0.5104166666666666,0.5050169262400299,"[[40, 18, 9, 5], [6, 51, 11, 4], [11, 26, 32, 3], [8, 25, 15, 24]]"
P1,6,0train_to_1test,F2-S,288,288,0.3958333333333333,0.3958333333333333,0.394521675507591,"[[27, 13, 14, 18], [16, 25, 18, 13], [10, 17, 35, 10], [15, 15, 15, 27]]"
P1,6,0train_to_1test,F2-V,288,288,0.3402777777777778,0.3402777777777778,0.3407948096468968,"[[25, 17, 12, 18], [12, 24, 18, 18], [14, 17, 22, 19], [10, 15, 20, 27]]"
P1,6,0train_to_1test,F3-G,288,288,0.3159722222222222,0.3159722222222222,0.29485863596306494,"[[32, 13, 15, 12], [14, 39, 10, 9], [17, 31, 8, 16], [16, 29, 15, 12]]"
P1,6,0train_to_1test,F3-D,288,288,0.29166666666666663,0.2916666666666667,0.2823609617207366,"[[32, 13, 12, 15], [18, 24, 14, 16], [18, 26, 11, 17], [26, 21, 8, 17]]"
P1,6,0train_to_1test,F2-S-SHUFFLE,288,288,0.3541666666666667,0.3541666666666667,0.35137127390245604,"[[20, 15, 16, 21], [16, 22, 19, 15], [10, 16, 34, 12], [15, 17, 14, 26]]"
P1,6,0train_to_1test,F2-S-REVERSE,288,288,0.3958333333333333,0.3958333333333333,0.394521675507591,"[[27, 13, 14, 18], [16, 25, 18, 13], [10, 17, 35, 10], [15, 15, 15, 27]]"
P1,6,1test_to_0train,F0,288,288,0.4722222222222222,0.4722222222222222,0.45398452731373523,"[[68, 1, 0, 3], [42, 21, 2, 7], [31, 6, 22, 13], [46, 1, 0, 25]]"
P1,6,1test_to_0train,F1,288,288,0.42013888888888884,0.4201388888888889,0.40874768448263227,"[[50, 4, 6, 12], [23, 25, 9, 15], [33, 9, 17, 13], [36, 4, 3, 29]]"
P1,6,1test_to_0train,F2-S,288,288,0.34375,0.34375,0.3445458814962449,"[[26, 16, 15, 15], [19, 26, 17, 10], [13, 27, 24, 8], [21, 17, 11, 23]]"
P1,6,1test_to_0train,F2-V,288,288,0.3194444444444444,0.3194444444444444,0.31846856314013383,"[[27, 12, 22, 11], [15, 25, 21, 11], [14, 23, 21, 14], [22, 20, 11, 19]]"
P1,6,1test_to_0train,F3-G,288,288,0.30208333333333337,0.3020833333333333,0.29594328918738955,"[[21, 18, 20, 13], [1, 35, 25, 11], [12, 24, 20, 16], [15, 22, 24, 11]]"
P1,6,1test_to_0train,F3-D,288,288,0.2881944444444444,0.2881944444444444,0.2760258043827457,"[[15, 21, 18, 18], [4, 38, 17, 13], [12, 26, 12, 22], [10, 30, 14, 18]]"
P1,6,1test_to_0train,F2-S-SHUFFLE,288,288,0.3368055555555556,0.3368055555555556,0.33524311490541714,"[[24, 16, 17, 15], [15, 25, 16, 16], [13, 21, 29, 9], [19, 17, 17, 19]]"
P1,6,1test_to_0train,F2-S-REVERSE,288,288,0.34375,0.34375,0.3445458814962449,"[[26, 16, 15, 15], [19, 26, 17, 10], [13, 27, 24, 8], [21, 17, 11, 23]]"
P0,7,0train_fold0,F0,230,58,0.7797619047619048,0.7758620689655172,0.7716183574879227,"[[13, 0, 1, 1], [1, 7, 7, 0], [0, 1, 13, 0], [1, 0, 1, 12]]"
P0,7,0train_fold0,F1,230,58,0.7261904761904762,0.7241379310344828,0.7246254105090312,"[[11, 0, 1, 3], [1, 9, 5, 0], [0, 3, 11, 0], [2, 0, 1, 11]]"
P0,7,0train_fold0,F2-S,230,58,0.5,0.5,0.4968133718133718,"[[10, 2, 1, 2], [5, 5, 5, 0], [1, 5, 8, 0], [4, 0, 4, 6]]"
P0,7,0train_fold0,F2-V,230,58,0.4297619047619048,0.43103448275862066,0.4283549783549784,"[[8, 2, 2, 3], [6, 6, 3, 0], [0, 5, 6, 3], [4, 2, 3, 5]]"
P0,7,0train_fold0,F3-G,230,58,0.2261904761904762,0.22413793103448276,0.21781283232896137,"[[5, 3, 5, 2], [2, 0, 6, 7], [2, 4, 4, 4], [2, 2, 6, 4]]"
P0,7,0train_fold0,F3-D,230,58,0.1738095238095238,0.1724137931034483,0.16849985263778366,"[[2, 4, 6, 3], [2, 2, 6, 5], [1, 7, 4, 2], [5, 1, 6, 2]]"
P0,7,0train_fold0,F2-S-SHUFFLE,230,58,0.37976190476190474,0.3793103448275862,0.373681917211329,"[[7, 2, 2, 4], [4, 4, 4, 3], [1, 6, 7, 0], [7, 0, 3, 4]]"
P0,7,0train_fold0,F2-S-REVERSE,230,58,0.5,0.5,0.4968133718133718,"[[10, 2, 1, 2], [5, 5, 5, 0], [1, 5, 8, 0], [4, 0, 4, 6]]"
P0,7,0train_fold1,F0,230,58,0.7559523809523809,0.7586206896551724,0.7461675579322639,"[[13, 1, 0, 0], [1, 12, 2, 0], [0, 6, 6, 2], [2, 0, 0, 13]]"
P0,7,0train_fold1,F1,230,58,0.6857142857142857,0.6896551724137931,0.6751431989345528,"[[11, 1, 1, 1], [0, 12, 3, 0], [0, 6, 5, 3], [3, 0, 0, 12]]"
P0,7,0train_fold1,F2-S,230,58,0.5511904761904762,0.5517241379310345,0.5489169805853376,"[[6, 4, 2, 2], [0, 5, 8, 2], [0, 4, 9, 1], [1, 1, 1, 12]]"
P0,7,0train_fold1,F2-V,230,58,0.4464285714285714,0.4482758620689655,0.44552696078431375,"[[4, 6, 1, 3], [1, 6, 5, 3], [0, 5, 7, 2], [1, 2, 3, 9]]"
P0,7,0train_fold1,F3-G,230,58,0.30952380952380953,0.3103448275862069,0.30618401206636503,"[[3, 3, 2, 6], [3, 4, 6, 2], [3, 1, 5, 5], [3, 3, 3, 6]]"
P0,7,0train_fold1,F3-D,230,58,0.37976190476190474,0.3793103448275862,0.3768603678929766,"[[5, 2, 2, 5], [2, 4, 6, 3], [3, 0, 6, 5], [2, 2, 4, 7]]"
P0,7,0train_fold1,F2-S-SHUFFLE,230,58,0.37976190476190474,0.3793103448275862,0.37158855637116506,"[[4, 4, 3, 3], [1, 3, 8, 3], [0, 4, 7, 3], [4, 2, 1, 8]]"
P0,7,0train_fold1,F2-S-REVERSE,230,58,0.5511904761904762,0.5517241379310345,0.5489169805853376,"[[6, 4, 2, 2], [0, 5, 8, 2], [0, 4, 9, 1], [1, 1, 1, 12]]"
P0,7,0train_fold2,F0,230,58,0.794047619047619,0.7931034482758621,0.7908045977011494,"[[14, 0, 0, 0], [0, 9, 5, 0], [0, 4, 10, 1], [2, 0, 0, 13]]"
P0,7,0train_fold2,F1,230,58,0.7940476190476191,0.7931034482758621,0.7928571428571429,"[[13, 0, 0, 1], [0, 10, 4, 0], [0, 4, 11, 0], [3, 0, 0, 12]]"
P0,7,0train_fold2,F2-S,230,58,0.444047619047619,0.4482758620689655,0.43053725662421316,"[[3, 5, 3, 3], [2, 6, 4, 2], [1, 8, 5, 1], [3, 0, 0, 12]]"
P0,7,0train_fold2,F2-V,230,58,0.42619047619047623,0.43103448275862066,0.42106481481481484,"[[4, 4, 2, 4], [3, 4, 5, 2], [1, 2, 10, 2], [5, 3, 0, 7]]"
P0,7,0train_fold2,F3-G,230,58,0.325,0.3275862068965517,0.3203637760089373,"[[5, 0, 1, 8], [6, 2, 3, 3], [3, 5, 6, 1], [3, 3, 3, 6]]"
P0,7,0train_fold2,F3-D,230,58,0.2369047619047619,0.2413793103448276,0.2249107216519146,"[[2, 3, 3, 6], [5, 1, 5, 3], [3, 2, 7, 3], [4, 3, 4, 4]]"
P0,7,0train_fold2,F2-S-SHUFFLE,230,58,0.36190476190476195,0.3620689655172414,0.35514404514404513,"[[3, 6, 4, 1], [2, 7, 3, 2], [1, 9, 3, 2], [5, 1, 1, 8]]"
P0,7,0train_fold2,F2-S-REVERSE,230,58,0.444047619047619,0.4482758620689655,0.43053725662421316,"[[3, 5, 3, 3], [2, 6, 4, 2], [1, 8, 5, 1], [3, 0, 0, 12]]"
P0,7,0train_fold3,F0,231,57,0.7214285714285714,0.7192982456140351,0.7210433244916004,"[[10, 0, 1, 3], [0, 10, 4, 0], [0, 6, 9, 0], [2, 0, 0, 12]]"
P0,7,0train_fold3,F1,231,57,0.7023809523809523,0.7017543859649122,0.6984228473998294,"[[13, 0, 0, 1], [0, 9, 5, 0], [1, 4, 10, 0], [6, 0, 0, 8]]"
P0,7,0train_fold3,F2-S,231,57,0.5809523809523809,0.5789473684210527,0.5742079111100246,"[[11, 1, 0, 2], [0, 6, 6, 2], [2, 5, 7, 1], [4, 0, 1, 9]]"
P0,7,0train_fold3,F2-V,231,57,0.3666666666666667,0.3684210526315789,0.36204852495175077,"[[4, 5, 0, 5], [4, 3, 5, 2], [2, 3, 7, 3], [2, 2, 3, 7]]"
P0,7,0train_fold3,F3-G,231,57,0.35119047619047616,0.3508771929824561,0.35574162679425836,"[[7, 3, 0, 4], [4, 4, 1, 5], [4, 3, 5, 3], [9, 0, 1, 4]]"
P0,7,0train_fold3,F3-D,231,57,0.2833333333333333,0.2807017543859649,0.266529304029304,"[[7, 1, 2, 4], [4, 3, 1, 6], [6, 5, 2, 2], [8, 1, 1, 4]]"
P0,7,0train_fold3,F2-S-SHUFFLE,231,57,0.45476190476190476,0.45614035087719296,0.44872181964573266,"[[10, 3, 0, 1], [1, 2, 9, 2], [1, 6, 8, 0], [6, 2, 0, 6]]"
P0,7,0train_fold3,F2-S-REVERSE,231,57,0.5809523809523809,0.5789473684210527,0.5742079111100246,"[[11, 1, 0, 2], [0, 6, 6, 2], [2, 5, 7, 1], [4, 0, 1, 9]]"
P0,7,0train_fold4,F0,231,57,0.7702380952380952,0.7719298245614035,0.7705665024630541,"[[13, 0, 0, 2], [0, 11, 3, 0], [0, 4, 9, 1], [1, 1, 1, 11]]"
P0,7,0train_fold4,F1,231,57,0.7559523809523809,0.7543859649122807,0.7543766578249338,"[[10, 0, 1, 4], [0, 11, 3, 0], [0, 4, 10, 0], [1, 0, 1, 12]]"
P0,7,0train_fold4,F2-S,231,57,0.5273809523809524,0.5263157894736842,0.5241295442908346,"[[7, 1, 1, 6], [2, 8, 4, 0], [2, 4, 6, 2], [2, 1, 2, 9]]"
P0,7,0train_fold4,F2-V,231,57,0.38571428571428573,0.38596491228070173,0.38678160919540233,"[[6, 2, 1, 6], [5, 6, 3, 0], [1, 3, 5, 5], [3, 4, 2, 5]]"
P0,7,0train_fold4,F3-G,231,57,0.21309523809523812,0.21052631578947367,0.2118226600985222,"[[1, 7, 3, 4], [1, 3, 8, 2], [5, 3, 3, 3], [7, 2, 0, 5]]"
P0,7,0train_fold4,F3-D,231,57,0.23095238095238096,0.22807017543859648,0.22201409701409702,"[[1, 4, 3, 7], [1, 3, 7, 3], [5, 3, 3, 3], [6, 2, 0, 6]]"
P0,7,0train_fold4,F2-S-SHUFFLE,231,57,0.4380952380952381,0.43859649122807015,0.42993988505909964,"[[7, 2, 1, 5], [2, 7, 4, 1], [2, 6, 3, 3], [1, 4, 1, 8]]"
P0,7,0train_fold4,F2-S-REVERSE,231,57,0.5273809523809524,0.5263157894736842,0.5241295442908346,"[[7, 1, 1, 6], [2, 8, 4, 0], [2, 4, 6, 2], [2, 1, 2, 9]]"
P0,7,1test_fold0,F0,230,58,0.8797619047619047,0.8793103448275862,0.8796934865900383,"[[13, 0, 0, 2], [2, 13, 0, 0], [0, 1, 12, 1], [0, 0, 1, 13]]"
P0,7,1test_fold0,F1,230,58,0.8416666666666667,0.8448275862068966,0.8403596291701131,"[[15, 0, 0, 0], [1, 13, 1, 0], [0, 4, 9, 1], [0, 0, 2, 12]]"
P0,7,1test_fold0,F2-S,230,58,0.5321428571428571,0.5344827586206896,0.5310616802552287,"[[9, 0, 3, 3], [3, 9, 2, 1], [1, 2, 8, 3], [3, 2, 4, 5]]"
P0,7,1test_fold0,F2-V,230,58,0.3607142857142857,0.3620689655172414,0.35807453416149065,"[[6, 4, 3, 2], [1, 6, 6, 2], [3, 3, 6, 2], [5, 0, 6, 3]]"
P0,7,1test_fold0,F3-G,230,58,0.24166666666666667,0.2413793103448276,0.23348549218114437,"[[6, 2, 3, 4], [1, 1, 4, 9], [3, 2, 3, 6], [5, 3, 2, 4]]"
P0,7,1test_fold0,F3-D,230,58,0.3130952380952381,0.3103448275862069,0.3022435897435898,"[[5, 3, 3, 4], [1, 2, 2, 10], [3, 2, 4, 5], [2, 2, 3, 7]]"
P0,7,1test_fold0,F2-S-SHUFFLE,230,58,0.39166666666666666,0.39655172413793105,0.38171632289279345,"[[8, 2, 3, 2], [3, 8, 4, 0], [2, 6, 4, 2], [5, 3, 3, 3]]"
P0,7,1test_fold0,F2-S-REVERSE,230,58,0.5321428571428571,0.5344827586206896,0.5310616802552287,"[[9, 0, 3, 3], [3, 9, 2, 1], [1, 2, 8, 3], [3, 2, 4, 5]]"
P0,7,1test_fold1,F0,230,58,0.9130952380952382,0.9137931034482759,0.9150462962962963,"[[12, 1, 0, 1], [0, 14, 0, 1], [0, 0, 13, 1], [1, 0, 0, 14]]"
P0,7,1test_fold1,F1,230,58,0.8809523809523809,0.8793103448275862,0.8792692939244664,"[[14, 0, 0, 0], [0, 12, 3, 0], [1, 1, 12, 0], [1, 1, 0, 13]]"
P0,7,1test_fold1,F2-S,230,58,0.3642857142857142,0.3620689655172414,0.3560163850486431,"[[8, 3, 0, 3], [2, 3, 7, 3], [2, 5, 4, 3], [5, 1, 3, 6]]"
P0,7,1test_fold1,F2-V,230,58,0.35833333333333334,0.3620689655172414,0.351482463896257,"[[3, 3, 1, 7], [2, 6, 4, 3], [2, 5, 4, 3], [4, 0, 3, 8]]"
P0,7,1test_fold1,F3-G,230,58,0.39285714285714285,0.39655172413793105,0.3834197608326566,"[[5, 1, 3, 5], [2, 5, 4, 4], [5, 2, 3, 4], [5, 0, 0, 10]]"
P0,7,1test_fold1,F3-D,230,58,0.4452380952380952,0.4482758620689655,0.429397357028936,"[[8, 0, 3, 3], [4, 6, 2, 3], [7, 3, 2, 2], [5, 0, 0, 10]]"
P0,7,1test_fold1,F2-S-SHUFFLE,230,58,0.4,0.39655172413793105,0.390085720730882,"[[9, 2, 1, 2], [3, 3, 8, 1], [3, 4, 5, 2], [4, 2, 3, 6]]"
P0,7,1test_fold1,F2-S-REVERSE,230,58,0.3642857142857142,0.3620689655172414,0.3560163850486431,"[[8, 3, 0, 3], [2, 3, 7, 3], [2, 5, 4, 3], [5, 1, 3, 6]]"
P0,7,1test_fold2,F0,230,58,0.8285714285714285,0.8275862068965517,0.8281124326174383,"[[12, 1, 1, 0], [0, 12, 2, 0], [0, 2, 13, 0], [4, 0, 0, 11]]"
P0,7,1test_fold2,F1,230,58,0.7773809523809524,0.7758620689655172,0.7756410256410255,"[[11, 1, 1, 1], [0, 12, 2, 0], [0, 3, 12, 0], [5, 0, 0, 10]]"
P0,7,1test_fold2,F2-S,230,58,0.5202380952380953,0.5172413793103449,0.5173254165189649,"[[9, 2, 2, 1], [2, 8, 4, 0], [2, 6, 5, 2], [4, 1, 2, 8]]"
P0,7,1test_fold2,F2-V,230,58,0.46785714285714286,0.46551724137931033,0.46489555702917773,"[[9, 1, 3, 1], [2, 6, 5, 1], [2, 6, 5, 2], [5, 2, 1, 7]]"
P0,7,1test_fold2,F3-G,230,58,0.27499999999999997,0.27586206896551724,0.260726880877743,"[[1, 3, 6, 4], [1, 6, 2, 5], [3, 5, 4, 3], [3, 5, 2, 5]]"
