stage,representation,subject,session,direction,train_session,test_session,train_runs,test_runs,train_n,test_n,train_subjects,test_subjects,train_uid_sha256,test_uid_sha256,scaler_fit_uid_sha256,scaler_mean_sha256,scaler_scale_sha256,balanced_accuracy,accuracy,macro_f1,recall_left_hand,recall_right_hand,recall_feet,recall_tongue,confusion_matrix_json,prediction_sha256,status,convergence_warning,warning_messages,subject_statistic,group_statistic,chance
W,BAG_CANON_D10,7,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[7],[7],36fcd8c55691e84c089208e0bfc966d8643a5eb541ca511803b75551eaade0d9,2b36f4fd8504bfae481b38c5c2fc7b23288738d5a9391a6d95370840201fd35c,36fcd8c55691e84c089208e0bfc966d8643a5eb541ca511803b75551eaade0d9,3e3c9e9d9758eef5d4ef5f7bde150bcc97a7cb358a37660ef110e886ddfb204c,86b739d965811d5d6426479a0ee2dd1b5d2193600be5323c9fd2eaec1d3124dc,0.2847222222222222,0.2847222222222222,0.2775789823367975,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.4722222222222222,"[[10,8,10,8],[9,6,11,10],[8,9,8,11],[7,6,6,17]]",fda9828368ac8d77ca464e60b4ff8cc6bfb1fc3c10783aaa5314622f24a52372,PASS,False,[],0.2743055555555556,0.27083333333333337,0.25
W,BAG_CANON_D10,7,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[7],[7],2b36f4fd8504bfae481b38c5c2fc7b23288738d5a9391a6d95370840201fd35c,36fcd8c55691e84c089208e0bfc966d8643a5eb541ca511803b75551eaade0d9,2b36f4fd8504bfae481b38c5c2fc7b23288738d5a9391a6d95370840201fd35c,3cf2082b501dcbabd4b081a9199121fb28bd2aa31ef0f5f6dfd039d985b4c91d,8b3a81b53767955acac6a3009ff0c8173da2054723882c55aa290846cab6bd7d,0.27083333333333337,0.2708333333333333,0.2708018979570703,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.3055555555555556,"[[14,8,7,7],[16,6,8,6],[12,13,8,3],[9,11,5,11]]",4c54daef9b74c6a6ada4468fc851fab43ea2a7d31b79ec06ce2ccd9a510f5fb1,PASS,False,[],0.2743055555555556,0.27083333333333337,0.25
W,BAG_CANON_D10,7,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[7],[7],1ff788a93dd1970975865f1fd981611b71f2e25e464baf56b255b401863904ff,ac509afa806aea4183c045464e43cd72284c24ba0dd6acd22a11a92e24906b7a,1ff788a93dd1970975865f1fd981611b71f2e25e464baf56b255b401863904ff,04f04ca6b1729af056b4c6e3952fb077a0fa89e40c31c1461f54475f426bfc94,891dd509c1ea175d088a1e2ac5d5f0f5f1504a1007ef4cfebdf00c75bb1372e7,0.24305555555555555,0.24305555555555555,0.24335478581216163,0.25,0.2777777777777778,0.25,0.19444444444444445,"[[9,13,6,8],[11,10,4,11],[11,7,9,9],[9,9,11,7]]",7b32386677b6a1288c86409f92479b9c562bc27594954daecac9b9b45113e60b,PASS,False,[],0.2743055555555556,0.27083333333333337,0.25
W,BAG_CANON_D10,7,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[7],[7],ac509afa806aea4183c045464e43cd72284c24ba0dd6acd22a11a92e24906b7a,1ff788a93dd1970975865f1fd981611b71f2e25e464baf56b255b401863904ff,ac509afa806aea4183c045464e43cd72284c24ba0dd6acd22a11a92e24906b7a,076421b7a8ebbe463217e9648002ecbbaf74cb25e1db8809f8cf2cdff52b92a2,5eeab1cdc06a3aa52cf01ba3753e40d728edb84d8f3b8f4fa36fbec041c9799d,0.29861111111111116,0.2986111111111111,0.2983815973811891,0.4166666666666667,0.2777777777777778,0.25,0.25,"[[15,4,12,5],[10,10,12,4],[9,6,9,12],[11,6,10,9]]",f94cab6ab8762deb6a086f1bf29ce1107946a91255c4019357f41dd05f16cf14,PASS,False,[],0.2743055555555556,0.27083333333333337,0.25
W,BAG_CANON_D10,8,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[8],[8],1bded7c1cd90f900da75f67fc3c8850c21f9454a56e32e905525c4d163dbdb2e,894f0202ba82169c31ac5d5f01435d3a0d7ddb07adc83abd5f3483fa81a53cfb,1bded7c1cd90f900da75f67fc3c8850c21f9454a56e32e905525c4d163dbdb2e,9f86556d92a57b8da95d43ac770fe3488590e89de8c818f1b0f89c91beb6471a,86535e9281e86782fb82417f194be2a6ce1ad333a134387c0775437c0aa4b2b0,0.3194444444444444,0.3194444444444444,0.3066521135817511,0.3611111111111111,0.1111111111111111,0.2777777777777778,0.5277777777777778,"[[13,5,4,14],[10,4,5,17],[5,9,10,12],[3,6,8,19]]",6d997feac7c6725d04fc31902529cf2ca9d4d0cab8eee740997bb32d3c332255,PASS,False,[],0.2986111111111111,0.27083333333333337,0.25
W,BAG_CANON_D10,8,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[8],[8],894f0202ba82169c31ac5d5f01435d3a0d7ddb07adc83abd5f3483fa81a53cfb,1bded7c1cd90f900da75f67fc3c8850c21f9454a56e32e905525c4d163dbdb2e,894f0202ba82169c31ac5d5f01435d3a0d7ddb07adc83abd5f3483fa81a53cfb,3e20c7c6060f95706dd9d02300173287d0c56849d0d13189e7d3a0ae0b55d12a,44638a58d0feace2b6a606ac8b6595d71426fbd6345f3dd84760ad3cd2c40926,0.29166666666666663,0.2916666666666667,0.27402622609227334,0.1111111111111111,0.25,0.5277777777777778,0.2777777777777778,"[[4,9,19,4],[3,9,18,6],[3,6,19,8],[6,11,9,10]]",7fcd1a14ad8a7d0e11bb5ee85dff1851b095f5c6564ae86ad864e5c290c8a566,PASS,False,[],0.2986111111111111,0.27083333333333337,0.25
W,BAG_CANON_D10,8,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[8],[8],0e94e7af821f2ad3b0b8b71b5e96d813346eb02a23a3a199d47d605b4eeae837,03515346f34f008063c7d12a118d159560e50f81218626578325fb9c96d60b62,0e94e7af821f2ad3b0b8b71b5e96d813346eb02a23a3a199d47d605b4eeae837,6080294d533ef84adc1f527de6fb66ac9d3adb9d2cf6c2dc50cb54adbe1f8537,15e0afbd1c7132a336fc55f593ba20b05e1c4570d1ee4118e5e47e6478ef9a11,0.2916666666666667,0.2916666666666667,0.2944616443068455,0.2222222222222222,0.3055555555555556,0.25,0.3888888888888889,"[[8,11,10,7],[10,11,7,8],[16,8,9,3],[6,6,10,14]]",e3b416d1bff9c2e39a04fd7cb2adb6ce951765ae8199b3a533da63fe1397be81,PASS,False,[],0.2986111111111111,0.27083333333333337,0.25
W,BAG_CANON_D10,8,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[8],[8],03515346f34f008063c7d12a118d159560e50f81218626578325fb9c96d60b62,0e94e7af821f2ad3b0b8b71b5e96d813346eb02a23a3a199d47d605b4eeae837,03515346f34f008063c7d12a118d159560e50f81218626578325fb9c96d60b62,3165f8f12ee4c5e689e65e4f2b05bfc073a864c15fe7a0e6c48fc8dc362cd2ce,7280f763fdae94c321e1d9b3105c98c067c2c8790e4eb26d2b62ec55dc7ed451,0.29166666666666663,0.2916666666666667,0.2889736795619149,0.2777777777777778,0.3333333333333333,0.16666666666666666,0.3888888888888889,"[[10,8,8,10],[14,12,3,7],[14,9,6,7],[11,10,1,14]]",477d73dc6fdabd68cbf3de0960ffb177aba5e253abbeb981896f381bd2051001,PASS,False,[],0.2986111111111111,0.27083333333333337,0.25
W,BAG_CANON_D10,9,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[9],[9],10507d5927392edd813fb3d680e31993f7cf0e24ee2c5c82dae03103d7b04e37,3b43f8cd92661699aaeccddadd8c42be50e868c4d3fc60338eb431b3317acc45,10507d5927392edd813fb3d680e31993f7cf0e24ee2c5c82dae03103d7b04e37,68c1ac424296b5978e448466dba34f3c13307b41cf90b97ab0217ec872bf5c8d,0887d9a874d6c934e541d5db2e52279b545a758f7c32e41c8f2216393df7286c,0.32638888888888884,0.3263888888888889,0.31360504727474975,0.4722222222222222,0.25,0.1111111111111111,0.4722222222222222,"[[17,4,4,11],[6,9,9,12],[11,10,4,11],[5,5,9,17]]",8e66fe89f9e9e8e5c973e19c5f4a03a261ba8acc8b48310b10c42503527a18ef,PASS,False,[],0.3368055555555555,0.27083333333333337,0.25
W,BAG_CANON_D10,9,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[9],[9],3b43f8cd92661699aaeccddadd8c42be50e868c4d3fc60338eb431b3317acc45,10507d5927392edd813fb3d680e31993f7cf0e24ee2c5c82dae03103d7b04e37,3b43f8cd92661699aaeccddadd8c42be50e868c4d3fc60338eb431b3317acc45,78fb0c3ed6ae5e594dd2421975bb1d99a3523b905dc1a21665db970771484d39,37bd71c1a0d3d410f41bbe48ab5ca03b85a4137ad8a9e44b89f79f79800df977,0.3194444444444445,0.3194444444444444,0.3202197802197802,0.3611111111111111,0.2222222222222222,0.3055555555555556,0.3888888888888889,"[[13,6,13,4],[9,8,5,14],[5,10,11,10],[2,10,10,14]]",70141b02033da999cd76eb87d8b6002e1ff04bbf3123db5feae51e6460fba926,PASS,False,[],0.3368055555555555,0.27083333333333337,0.25
W,BAG_CANON_D10,9,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[9],[9],c9ac72bbd778fa77442aafaab089a375fc418b4cc3e9e026b31a353ce158ed94,9b17ef00a2d8eddc4cf163b38b2263abb23eedb5e3138c7eaa9290b4186a5fe7,c9ac72bbd778fa77442aafaab089a375fc418b4cc3e9e026b31a353ce158ed94,41803cbe82ca5fca9ce36c22114fa57ef371bd35119043f8fdf2844384ba4621,b5eb9e0eb393aa04d9abcd0eedbf771f24fba7afe7b00b45a97fdf46d5cf8f1a,0.3472222222222222,0.3472222222222222,0.3494858037111558,0.4166666666666667,0.3333333333333333,0.2777777777777778,0.3611111111111111,"[[15,11,4,6],[6,12,7,11],[8,13,10,5],[5,12,6,13]]",cebc3a31e3a5b6f4917eb85c639412fd3558cce61cd33408859309780f7dbdde,PASS,False,[],0.3368055555555555,0.27083333333333337,0.25
W,BAG_CANON_D10,9,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[9],[9],9b17ef00a2d8eddc4cf163b38b2263abb23eedb5e3138c7eaa9290b4186a5fe7,c9ac72bbd778fa77442aafaab089a375fc418b4cc3e9e026b31a353ce158ed94,9b17ef00a2d8eddc4cf163b38b2263abb23eedb5e3138c7eaa9290b4186a5fe7,a64aca33de7580c7c6ee98aaa2f17ea75a9bc994196c3dace03968fe0477879d,254ad57aad17dee8573b526dd4b0f789bd4945bdeb5f559ab655b34f00c0ffa0,0.35416666666666663,0.3541666666666667,0.3445315242190242,0.5,0.16666666666666666,0.25,0.5,"[[18,5,8,5],[9,6,8,13],[8,7,9,12],[3,12,3,18]]",8ba04e3f351e0ffb9db1299315f5bebd52d01b64f7f64c07be826f07f4889b9e,PASS,False,[],0.3368055555555555,0.27083333333333337,0.25
W,SCALARS_11,1,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[1],[1],240e0752f0377c4fb6dc56e86086a12c75c660b8ca72215ed8c4469e1376816c,5ea6667e21c268ca42417d2fb0585b0e90c9c3b02ec63e7941b8c995e8d5fc43,240e0752f0377c4fb6dc56e86086a12c75c660b8ca72215ed8c4469e1376816c,3892182a0dd81569c71a76ce44cd44dc8ad0e3a0fa395a9631fa57b1757f1fcf,97a5bc2063afc9b894339de0f0bbe22484f469ccf3d47734178ea5550ab37d0a,0.3611111111111111,0.3611111111111111,0.3544721354090603,0.3055555555555556,0.5,0.2222222222222222,0.4166666666666667,"[[11,14,3,8],[11,18,2,5],[8,11,8,9],[1,5,15,15]]",b502443e5394400cb7c8cbfa03e273ef8cc516af1b1fc1b657bfd8c9cb07ed2e,PASS,False,[],0.3611111111111111,0.2829861111111111,0.25
W,SCALARS_11,1,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[1],[1],5ea6667e21c268ca42417d2fb0585b0e90c9c3b02ec63e7941b8c995e8d5fc43,240e0752f0377c4fb6dc56e86086a12c75c660b8ca72215ed8c4469e1376816c,5ea6667e21c268ca42417d2fb0585b0e90c9c3b02ec63e7941b8c995e8d5fc43,31b18af8011a1634dfc50ddceb2494e6d1ffedf158d951f533ce059bdc87359c,c9f8f31fadd49bbde5a92a664566be75372b67410c9c62920c41c2ef21caba5b,0.38888888888888884,0.3888888888888889,0.3845083866725353,0.3333333333333333,0.4444444444444444,0.5,0.2777777777777778,"[[12,15,4,5],[7,16,9,4],[5,6,18,7],[10,6,10,10]]",7a32d5ed9c036425dffcab93298f07638aa541a30b313fd0a7f37b2a4ed2eca6,PASS,False,[],0.3611111111111111,0.2829861111111111,0.25
W,SCALARS_11,1,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[1],[1],3f8da6cff1d9ea89cb2c561e28c945b0a8a4fe028b087c6fa8cdb3351dde2168,27dd87f3c35f2eb5e2d7241e36d661d662c0f5894569f63250395e17961fc2e5,3f8da6cff1d9ea89cb2c561e28c945b0a8a4fe028b087c6fa8cdb3351dde2168,928567522c76a4d9fa6b623aae4db505bae7a95bb3e17f597862c823908d0abd,6bb4fb6eabd14290d5b41f92919ab661bb6689872e29401e3d20c013cc63855e,0.375,0.375,0.3520337167903091,0.75,0.25,0.2777777777777778,0.2222222222222222,"[[27,7,0,2],[24,9,1,2],[12,10,10,4],[11,6,11,8]]",b90557317cd9e0eaf7142d75d253f4d8d68b59819b84d21041eeff6cb596e0c0,PASS,False,[],0.3611111111111111,0.2829861111111111,0.25
W,SCALARS_11,1,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[1],[1],27dd87f3c35f2eb5e2d7241e36d661d662c0f5894569f63250395e17961fc2e5,3f8da6cff1d9ea89cb2c561e28c945b0a8a4fe028b087c6fa8cdb3351dde2168,27dd87f3c35f2eb5e2d7241e36d661d662c0f5894569f63250395e17961fc2e5,c7c84e29c8332a500ca814fdae8436967fb70f4d831576fa77e4ec9439ea512f,076e4b8c6b256442c86c18bee5d76df585d356bc76b71d1b43c2d4f37d1404c3,0.3194444444444445,0.3194444444444444,0.29925952184016696,0.25,0.1111111111111111,0.5,0.4166666666666667,"[[9,3,13,11],[7,4,10,15],[4,1,18,13],[6,1,14,15]]",6bf80a6de91875ecc9fd4e44ee7f40ece06a11e801cf489af866885b8eae18c5,PASS,False,[],0.3611111111111111,0.2829861111111111,0.25
W,SCALARS_11,2,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[2],[2],5cce8de614ae7f4019203826bf2147159cf46592530d7520e614e6837cbced31,8236cbe7c222e7eac46f769c94cc2532f41f2f5230976477b6c5a7786441d821,5cce8de614ae7f4019203826bf2147159cf46592530d7520e614e6837cbced31,ae91f4052fd1c092c56e621a232155ade3280756d87a68e4fa34dc03e9a15ea8,a2b9fbf06ec367828dff66ff6d3e1f6c103a0d679f8871174a337500e227e688,0.2638888888888889,0.2638888888888889,0.2618391106442577,0.3333333333333333,0.1388888888888889,0.3333333333333333,0.25,"[[12,12,8,4],[11,5,17,3],[6,6,12,12],[7,9,11,9]]",88869d88f0f3378f6eef920ca12c84225be7710a2d59a9366432f23306e7b7e1,PASS,False,[],0.2482638888888889,0.2829861111111111,0.25
W,SCALARS_11,2,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[2],[2],8236cbe7c222e7eac46f769c94cc2532f41f2f5230976477b6c5a7786441d821,5cce8de614ae7f4019203826bf2147159cf46592530d7520e614e6837cbced31,8236cbe7c222e7eac46f769c94cc2532f41f2f5230976477b6c5a7786441d821,eab12eb3facbbc1a273405f2b9b81f7ace110ae65d452d221c6553c97e4b882b,c2c0f9a90a8513c07159f6336e67be8ec3637601d119aa6b5a41472229d19a36,0.23611111111111113,0.2361111111111111,0.20472756284331628,0.5555555555555556,0.08333333333333333,0.2222222222222222,0.08333333333333333,"[[20,3,6,7],[23,3,7,3],[16,8,8,4],[13,8,12,3]]",7a700df8019a6ed2745ec6a444510e93503a0e17b148629c7551549f0b65ca8a,PASS,False,[],0.2482638888888889,0.2829861111111111,0.25
W,SCALARS_11,2,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[2],[2],32946d7d1e61668b1bbee10b4b596aebbda3b8bc44d72937915078af22ae1e76,08a25ed6120b2647da86f3a4c000f5d654fbb167637d19b9cfc779920a310c6c,32946d7d1e61668b1bbee10b4b596aebbda3b8bc44d72937915078af22ae1e76,38b2c209b09f2731093a616c17c35b9c71e2d9a514e65462455833d7bdbc7102,28a073effffb6c70125accb0aeb0c3b59248f0949a615eb300b4733163bf8646,0.2708333333333333,0.2708333333333333,0.27020441244579174,0.2777777777777778,0.3611111111111111,0.25,0.19444444444444445,"[[10,12,9,5],[3,13,15,5],[9,13,9,5],[7,10,12,7]]",49bd7bc7bd11a28ac3fb925887342435a342ccd736e164ee9485ab1bb86473e0,PASS,False,[],0.2482638888888889,0.2829861111111111,0.25
W,SCALARS_11,2,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[2],[2],08a25ed6120b2647da86f3a4c000f5d654fbb167637d19b9cfc779920a310c6c,32946d7d1e61668b1bbee10b4b596aebbda3b8bc44d72937915078af22ae1e76,08a25ed6120b2647da86f3a4c000f5d654fbb167637d19b9cfc779920a310c6c,780e662f5c79ce6125f673a1772d25b9b5b5776e141316242ef424a273f31b83,f0e777e4b735e0b5db59c4e25a82eda498cbe77643608c0e75e76b6a2bd0f539,0.2222222222222222,0.2222222222222222,0.2218141533814476,0.2222222222222222,0.25,0.16666666666666666,0.25,"[[8,9,6,13],[14,9,5,8],[6,16,6,8],[7,15,5,9]]",98178d7cba219f3d92eba7dae6b807aebc994fd78667bbb580905a6efe99d618,PASS,False,[],0.2482638888888889,0.2829861111111111,0.25
W,SCALARS_11,3,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[3],[3],5f8a576c38e1076dabd2e90a0106b5a04327340108aa1f95ea098e5bc186330b,b45a989cb0e86485d454e55a68279249692e84564d1d448c2298b8e04155f6e5,5f8a576c38e1076dabd2e90a0106b5a04327340108aa1f95ea098e5bc186330b,933003ecbd5bd4c7569f729008f91e7ff436bfb66bd00006ce8533026565e600,96eda8b77e389856b82d23e75c93b778372df24c389647715209f84f7e39ae89,0.3125,0.3125,0.3105316558441559,0.3055555555555556,0.19444444444444445,0.3611111111111111,0.3888888888888889,"[[11,13,8,4],[12,7,9,8],[11,4,13,8],[7,4,11,14]]",7812a60e4882e55761c01052f4927507866e64128ff9df8f23b03e6cd30bcda9,PASS,False,[],0.2829861111111111,0.2829861111111111,0.25
W,SCALARS_11,3,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[3],[3],b45a989cb0e86485d454e55a68279249692e84564d1d448c2298b8e04155f6e5,5f8a576c38e1076dabd2e90a0106b5a04327340108aa1f95ea098e5bc186330b,b45a989cb0e86485d454e55a68279249692e84564d1d448c2298b8e04155f6e5,89fae5fe87f0dcf84b581f586028524552f04273e585dde1cd42ea01d4d54d73,0c4309ce8a437122049a6feccd8d644d16ce56f008ba80a1e44388618d106d22,0.3055555555555555,0.3055555555555556,0.3014386655011655,0.3611111111111111,0.19444444444444445,0.2777777777777778,0.3888888888888889,"[[13,6,5,12],[15,7,9,5],[11,4,10,11],[5,11,6,14]]",94c71b2b01143d0cbad1b33eaed63882a4c2bb26365ffca746138ec8db5b7b83,PASS,False,[],0.2829861111111111,0.2829861111111111,0.25
W,SCALARS_11,3,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[3],[3],d070dfbe55ac66cd9d30dcca1c9033fd39a55e3ca0bcdfa6a687b7b5c4b8a37d,02b1b73fbf2d94d750940ad97538647638a7cb1a0a7eef5dc3401b369af848e7,d070dfbe55ac66cd9d30dcca1c9033fd39a55e3ca0bcdfa6a687b7b5c4b8a37d,06cf061cb5bf8c8c3366b622d8af7e163a8d7d5825c15128049a481c7baebc9e,2a80e09e8c26929565fa0ed8778117ec408453cd25cc2670c0a3622713cfc99b,0.24305555555555555,0.24305555555555555,0.24145629145629147,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3055555555555556,"[[6,11,7,12],[10,12,8,6],[11,7,6,12],[11,6,8,11]]",d78aee9850ceab16256223926b890af71d145c37155f84ac0f275cf2ffa5cbe9,PASS,False,[],0.2829861111111111,0.2829861111111111,0.25
W,SCALARS_11,3,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[3],[3],02b1b73fbf2d94d750940ad97538647638a7cb1a0a7eef5dc3401b369af848e7,d070dfbe55ac66cd9d30dcca1c9033fd39a55e3ca0bcdfa6a687b7b5c4b8a37d,02b1b73fbf2d94d750940ad97538647638a7cb1a0a7eef5dc3401b369af848e7,ac641351a2f1fb5703c8cbc08a6b1412e2ec6d53f1d2a81943130ef5eeb158e5,ea88e52018396a84ca75fe62cb004f3451799b5577adfb1753a16fb575f65f2d,0.2708333333333333,0.2708333333333333,0.25632107136907445,0.08333333333333333,0.4722222222222222,0.19444444444444445,0.3333333333333333,"[[3,13,5,15],[5,17,9,5],[7,10,7,12],[8,6,10,12]]",8338d5dc504a6bada52337b8f1debf6d288168fee705dc3655172093ac9da9f5,PASS,False,[],0.2829861111111111,0.2829861111111111,0.25
W,SCALARS_11,4,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[4],[4],a7a6b178165ad5cf055e9454a07171f50ede41a4bd486cba0d820c996383ec7f,ad5366fb9dcb786af3389e79d0f723a11cd2d3d368febe57e276621cc4c92b61,a7a6b178165ad5cf055e9454a07171f50ede41a4bd486cba0d820c996383ec7f,6a4f07edb64629389b99e3f3c2ca0ea5d2bce116d00748a0ef524fa67eddc724,bfb8fb26a77d357960052a922911c3d7044b8d20ab0f96b75a6a8922fe9c8d32,0.24305555555555558,0.24305555555555555,0.22939721097615834,0.4722222222222222,0.2222222222222222,0.1388888888888889,0.1388888888888889,"[[17,7,8,4],[14,8,9,5],[11,13,5,7],[12,12,7,5]]",ff59a877c9a65abc09ec8cb59b89a49799bc0973564024e40f1c1a7a17d91028,PASS,False,[],0.2899305555555556,0.2829861111111111,0.25
W,SCALARS_11,4,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[4],[4],ad5366fb9dcb786af3389e79d0f723a11cd2d3d368febe57e276621cc4c92b61,a7a6b178165ad5cf055e9454a07171f50ede41a4bd486cba0d820c996383ec7f,ad5366fb9dcb786af3389e79d0f723a11cd2d3d368febe57e276621cc4c92b61,afacd89201970c53aa4123078d547fa7df0d6112ee167be67dae8a71116d3162,ad1286323d627d933b83056dbfc69f3bf69e5da9620974a1f7caef601d244b2e,0.2916666666666667,0.2916666666666667,0.28948736033260325,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.2222222222222222,"[[14,7,8,7],[9,10,13,4],[10,9,10,7],[10,8,10,8]]",1ccdb8ab53b52a278d3f50558b27938f7e9b23da5f2258246055a1744faa27b6,PASS,False,[],0.2899305555555556,0.2829861111111111,0.25
W,SCALARS_11,4,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[4],[4],62b397877d5729e976bcb815fa8caedc1357fb011ad398e9956ea997f5ead1c7,faeddf079104926569f8861306b7433f786a0252a5d29fd3bf9cbcef089a512b,62b397877d5729e976bcb815fa8caedc1357fb011ad398e9956ea997f5ead1c7,684ca2829a2fecb52c5f689958a391153a3aaf4a456b376516b8eab5719a0d9d,78e5d016ab8f4f246195e577631b8d117f24bef6aacf33f426485cc92d4e1642,0.3055555555555555,0.3055555555555556,0.3031433141029303,0.16666666666666666,0.25,0.4722222222222222,0.3333333333333333,"[[6,9,12,9],[13,9,9,5],[7,4,17,8],[13,3,8,12]]",7cf5a507d175b84905bc68f66fe536bda3452319b2dbfe76ec414625ef226fd4,PASS,False,[],0.2899305555555556,0.2829861111111111,0.25
W,SCALARS_11,4,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[4],[4],faeddf079104926569f8861306b7433f786a0252a5d29fd3bf9cbcef089a512b,62b397877d5729e976bcb815fa8caedc1357fb011ad398e9956ea997f5ead1c7,faeddf079104926569f8861306b7433f786a0252a5d29fd3bf9cbcef089a512b,1306076d7bf4f761ed962532d47b53b61174c2e4da1c614f8f716f529ecdd393,35c0677f38cbe98f5ddb37552f2e81719bb284d7ee6b07cf6d6261ad39ae3c65,0.3194444444444444,0.3194444444444444,0.31304169514695834,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.3333333333333333,"[[16,13,1,6],[17,12,4,3],[12,9,6,9],[14,7,3,12]]",6234e8c3152e00e1ea0372f438cde4b2e99a466f3669d53e8e0454769adc1b65,PASS,False,[],0.2899305555555556,0.2829861111111111,0.25
W,SCALARS_11,5,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[5],[5],ce6e62bd9b0b25c2d7123c5177c87b4d7719427078be32375915a218e8d72e53,d21ffb20f94dec5f7aa4293125304c6fc68d7be0739bbe27827b9f203e41d3c0,ce6e62bd9b0b25c2d7123c5177c87b4d7719427078be32375915a218e8d72e53,7fdb9daacd51b4fb5e0da9e8f3b2ead4d230856bd2ec0e42307328b5e04dd747,1631b95b98df537cdb48a39fa71cccc3ce3410dfe239235b25504e181872c48b,0.2569444444444445,0.2569444444444444,0.23641774891774892,0.08333333333333333,0.3055555555555556,0.5,0.1388888888888889,"[[3,3,25,5],[2,11,18,5],[9,5,18,4],[5,11,15,5]]",6874570a99bf60fdba3cfd8e39b764ddcf6aac97a2d56428996683a36fdaf01e,PASS,False,[],0.2482638888888889,0.2829861111111111,0.25
W,SCALARS_11,5,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[5],[5],d21ffb20f94dec5f7aa4293125304c6fc68d7be0739bbe27827b9f203e41d3c0,ce6e62bd9b0b25c2d7123c5177c87b4d7719427078be32375915a218e8d72e53,d21ffb20f94dec5f7aa4293125304c6fc68d7be0739bbe27827b9f203e41d3c0,ebf0f6a909f9d363dd2c515196615d655cfdd8123d084d651a5eab5a59319e2c,9baa1067f3ad19cad8d10dac2f3b3f07fa8af4d983a1fba6719a370c46a3058b,0.2708333333333333,0.2708333333333333,0.2581084372372939,0.2777777777777778,0.3333333333333333,0.08333333333333333,0.3888888888888889,"[[10,8,6,12],[6,12,3,15],[13,10,3,10],[5,10,7,14]]",c36758101dfe20ba8c7d2d1216ce10d0e6ee5321fc1432c02f5a70ec270e255c,PASS,False,[],0.2482638888888889,0.2829861111111111,0.25
